length,condition,representation,representation_label,n_features,n_pairs,retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate
100,local_mismatch_6bp,ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,500,1.0,0.9835422115498381,0.9768986898971331,0.18022493953853128,0.2149476229333012,0.10732086237309664,1.0
100,short_indel,ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,500,1.0,0.9951755768204712,0.9855979582470555,0.07473980511455548,0.16971756873955487,0.11720422992691709,1.0
100,substitution_1pct,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9910325659351499,0.9728271941080713,0.10501742535224683,0.23312141300223274,0.1498945268352627,1.0
100,N_3pct,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9848636395000046,0.9778950467594688,0.1726129635496898,0.21026143829534436,0.14757604797437335,1.0
100,trim_5bp,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9872992659704335,0.9796534292470842,0.1576023427778461,0.20172537819391306,0.14614148608705171,1.0
100,substitution_1pct_N_3pct,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9774093371615531,0.9600352389453233,0.2074492773078835,0.2827180789721581,0.140011087695068,1.0
100,local_mismatch_6bp,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9794501978486206,0.9662109879401142,0.20037312960086787,0.2599577264026811,0.13897839630205522,1.0
100,short_indel,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9937863820122257,0.9813026984728944,0.08463295916531893,0.1933766448587198,0.15165279967956535,1.0
100,substitution_1pct,pkm_weight_w075,PKM weight=0.75,297,500,1.0,0.9883908707713606,0.9619249266011508,0.11853171103633406,0.2759531566367967,0.1843592598468758,1.0
100,N_3pct,pkm_weight_w075,PKM weight=0.75,297,500,1.0,0.9805106749486664,0.9675994167009997,0.19477149790570353,0.2545603347706506,0.18066625590659266,1.0
100,trim_5bp,pkm_weight_w075,PKM weight=0.75,297,500,1.0,0.97865699573458,0.9640439567368397,0.20356186165322646,0.26816337510950244,0.17497919358893219,1.0
100,substitution_1pct_N_3pct,pkm_weight_w075,PKM weight=0.75,297,500,1.0,0.9712047950842951,0.944373569143239,0.23333406859707997,0.33354578645660543,0.17128652937548755,1.0
100,local_mismatch_6bp,pkm_weight_w075,PKM weight=0.75,297,500,1.0,0.9735873712006776,0.9487881585071574,0.2249344356830411,0.3200357487807491,0.17097268799994905,1.0
100,short_indel,pkm_weight_w075,PKM weight=0.75,297,500,1.0,0.9917960151816984,0.9736981172857814,0.09646552754952574,0.22935482268238597,0.18721856006863033,1.0
100,substitution_1pct,pkm_weight_w100,PKM weight=1,297,500,1.0,0.9853859425225503,0.950723329941948,0.13187369010435027,0.3139320599734086,0.21584246994736989,1.0
100,N_3pct,pkm_weight_w100,PKM weight=1,297,500,1.0,0.9755591777715195,0.9548128388364915,0.21676402118173688,0.30062314645198335,0.21023599726960032,1.0
100,trim_5bp,pkm_weight_w100,PKM weight=1,297,500,1.0,0.9688264133412966,0.9456334562765955,0.24551314847337283,0.3297461077003354,0.19986068902631676,1.0
100,substitution_1pct_N_3pct,pkm_weight_w100,PKM weight=1,297,500,1.0,0.9641471284714143,0.9288207863739943,0.2591764545622534,0.37730387865861625,0.19858697664617045,1.0
100,local_mismatch_6bp,pkm_weight_w100,PKM weight=1,297,500,1.0,0.9669184058886424,0.9281747599027952,0.2492438340981776,0.3790117810227213,0.19893829377204247,1.0
100,short_indel,pkm_weight_w100,PKM weight=1,297,500,1.0,0.9895319729119737,0.9644623265742304,0.10803677719577334,0.2665995960921767,0.21990587652454,1.0
100,substitution_1pct,cpkm_weight_w010,CPKM weight=0.1,297,500,1.0,0.9934137245694831,0.9806853008934785,0.09021884708379437,0.19654331320609478,0.10232470820959941,1.0
100,N_3pct,cpkm_weight_w010,CPKM weight=0.1,297,500,1.0,0.9887433861716761,0.9842423848794633,0.14900976667094568,0.17752529195900216,0.1013033433488236,1.0
100,trim_5bp,cpkm_weight_w010,CPKM weight=0.1,297,500,0.998,0.9951552609324867,0.9933848767116232,0.09785695847109938,0.11502274370151966,0.10454382176539478,0.998
100,substitution_1pct_N_3pct,cpkm_weight_w010,CPKM weight=0.1,297,500,1.0,0.9829560242266551,0.9690431736811167,0.18015897902367128,0.24882435524149765,0.09590487445544191,1.0
100,local_mismatch_6bp,cpkm_weight_w010,CPKM weight=0.1,297,500,1.0,0.9847373587666991,0.9792295112828868,0.17355818356480307,0.2038160381848434,0.09474644188594444,1.0
100,short_indel,cpkm_weight_w010,CPKM weight=0.1,297,500,1.0,0.9955799832313275,0.9867290508808247,0.07143230385976307,0.1629167428072145,0.1036061654522311,1.0
100,substitution_1pct,cpkm_weight_w025,CPKM weight=0.25,297,500,1.0,0.9927531154601118,0.9783949139723682,0.09471039504299628,0.20787036527657557,0.11616580249929497,1.0
100,N_3pct,cpkm_weight_w025,CPKM weight=0.25,297,500,1.0,0.9874290279608778,0.9828327529903811,0.15763565647656194,0.18529569212483002,0.11455245315436167,1.0
