retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,representation_label,n_pairs,n_features,high_k,target_dim
1.0,0.9254521603773644,0.8843704178883411,0.3803755767533032,0.480893794059856,0.7266555953692245,1.0,50,trim_5bp,rp_ck15_d222,"CK15 random projection, d=222",420,222,15.0,222.0
1.0,0.9167542191327784,0.8286013868680112,0.39395218982630337,0.5854884609064354,0.3348315387189438,1.0,50,substitution_1pct_N_3pct,ck4,CK4,420,136,,
1.0,0.9566082207135679,0.9123875976865959,0.2852956233158371,0.4185982964023079,0.16837843674501374,1.0,50,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147,,
1.0,0.9703777865824381,0.9409977133011104,0.23609036229988004,0.3435175722736086,0.11481647686921516,1.0,50,substitution_1pct_N_3pct,ck4p_msp,CK4P-MSP,420,222,,
0.9166666666666666,0.582105435950854,0.1462021947670855,0.8804605094299988,1.3067488174055568,0.3705367281787766,0.9166666666666666,50,substitution_1pct_N_3pct,hash_k15_d222,"Hashed k=15, d=222",420,222,15.0,222.0
0.9738095238095238,0.620684782401691,0.28575280756601307,0.8326485863922428,1.1547493630750187,0.4226364836664574,0.9738095238095238,50,substitution_1pct_N_3pct,rp_ck15_d222,"CK15 random projection, d=222",420,222,15.0,222.0
1.0,0.8733109595466315,0.8243962230020412,0.49919209026347594,0.5926276684213048,0.29609431749007004,1.0,50,local_mismatch_6bp,ck4,CK4,420,136,,
1.0,0.9365316788019297,0.9121450790774042,0.35333655089933175,0.4191775696085736,0.14859649842850844,1.0,50,local_mismatch_6bp,ck4_p,CK4+P,420,147,,
1.0,0.9571634917291011,0.9412404677250793,0.29030500884600335,0.34281029299600846,0.10122359589567825,1.0,50,local_mismatch_6bp,ck4p_msp,CK4P-MSP,420,222,,
1.0,0.5586086571312724,0.36893239368631103,0.9255347712520621,1.1234479127344437,0.35319062432599607,1.0,50,local_mismatch_6bp,hash_k15_d222,"Hashed k=15, d=222",420,222,15.0,222.0
1.0,0.739892468182004,0.5866871299694159,0.7051478140958188,0.9091895726502379,0.5395118163639828,1.0,50,local_mismatch_6bp,rp_ck15_d222,"CK15 random projection, d=222",420,222,15.0,222.0
1.0,0.9780448590282433,0.9158337910556108,0.13248214258641652,0.41028211449097973,0.3864859225802881,1.0,50,short_indel,ck4,CK4,420,136,,
