length,local_mode,binset,bins,max_bin_count,gamma,n_triplets,noise_l2_mean,local_l2_mean,local_minus_noise_l2_mean,selective_sensitivity_ratio_mean,k_dim,p_dim,m_dim,total_dim,split,classifier,accuracy,macro_f1,accuracy_std,macro_f1_std
53,left,2_3_4_6,2+3+4+6,6,1.0,180,0.36494705258884685,0.26114070650792925,-0.1038063460809176,0.7245753189689229,136,11,75,222,holdout,logistic,0.9916666666666667,0.9916660879227724,,
53,left,2_3_4_6,2+3+4+6,6,1.0,180,0.36494705258884685,0.26114070650792925,-0.1038063460809176,0.7245753189689229,136,11,75,222,5fold_grouped_cv,logistic,0.986111111111111,0.9861019951623848,0.012422599874998838,0.012432193032727346
53,right,2,2,2,1.0,180,0.36607696716496857,0.2572115206200382,-0.10886544654493038,0.7086128148100416,136,11,10,157,holdout,logistic,0.9583333333333334,0.9582608695652174,,
53,right,2,2,2,1.0,180,0.36607696716496857,0.2572115206200382,-0.10886544654493038,0.7086128148100416,136,11,10,157,5fold_grouped_cv,logistic,0.9805555555555555,0.98053570091735,0.01416394309331329,0.014188789501230384
53,right,2_3,2+3,3,1.0,180,0.3661777382525859,0.25742164696308406,-0.10875609128950185,0.7089934974270579,136,11,25,172,holdout,logistic,0.975,0.9749843652282677,,
53,right,2_3,2+3,3,1.0,180,0.3661777382525859,0.25742164696308406,-0.10875609128950185,0.7089934974270579,136,11,25,172,5fold_grouped_cv,logistic,0.9833333333333334,0.9833268995684584,0.005555555555555581,0.005563063683843162
53,right,2_3_4,2+3+4,4,1.0,180,0.36628880403847935,0.2576841882503125,-0.10860461578816684,0.709485336060281,136,11,45,192,holdout,logistic,0.9666666666666667,0.9666295884315907,,
53,right,2_3_4,2+3+4,4,1.0,180,0.36628880403847935,0.2576841882503125,-0.10860461578816684,0.709485336060281,136,11,45,192,5fold_grouped_cv,logistic,0.9805555555555555,0.9805453677265369,0.0068041381743977475,0.006813333716011712
53,right,2_3_4_6,2+3+4+6,6,1.0,180,0.3664935490388958,0.2580539409824039,-0.10843960805649194,0.7100879362254593,136,11,75,222,holdout,logistic,0.975,0.9749843652282677,,
53,right,2_3_4_6,2+3+4+6,6,1.0,180,0.3664935490388958,0.2580539409824039,-0.10843960805649194,0.7100879362254593,136,11,75,222,5fold_grouped_cv,logistic,0.9888888888888889,0.9888867451283041,0.005555555555555536,0.005556627435847972
54,center,2,2,2,1.0,180,0.3618621085605565,0.25419693984035796,-0.10766516872019855,0.7090176675712403,136,11,10,157,holdout,logistic,0.9583333333333334,0.9583072753804461,,
54,center,2,2,2,1.0,180,0.3618621085605565,0.25419693984035796,-0.10766516872019855,0.7090176675712403,136,11,10,157,5fold_grouped_cv,logistic,0.961111111111111,0.9610746199586975,0.005555555555555536,0.005563150729215575
54,center,2_3,2+3,3,1.0,180,0.3619785036812005,0.2543488265491931,-0.10762967713200747,0.7092071504179717,136,11,25,172,holdout,logistic,0.975,0.9749843652282677,,
54,center,2_3,2+3,3,1.0,180,0.3619785036812005,0.2543488265491931,-0.10762967713200747,0.7092071504179717,136,11,25,172,5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,0.006804138174397694,0.0068054509542886
54,center,2_3_4,2+3+4,4,1.0,180,0.3620905304992029,0.2546213145991998,-0.10746921590000313,0.7097470620091659,136,11,45,192,holdout,logistic,0.975,0.9749843652282677,,
54,center,2_3_4,2+3+4,4,1.0,180,0.3620905304992029,0.2546213145991998,-0.10746921590000313,0.7097470620091659,136,11,45,192,5fold_grouped_cv,logistic,0.9805555555555555,0.98053570091735,0.01416394309331329,0.014188789501230384
54,center,2_3_4_6,2+3+4+6,6,1.0,180,0.3622987658379382,0.2550625108122995,-0.10723625502563865,0.710562752728064,136,11,75,222,holdout,logistic,0.9833333333333333,0.9833287024173382,,
54,center,2_3_4_6,2+3+4+6,6,1.0,180,0.3622987658379382,0.2550625108122995,-0.10723625502563865,0.710562752728064,136,11,75,222,5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,0.010393492741038736,0.010402379395098641
54,jittered,2,2,2,1.0,180,0.36163715012124953,0.2557052027164737,-0.10593194740477578,0.714372489975145,136,11,10,157,holdout,logistic,0.95,0.949944382647386,,
54,jittered,2,2,2,1.0,180,0.36163715012124953,0.2557052027164737,-0.10593194740477578,0.714372489975145,136,11,10,157,5fold_grouped_cv,logistic,0.9638888888888889,0.9638701061309757,0.01111111111111111,0.01111517476587737
54,jittered,2_3,2+3,3,1.0,180,0.3617562742122572,0.255931164443711,-0.10582510976854617,0.7147558261676079,136,11,25,172,holdout,logistic,0.95,0.9499861072520144,,
54,jittered,2_3,2+3,3,1.0,180,0.3617562742122572,0.255931164443711,-0.10582510976854617,0.7147558261676079,136,11,25,172,5fold_grouped_cv,logistic,0.9666666666666668,0.96664842233202,0.01111111111111111,0.011123481134330945
54,jittered,2_3_4,2+3+4,4,1.0,180,0.3618786029006424,0.256190864785909,-0.10568773811473342,0.7152280345816101,136,11,45,192,holdout,logistic,0.975,0.9749843652282677,,
54,jittered,2_3_4,2+3+4,4,1.0,180,0.3618786029006424,0.256190864785909,-0.10568773811473342,0.7152280345816101,136,11,45,192,5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,0.006804138174397694,0.0068054509542886
54,jittered,2_3_4_6,2+3+4+6,6,1.0,180,0.3620777961534736,0.2566580321608791,-0.10541976399259452,0.7161192280229831,136,11,75,222,holdout,logistic,0.9666666666666667,0.9666295884315907,,
54,jittered,2_3_4_6,2+3+4+6,6,1.0,180,0.3620777961534736,0.2566580321608791,-0.10541976399259452,0.7161192280229831,136,11,75,222,5fold_grouped_cv,logistic,0.975,0.9749758553575043,0.010393492741038736,0.010417882915794707
54,left,2,2,2,1.0,180,0.36141704555730664,0.2582855375759321,-0.10313150798137452,0.72194396760756,136,11,10,157,holdout,logistic,0.9583333333333334,0.9582608695652174,,
54,left,2,2,2,1.0,180,0.36141704555730664,0.2582855375759321,-0.10313150798137452,0.72194396760756,136,11,10,157,5fold_grouped_cv,logistic,0.9805555555555557,0.9805357009173499,0.01416394309331329,0.014188789501230384
54,left,2_3,2+3,3,1.0,180,0.36153667428621605,0.2585011074492607,-0.10303556683695535,0.7222864678902092,136,11,25,172,holdout,logistic,0.9833333333333333,0.9833287024173382,,
54,left,2_3,2+3,3,1.0,180,0.36153667428621605,0.2585011074492607,-0.10303556683695535,0.7222864678902092,136,11,25,172,5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,0.010393492741038736,0.010402379395098641
54,left,2_3_4,2+3+4,4,1.0,180,0.361655194844904,0.25877521426823447,-0.10287998057666956,0.7227966634643362,136,11,45,192,holdout,logistic,0.9833333333333333,0.9833287024173382,,
54,left,2_3_4,2+3+4,4,1.0,180,0.361655194844904,0.25877521426823447,-0.10287998057666956,0.7227966634643362,136,11,45,192,5fold_grouped_cv,logistic,0.986111111111111,0.9861019951623848,0.012422599874998837,0.012432193032727345
54,left,2_3_4_6,2+3+4+6,6,1.0,180,0.3618704929027425,0.25914552053793954,-0.10272497236480287,0.7233873111363754,136,11,75,222,holdout,logistic,0.9916666666666667,0.9916660879227724,,
54,left,2_3_4_6,2+3+4+6,6,1.0,180,0.3618704929027425,0.25914552053793954,-0.10272497236480287,0.7233873111363754,136,11,75,222,5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,0.006804138174397693,0.0068054509542886
54,right,2,2,2,1.0,180,0.3634817417218805,0.2546130277041313,-0.10886871401774924,0.7079179532622414,136,11,10,157,holdout,logistic,0.9583333333333334,0.9582608695652174,,
54,right,2,2,2,1.0,180,0.3634817417218805,0.2546130277041313,-0.10886871401774924,0.7079179532622414,136,11,10,157,5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,0.010393492741038736,0.010402379395098641
54,right,2_3,2+3,3,1.0,180,0.36359411957469756,0.2548686713473101,-0.10872544822738747,0.70840302241608,136,11,25,172,holdout,logistic,0.975,0.9749843652282677,,
54,right,2_3,2+3,3,1.0,180,0.36359411957469756,0.2548686713473101,-0.10872544822738747,0.70840302241608,136,11,25,172,5fold_grouped_cv,logistic,0.9805555555555557,0.9805357009173499,0.01416394309331329,0.014188789501230384
54,right,2_3_4,2+3+4,4,1.0,180,0.36372429788722055,0.25506170317243093,-0.10866259471478973,0.7086821651596036,136,11,45,192,holdout,logistic,0.9666666666666667,0.9666295884315907,,
54,right,2_3_4,2+3+4,4,1.0,180,0.36372429788722055,0.25506170317243093,-0.10866259471478973,0.7086821651596036,136,11,45,192,5fold_grouped_cv,logistic,0.9777777777777779,0.9777541690754283,0.01416394309331329,0.014186894319585907
54,right,2_3_4_6,2+3+4+6,6,1.0,180,0.3639276151669095,0.2555585648797961,-0.10836905028711347,0.7096490453064099,136,11,75,222,holdout,logistic,0.975,0.9749843652282677,,
54,right,2_3_4_6,2+3+4+6,6,1.0,180,0.3639276151669095,0.2555585648797961,-0.10836905028711347,0.7096490453064099,136,11,75,222,5fold_grouped_cv,logistic,0.986111111111111,0.9861019951623848,0.012422599874998837,0.012432193032727345
55,center,2,2,2,1.0,180,0.35548013063127804,0.252069755981035,-0.10341037465024316,0.7156445094798985,136,11,10,157,holdout,logistic,0.9583333333333334,0.9583304396138621,,
55,center,2,2,2,1.0,180,0.35548013063127804,0.252069755981035,-0.10341037465024316,0.7156445094798985,136,11,10,157,5fold_grouped_cv,logistic,0.961111111111111,0.961061735025513,0.005555555555555536,0.005569574479131133
55,center,2_3,2+3,3,1.0,180,0.35558201500184466,0.25228422859356403,-0.1032977864082806,0.7160301725665843,136,11,25,172,holdout,logistic,0.9833333333333333,0.9833287024173382,,
55,center,2_3,2+3,3,1.0,180,0.35558201500184466,0.25228422859356403,-0.1032977864082806,0.7160301725665843,136,11,25,172,5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,0.006804138174397694,0.0068054509542886
55,center,2_3_4,2+3+4,4,1.0,180,0.35570920320829674,0.25249825466090825,-0.10321094854738855,0.716377188430536,136,11,45,192,holdout,logistic,0.9916666666666667,0.9916660879227724,,
55,center,2_3_4,2+3+4,4,1.0,180,0.35570920320829674,0.25249825466090825,-0.10321094854738855,0.716377188430536,136,11,45,192,5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,0.006804138174397694,0.0068054509542886
55,center,2_3_4_6,2+3+4+6,6,1.0,180,0.35591311079754645,0.25294974556524175,-0.10296336523230468,0.7172390807960246,136,11,75,222,holdout,logistic,0.9916666666666667,0.9916660879227724,,
55,center,2_3_4_6,2+3+4+6,6,1.0,180,0.35591311079754645,0.25294974556524175,-0.10296336523230468,0.7172390807960246,136,11,75,222,5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,0.006804138174397694,0.0068054509542886
55,jittered,2,2,2,1.0,180,0.3599913143390729,0.25353352629329273,-0.1064577880457802,0.7105167094482197,136,11,10,157,holdout,logistic,0.9416666666666667,0.9415652173913043,,
55,jittered,2,2,2,1.0,180,0.3599913143390729,0.25353352629329273,-0.1064577880457802,0.7105167094482197,136,11,10,157,5fold_grouped_cv,logistic,0.95,0.949740514572057,0.0388888888888889,0.03934272708574319
55,jittered,2_3,2+3,3,1.0,180,0.3601056860131289,0.25377850720519834,-0.10632717880793056,0.7109535018788832,136,11,25,172,holdout,logistic,0.9416666666666667,0.9416301855326246,,
55,jittered,2_3,2+3,3,1.0,180,0.3601056860131289,0.25377850720519834,-0.10632717880793056,0.7109535018788832,136,11,25,172,5fold_grouped_cv,logistic,0.9472222222222222,0.9471108363645676,0.025458753860865768,0.02561591268254093
55,jittered,2_3_4,2+3+4,4,1.0,180,0.36022307953867566,0.2539968024465498,-0.10622627709212581,0.7113084607473704,136,11,45,192,holdout,logistic,0.9666666666666667,0.9666295884315907,,
55,jittered,2_3_4,2+3+4,4,1.0,180,0.36022307953867566,0.2539968024465498,-0.10622627709212581,0.7113084607473704,136,11,45,192,5fold_grouped_cv,logistic,0.9638888888888889,0.9638292626944223,0.022566773346211016,0.022631062164300823
55,jittered,2_3_4_6,2+3+4+6,6,1.0,180,0.3604355886689865,0.2544649307413037,-0.10597065792768279,0.7121684303226355,136,11,75,222,holdout,logistic,0.9666666666666667,0.9666295884315907,,
55,jittered,2_3_4_6,2+3+4+6,6,1.0,180,0.3604355886689865,0.2544649307413037,-0.10597065792768279,0.7121684303226355,136,11,75,222,5fold_grouped_cv,logistic,0.9777777777777779,0.9777638358846155,0.01883980550868132,0.018855777438734435
55,left,2,2,2,1.0,180,0.3544561086037978,0.2533932845147539,-0.10106282408904393,0.7223419402458273,136,11,10,157,holdout,logistic,0.975,0.9749843652282677,,
55,left,2,2,2,1.0,180,0.3544561086037978,0.2533932845147539,-0.10106282408904393,0.7223419402458273,136,11,10,157,5fold_grouped_cv,logistic,0.9638888888888889,0.9637524841341332,0.025760051376376984,0.02597460505580513
55,left,2_3,2+3,3,1.0,180,0.3545768509706162,0.25363981070553177,-0.10093704026508447,0.7227916338958272,136,11,25,172,holdout,logistic,0.9666666666666667,0.9666295884315907,,
55,left,2_3,2+3,3,1.0,180,0.3545768509706162,0.25363981070553177,-0.10093704026508447,0.7227916338958272,136,11,25,172,5fold_grouped_cv,logistic,0.9722222222222221,0.97217495248455,0.01756820922315767,0.01762262833604202
55,left,2_3_4,2+3+4,4,1.0,180,0.35470547821906145,0.25386183303749277,-0.1008436451815687,0.7231541138549183,136,11,45,192,holdout,logistic,0.9666666666666667,0.9666295884315907,,
55,left,2_3_4,2+3+4,4,1.0,180,0.35470547821906145,0.25386183303749277,-0.1008436451815687,0.7231541138549183,136,11,45,192,5fold_grouped_cv,logistic,0.975,0.9749176671344488,0.02693155476342404,0.027051420281043202
55,left,2_3_4_6,2+3+4+6,6,1.0,180,0.35491704850644606,0.254328032465641,-0.10058901604080507,0.7240220198517195,136,11,75,222,holdout,logistic,0.9666666666666667,0.9666295884315907,,
55,left,2_3_4_6,2+3+4+6,6,1.0,180,0.35491704850644606,0.254328032465641,-0.10058901604080507,0.7240220198517195,136,11,75,222,5fold_grouped_cv,logistic,0.986111111111111,0.9860923283531978,0.017568209223157653,0.01759451859249831
55,right,2,2,2,1.0,180,0.35478829051072,0.2551636271843504,-0.09962466332636957,0.7251442810503756,136,11,10,157,holdout,logistic,0.975,0.9749982637683172,,
55,right,2,2,2,1.0,180,0.35478829051072,0.2551636271843504,-0.09962466332636957,0.7251442810503756,136,11,10,157,5fold_grouped_cv,logistic,0.9805555555555555,0.9805324827933524,0.01666666666666666,0.016690284664815674
55,right,2_3,2+3,3,1.0,180,0.354914246488417,0.25536054486467435,-0.09955370162374269,0.725440907342932,136,11,25,172,holdout,logistic,0.9583333333333334,0.9583072753804461,,
55,right,2_3,2+3,3,1.0,180,0.354914246488417,0.25536054486467435,-0.09955370162374269,0.725440907342932,136,11,25,172,5fold_grouped_cv,logistic,0.9722222222222223,0.9721491327683278,0.024845199749997673,0.0249221332478793
55,right,2_3_4,2+3+4,4,1.0,180,0.3550456914842495,0.25561722688234184,-0.09942846460190763,0.7258868014703546,136,11,45,192,holdout,logistic,0.9666666666666667,0.9666574048346763,,
55,right,2_3_4,2+3+4,4,1.0,180,0.3550456914842495,0.25561722688234184,-0.09942846460190763,0.7258868014703546,136,11,45,192,5fold_grouped_cv,logistic,0.9777777777777779,0.9777056476615599,0.02576005137637695,0.02588422350324117
55,right,2_3_4_6,2+3+4+6,6,1.0,180,0.3552641424604132,0.25606844501753545,-0.09919569744287775,0.7267225507087909,136,11,75,222,holdout,logistic,1.0,1.0,,
55,right,2_3_4_6,2+3+4+6,6,1.0,180,0.3552641424604132,0.25606844501753545,-0.09919569744287775,0.7267225507087909,136,11,75,222,5fold_grouped_cv,logistic,0.986111111111111,0.9861019951623848,0.012422599874998838,0.012432193032727345
56,center,2,2,2,1.0,180,0.35679737853867044,0.2527303688314125,-0.10406700970725803,0.7156905054323814,136,11,10,157,holdout,logistic,0.9666666666666667,0.9666295884315907,,
56,center,2,2,2,1.0,180,0.35679737853867044,0.2527303688314125,-0.10406700970725803,0.7156905054323814,136,11,10,157,5fold_grouped_cv,logistic,0.9388888888888889,0.9386005372213571,0.03118047822311617,0.031503434255890785
56,center,2_3,2+3,3,1.0,180,0.35691088866296117,0.25294289211455323,-0.10396799654840794,0.7160986059308448,136,11,25,172,holdout,logistic,0.975,0.9749843652282677,,
56,center,2_3,2+3,3,1.0,180,0.35691088866296117,0.25294289211455323,-0.10396799654840794,0.7160986059308448,136,11,25,172,5fold_grouped_cv,logistic,0.986111111111111,0.9860923283531978,0.017568209223157653,0.01759451859249831
56,center,2_3_4,2+3+4,4,1.0,180,0.35702831597700485,0.253207055364363,-0.10382126061264181,0.7165774047074341,136,11,45,192,holdout,logistic,0.975,0.9749843652282677,,
56,center,2_3_4,2+3+4,4,1.0,180,0.35702831597700485,0.253207055364363,-0.10382126061264181,0.7165774047074341,136,11,45,192,5fold_grouped_cv,logistic,0.986111111111111,0.9860955464771954,0.0152145154862546,0.01524097914422085
56,center,2_3_4_6,2+3+4+6,6,1.0,180,0.3572177563307255,0.2536340310006675,-0.10358372533005801,0.7173782339025877,136,11,75,222,holdout,logistic,0.975,0.9749843652282677,,
56,center,2_3_4_6,2+3+4+6,6,1.0,180,0.3572177563307255,0.2536340310006675,-0.10358372533005801,0.7173782339025877,136,11,75,222,5fold_grouped_cv,logistic,0.986111111111111,0.9860955464771954,0.0152145154862546,0.01524097914422085
56,jittered,2,2,2,1.0,180,0.351735653756035,0.252258458146429,-0.09947719560960602,0.7241074138855422,136,11,10,157,holdout,logistic,0.9333333333333333,0.9333148096693527,,
56,jittered,2,2,2,1.0,180,0.351735653756035,0.252258458146429,-0.09947719560960602,0.7241074138855422,136,11,10,157,5fold_grouped_cv,logistic,0.9361111111111111,0.9359168465008828,0.02256677334621099,0.02272546542187474
56,jittered,2_3,2+3,3,1.0,180,0.35184888819520294,0.25245461120740836,-0.09939427698779456,0.724421935564312,136,11,25,172,holdout,logistic,0.9416666666666667,0.9416626154594069,,
56,jittered,2_3,2+3,3,1.0,180,0.35184888819520294,0.25245461120740836,-0.09939427698779456,0.724421935564312,136,11,25,172,5fold_grouped_cv,logistic,0.9305555555555556,0.9304358220497674,0.019641855032959663,0.019654008569249894
56,jittered,2_3_4,2+3+4,4,1.0,180,0.3519653726675565,0.2527070765539986,-0.09925829611355788,0.7248914883648025,136,11,45,192,holdout,logistic,0.9416666666666667,0.9416626154594069,,
56,jittered,2_3_4,2+3+4,4,1.0,180,0.3519653726675565,0.2527070765539986,-0.09925829611355788,0.7248914883648025,136,11,45,192,5fold_grouped_cv,logistic,0.9555555555555555,0.955452243838533,0.016197088596792492,0.016324346822222016
56,jittered,2_3_4_6,2+3+4+6,6,1.0,180,0.3521600899097843,0.2530954652551006,-0.09906462465468366,0.725581476082894,136,11,75,222,holdout,logistic,0.975,0.9749982637683172,,
56,jittered,2_3_4_6,2+3+4+6,6,1.0,180,0.3521600899097843,0.2530954652551006,-0.09906462465468366,0.725581476082894,136,11,75,222,5fold_grouped_cv,logistic,0.9777777777777779,0.9777584590797183,0.01416394309331329,0.014185217511861189
56,left,2,2,2,1.0,180,0.35192956377677254,0.2521219069938632,-0.09980765678290933,0.7245074736950017,136,11,10,157,holdout,logistic,0.9583333333333334,0.9582608695652174,,
56,left,2,2,2,1.0,180,0.35192956377677254,0.2521219069938632,-0.09980765678290933,0.7245074736950017,136,11,10,157,5fold_grouped_cv,logistic,0.975,0.9749564843264716,0.018425693279752235,0.018483731867412718
56,left,2_3,2+3,3,1.0,180,0.35202494539611573,0.2523762930070264,-0.0996486523890893,0.7250257763264191,136,11,25,172,holdout,logistic,0.9666666666666667,0.9666295884315907,,
56,left,2_3,2+3,3,1.0,180,0.35202494539611573,0.2523762930070264,-0.0996486523890893,0.7250257763264191,136,11,25,172,5fold_grouped_cv,logistic,0.9722222222222223,0.9721782080212064,0.017568209223157653,0.01760215987701053
56,left,2_3_4,2+3+4,4,1.0,180,0.3521372541742796,0.2526128924332166,-0.09952436174106302,0.7254606452931701,136,11,45,192,holdout,logistic,0.975,0.9749843652282677,,
56,left,2_3_4,2+3+4,4,1.0,180,0.3521372541742796,0.2526128924332166,-0.09952436174106302,0.7254606452931701,136,11,45,192,5fold_grouped_cv,logistic,0.975,0.9749564843264716,0.01842569327975224,0.01848373186741272
56,left,2_3_4_6,2+3+4+6,6,1.0,180,0.3523364868891903,0.2530400673688158,-0.09929641952037448,0.726249868875562,136,11,75,222,holdout,logistic,0.9916666666666667,0.9916660879227724,,
56,left,2_3_4_6,2+3+4+6,6,1.0,180,0.3523364868891903,0.2530400673688158,-0.09929641952037448,0.726249868875562,136,11,75,222,5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,0.010393492741038736,0.010402379395098641
56,right,2,2,2,1.0,180,0.35431276485495283,0.24837572304690242,-0.10593704180805048,0.7091047048438779,136,11,10,157,holdout,logistic,0.975,0.9749843652282677,,
56,right,2,2,2,1.0,180,0.35431276485495283,0.24837572304690242,-0.10593704180805048,0.7091047048438779,136,11,10,157,5fold_grouped_cv,logistic,0.9666666666666668,0.966608658239515,0.014163943093313307,0.014222352771659322
56,right,2_3,2+3,3,1.0,180,0.35441613048103227,0.24858691419339346,-0.1058292162876388,0.7095006833612992,136,11,25,172,holdout,logistic,0.975,0.9749843652282677,,
56,right,2_3,2+3,3,1.0,180,0.35441613048103227,0.24858691419339346,-0.1058292162876388,0.7095006833612992,136,11,25,172,5fold_grouped_cv,logistic,0.9666666666666668,0.9665925053324799,0.018839805508681334,0.018918591447910183
56,right,2_3_4,2+3+4,4,1.0,180,0.3545330002627112,0.2488294951426995,-0.10570350512001157,0.709953457734716,136,11,45,192,holdout,logistic,0.975,0.9749843652282677,,
56,right,2_3_4,2+3+4,4,1.0,180,0.3545330002627112,0.2488294951426995,-0.10570350512001157,0.709953457734716,136,11,45,192,5fold_grouped_cv,logistic,0.9722222222222223,0.9721878748303933,0.012422599874998838,0.012453809928273867
56,right,2_3_4_6,2+3+4+6,6,1.0,180,0.3547328363638238,0.24932605889707837,-0.10540677746674544,0.7109692270724076,136,11,75,222,holdout,logistic,0.9666666666666667,0.9666295884315907,,
56,right,2_3_4_6,2+3+4+6,6,1.0,180,0.3547328363638238,0.24932605889707837,-0.10540677746674544,0.7109692270724076,136,11,75,222,5fold_grouped_cv,logistic,0.986111111111111,0.9861019951623848,0.012422599874998837,0.012432193032727346
57,center,2,2,2,1.0,180,0.3878867647917296,0.26388307517293996,-0.1240036896187897,0.6869554126107548,136,11,10,157,holdout,logistic,0.975,0.9749843652282677,,
57,center,2,2,2,1.0,180,0.3878867647917296,0.26388307517293996,-0.1240036896187897,0.6869554126107548,136,11,10,157,5fold_grouped_cv,logistic,0.9638888888888889,0.9637925992098607,0.02256677334621099,0.02267341489919027
57,center,2_3,2+3,3,1.0,180,0.38800288784136144,0.26409794039821255,-0.12390494744314896,0.6873088885382409,136,11,25,172,holdout,logistic,0.9916666666666667,0.9916660879227724,,
57,center,2_3,2+3,3,1.0,180,0.38800288784136144,0.26409794039821255,-0.12390494744314896,0.6873088885382409,136,11,25,172,5fold_grouped_cv,logistic,0.9888888888888889,0.9888738601951195,0.016197088596792485,0.01622452312114707
57,center,2_3_4,2+3+4,4,1.0,180,0.38812547684147664,0.2644267144340275,-0.12369876240744912,0.6879231650490332,136,11,45,192,holdout,logistic,0.9916666666666667,0.9916660879227724,,
57,center,2_3_4,2+3+4,4,1.0,180,0.38812547684147664,0.2644267144340275,-0.12369876240744912,0.6879231650490332,136,11,45,192,5fold_grouped_cv,logistic,0.9888888888888889,0.9888835270043064,0.010393492741038724,0.010400659235583804
57,center,2_3_4_6,2+3+4+6,6,1.0,180,0.38833585375019797,0.2649055720870902,-0.12343028166310772,0.688767567389881,136,11,75,222,holdout,logistic,0.9916666666666667,0.9916660879227724,,
57,center,2_3_4_6,2+3+4+6,6,1.0,180,0.38833585375019797,0.2649055720870902,-0.12343028166310772,0.688767567389881,136,11,75,222,5fold_grouped_cv,logistic,0.9916666666666668,0.9916618407222305,0.01111111111111111,0.011118887025293534
57,jittered,2,2,2,1.0,180,0.38675249141337664,0.26572046181995773,-0.1210320295934189,0.6925869621120537,136,11,10,157,holdout,logistic,0.9833333333333333,0.9833287024173382,,
57,jittered,2,2,2,1.0,180,0.38675249141337664,0.26572046181995773,-0.1210320295934189,0.6925869621120537,136,11,10,157,5fold_grouped_cv,logistic,0.9777777777777779,0.9777380161683933,0.01883980550868132,0.01890147664197955
57,jittered,2_3,2+3,3,1.0,180,0.3868730208933516,0.2659948405752435,-0.12087818031810826,0.6930850456417562,136,11,25,172,holdout,logistic,0.975,0.9749843652282677,,
57,jittered,2_3,2+3,3,1.0,180,0.3868730208933516,0.2659948405752435,-0.12087818031810826,0.6930850456417562,136,11,25,172,5fold_grouped_cv,logistic,0.975,0.9749801453617943,0.010393492741038736,0.010416743628719076
57,jittered,2_3_4,2+3+4,4,1.0,180,0.3869974412885159,0.2662722611376021,-0.1207251801509138,0.6935767354793007,136,11,45,192,holdout,logistic,0.9666666666666667,0.9666295884315907,,
57,jittered,2_3_4,2+3+4,4,1.0,180,0.3869974412885159,0.2662722611376021,-0.1207251801509138,0.6935767354793007,136,11,45,192,5fold_grouped_cv,logistic,0.9666666666666668,0.9666430579643173,0.014163943093313307,0.014168392026094986
57,jittered,2_3_4_6,2+3+4+6,6,1.0,180,0.3872160389015979,0.26673411015218773,-0.12048192874941013,0.6943842464778608,136,11,75,222,holdout,logistic,0.95,0.949874686716792,,
57,jittered,2_3_4_6,2+3+4+6,6,1.0,180,0.3872160389015979,0.26673411015218773,-0.12048192874941013,0.6943842464778608,136,11,75,222,5fold_grouped_cv,logistic,0.9583333333333334,0.958302754925963,0.019641855032959663,0.01964793491275876
57,left,2,2,2,1.0,180,0.3889865632079379,0.26473821656507857,-0.12424834664285922,0.6880254700245693,136,11,10,157,holdout,logistic,0.9666666666666667,0.9666295884315907,,
57,left,2,2,2,1.0,180,0.3889865632079379,0.26473821656507857,-0.12424834664285922,0.6880254700245693,136,11,10,157,5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,0.010393492741038736,0.010402379395098641
57,left,2_3,2+3,3,1.0,180,0.3890990792376821,0.2649471967191832,-0.12415188251849898,0.688358672359132,136,11,25,172,holdout,logistic,0.9583333333333334,0.9582608695652174,,
57,left,2_3,2+3,3,1.0,180,0.3890990792376821,0.2649471967191832,-0.12415188251849898,0.688358672359132,136,11,25,172,5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,0.006804138174397694,0.0068054509542886
57,left,2_3_4,2+3+4,4,1.0,180,0.38921317519165244,0.2652436675659477,-0.12396950762570474,0.6889172051449317,136,11,45,192,holdout,logistic,0.975,0.9749843652282677,,
57,left,2_3_4,2+3+4,4,1.0,180,0.38921317519165244,0.2652436675659477,-0.12396950762570474,0.6889172051449317,136,11,45,192,5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,0.006804138174397694,0.0068054509542886
57,left,2_3_4_6,2+3+4+6,6,1.0,180,0.38943140551779315,0.2655378124818076,-0.12389359303598559,0.6892757361728278,136,11,75,222,holdout,logistic,0.9916666666666667,0.9916660879227724,,
57,left,2_3_4_6,2+3+4+6,6,1.0,180,0.38943140551779315,0.2655378124818076,-0.12389359303598559,0.6892757361728278,136,11,75,222,5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,0.006804138174397694,0.0068054509542886
57,right,2,2,2,1.0,180,0.3837346653855109,0.2658973828767954,-0.11783728250871549,0.7016331486587987,136,11,10,157,holdout,logistic,0.9583333333333334,0.9582608695652174,,
