retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9972846684539688,0.9904855693294483,0.05152507954529212,0.1379450198474005,0.04003059969318367,1.0,75,substitution_1pct,cspaced_property_l2,400,147,0.4133078231292517,60.75625
1.0,0.9782705392631302,0.9306371541921082,0.14651397216144024,0.37245356675300034,0.31732457849648654,1.0,75,substitution_1pct,hybrid_ckmer5_csp,400,659,0.18673937784522002,123.06125
1.0,0.9645138407743664,0.8896061050432266,0.18793672518697363,0.46988060937605114,0.43374758336172237,1.0,75,substitution_1pct,hybrid_ckmer7_csp,400,7628,0.01682960802307289,128.37625
1.0,0.9623773881967285,0.8594664363237269,0.18756262583024327,0.5301567675437227,0.2503491686196688,1.0,75,substitution_1pct,minhash_k5_s128,400,128,1.0,128.0
0.9975,0.9428465594264125,0.8103802715439635,0.23616560971184783,0.6158235890321502,0.27820778475078634,0.9975,75,substitution_1pct,minhash_k7_s128,400,128,1.0,128.0
1.0,0.9995412570039934,0.9977539945067785,0.017553506892451606,0.06702245852428203,0.017251322393672233,1.0,75,substitution_1pct,eiip_l2,400,75,1.0,75.0
0.6225,0.9999774196457756,0.9998717540761252,0.0034669700164568808,0.01601534719180005,-2.042697681625433e-05,0.6225,75,substitution_1pct,eiip_summary_l2,400,8,1.0,8.0
1.0,0.9463349142822041,0.9275553545798264,0.32487764109618256,0.38064315856238573,0.5742262462729871,1.0,75,N_3pct,ckmer5_count_l2,400,512,0.11449462890625,58.62125
1.0,0.9097549796121723,0.8928053815224025,0.4217895620857189,0.46302185364753085,0.7911660560323726,1.0,75,N_3pct,ckmer7_count_l2,400,7365,0.008376951799049558,61.69625
1.0,0.9668162639383618,0.9501980343124775,0.25436691313715276,0.3156007952335975,0.36393682463666704,1.0,75,N_3pct,cspaced_count_l2,400,136,0.35849264705882355,48.755
1.0,0.9948650466676966,0.9930883676992056,0.10078116965543762,0.11757226896086312,0.04030817451772012,1.0,75,N_3pct,cspaced_property_l2,400,147,0.4030952380952381,59.255
1.0,0.9705999804749504,0.9611161944082374,0.24065405556308822,0.2788684400823904,0.3146506251467416,1.0,75,N_3pct,hybrid_ckmer5_csp,400,659,0.17887139605462823,117.87625
1.0,0.9523100131399344,0.9425999451176879,0.3067353204384971,0.338821641929784,0.42337154797099225,1.0,75,N_3pct,hybrid_ckmer7_csp,400,7512,0.016101071618743343,120.95125
1.0,0.9460335996838655,0.879230056404348,0.313124132583264,0.4914669580566651,0.23807588140598088,1.0,75,N_3pct,minhash_k5_s128,400,128,1.0,128.0
1.0,0.915165750855096,0.8362989387442117,0.39952988510893106,0.5721905681350881,0.2500683995386799,1.0,75,N_3pct,minhash_k7_s128,400,128,1.0,128.0
1.0,0.9866684344680866,0.9827589427426184,0.16210741603247436,0.18569360327954143,0.014842232566030953,1.0,75,N_3pct,eiip_l2,400,75,0.9866666666666667,74.0
0.0025,0.9834993739800642,0.975658018564281,0.18007328564424596,0.2206444057386306,-0.013404058278487185,0.0025,75,N_3pct,eiip_summary_l2,400,8,1.0,8.0
1.0,0.9710169786607361,0.9608386625266788,0.2396868812752595,0.2798618854839687,0.5932407427627614,1.0,75,trim_5bp,ckmer5_count_l2,400,512,0.11766357421875,60.24375
1.0,0.9643525065300927,0.963086824686153,0.26679238890683826,0.27171004881618344,0.8457289068203789,1.0,75,trim_5bp,ckmer7_count_l2,400,7365,0.00885030549898167,65.1825
1.0,0.977825819603989,0.9708043568734612,0.20959655401443972,0.2416420815786362,0.3724508724299641,1.0,75,trim_5bp,cspaced_count_l2,400,136,0.36278492647058824,49.33875
1.0,0.9975564013834858,0.9968087074158252,0.06956784533963457,0.07989103395498015,0.04073564534290312,1.0,75,trim_5bp,cspaced_property_l2,400,147,0.40366496598639456,59.33875
1.0,0.9842866900221111,0.9788234094182411,0.17653581400126409,0.20579888393962426,0.3240583581189972,1.0,75,trim_5bp,hybrid_ckmer5_csp,400,659,0.18146054628224584,119.5825
1.0,0.9809544539567895,0.9799525880297973,0.19500937560371565,0.20023691947122416,0.4506788161497452,1.0,75,trim_5bp,hybrid_ckmer7_csp,400,7512,0.01657631123535676,124.52125
1.0,0.9689949921487068,0.9247547231187915,0.22809939697001,0.38793074789138593,0.25815200026631036,1.0,75,trim_5bp,minhash_k5_s128,400,128,1.0,128.0
1.0,0.9653657682495543,0.9156186622638569,0.24643371156832064,0.41080733923450957,0.3012004421293513,1.0,75,trim_5bp,minhash_k7_s128,400,128,1.0,128.0
0.9775,0.9663148981947421,0.959654619595847,0.2589563900026821,0.28406116726696234,0.011149992886097491,0.9775,75,trim_5bp,eiip_l2,400,75,0.9666666666666667,72.5
0.0025,0.9107869392458161,0.8636905901491096,0.41826482047575525,0.5221275373499299,-0.0421491466649255,0.0025,75,trim_5bp,eiip_summary_l2,400,8,1.0,8.0
1.0,0.9068023945644492,0.8149893942636699,0.4188993787821023,0.608293283273374,0.5359564904882891,1.0,75,substitution_1pct_N_3pct,ckmer5_count_l2,400,512,0.1144482421875,58.5975
1.0,0.8451193273468275,0.7003929585161297,0.5409727655439913,0.7740878627751804,0.7276949103689492,1.0,75,substitution_1pct_N_3pct,ckmer7_count_l2,400,7480,0.008244485294117646,61.66875
1.0,0.9422495168741634,0.882807663593276,0.32860895088782016,0.4841327535173977,0.3418641970121296,1.0,75,substitution_1pct_N_3pct,cspaced_count_l2,400,136,0.3587224264705882,48.78625
1.0,0.99219772158185,0.985708412372294,0.12230522222662525,0.16906553043945632,0.037741058746921005,1.0,75,substitution_1pct_N_3pct,cspaced_property_l2,400,147,0.4033078231292517,59.28625
1.0,0.9495000580731496,0.9011354656037153,0.3087387564037447,0.44466705508977467,0.29432800041567164,1.0,75,substitution_1pct_N_3pct,hybrid_ckmer5_csp,400,659,0.17888277693474963,117.88375
1.0,0.9186585244643388,0.8434676713432455,0.3923057693166351,0.5595215580127144,0.3905116559433251,1.0,75,substitution_1pct_N_3pct,hybrid_ckmer7_csp,400,7627,0.015858791136751017,120.955
1.0,0.9109958975762598,0.8122347048558788,0.40225357146864127,0.6128047017793217,0.20325124622923518,1.0,75,substitution_1pct_N_3pct,minhash_k5_s128,400,128,1.0,128.0
0.9925,0.8674946152942999,0.7403405542867232,0.4976149411970823,0.7206378158114402,0.2028556719623734,0.9925,75,substitution_1pct_N_3pct,minhash_k7_s128,400,128,1.0,128.0
1.0,0.986025579900036,0.981902359906749,0.16602839497015612,0.19025057106190355,0.014195910447484202,1.0,75,substitution_1pct_N_3pct,eiip_l2,400,75,0.9866666666666667,74.0
0.0025,0.9833118254074629,0.9754260390927503,0.18105312963542589,0.2216929632660003,-0.013516884130278817,0.0025,75,substitution_1pct_N_3pct,eiip_summary_l2,400,8,1.0,8.0
1.0,0.9699385876250003,0.8973524401106165,0.16803957636746084,0.4530925546679804,0.5909897120620888,1.0,75,short_indel,ckmer5_count_l2,400,512,0.1215478515625,62.2325
1.0,0.9463735750161167,0.820125035116772,0.2262796635460759,0.5997915278750509,0.8281116084531532,1.0,75,short_indel,ckmer7_count_l2,400,7473,0.00904874213836478,67.62125
1.0,0.9701793320371256,0.8908078216919026,0.16727561815878628,0.4673154846814087,0.3603375245034433,1.0,75,short_indel,cspaced_count_l2,400,136,0.3731801470588235,50.7525
1.0,0.9967924118795,0.9882655277967551,0.05486701238291353,0.15319388949968044,0.039365881009386906,1.0,75,short_indel,cspaced_property_l2,400,147,0.4132823129251701,60.7525
1.0,0.9833654997522501,0.9441911120617256,0.12509560182713325,0.33409246475269727,0.32203288135780633,1.0,75,short_indel,hybrid_ckmer5_csp,400,659,0.18662367223065252,122.985
