length,condition,representation,n_pairs,n_features,retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate
100,substitution_1pct,CK4+P_declared,250,147,1.0,0.9911417060308148,0.9703137797031643,0.0970231935512158,0.24366390410080538,0.15523494410652003,1.0
100,substitution_1pct,CK4+P_train_zscore,250,147,1.0,0.98864847637922,0.9619706372809652,0.109430699915609,0.27578607938736466,0.19727230473364113,1.0
100,substitution_1pct,CK4+P_unit_range,250,147,1.0,0.9911255106337612,0.9702741352601667,0.09712880062715964,0.24382649921744232,0.15662462081308925,1.0
100,substitution_1pct,CK4P-MSP_declared,250,222,1.0,0.9940776676257711,0.9801588697314553,0.07934979671327227,0.1992036588118524,0.10484513736792424,1.0
100,substitution_1pct,CK4P-MSP_train_zscore,250,222,1.0,0.9890573094523794,0.9632215345144478,0.10705226385031538,0.27115445632753926,0.24229889154736933,1.0
100,substitution_1pct,CK4P-MSP_unit_range,250,222,1.0,0.9939684179772442,0.9798399541020165,0.0801510836092319,0.2007986249341559,0.1126728242146882,1.0
100,N_3pct,P_declared,250,11,0.044,0.9979319534052538,0.9975130491788743,0.06425119120507586,0.07052551960053055,-0.0003037168739759717,0.044
100,N_3pct,P_train_zscore,250,11,0.008,0.38002057741992745,0.0005737045305211378,1.0847873758579316,1.413807408530235,-0.445040197709757,0.008
100,N_3pct,P_unit_range,250,11,0.252,0.9990407604576081,0.9988225139851897,0.04367907229322502,0.048527731523810305,-0.00011747242459880924,0.252
100,N_3pct,MSP_declared,250,75,0.976,0.9992743911285374,0.9986797772079802,0.03714913754103263,0.05138522555542196,0.001053042371382483,0.976
100,N_3pct,MSP_train_zscore,250,75,0.92,0.8711898317503758,0.6951821877345368,0.4787871635182074,0.780786308962398,0.1287473994924175,0.92
100,N_3pct,MSP_unit_range,250,75,1.0,0.9982671782783232,0.9971828979679482,0.05808805403057841,0.07506013745069413,0.009045403438829397,1.0
100,N_3pct,CK4+P_declared,250,147,1.0,0.9837773808829409,0.9769930580017882,0.1788144173779054,0.21450806934406402,0.15340803978757214,1.0
100,N_3pct,CK4+P_train_zscore,250,147,0.484,0.6748216928902777,0.4846750162695505,0.7879361231765525,1.0152092938154498,0.01571124022492847,0.484
100,N_3pct,CK4+P_unit_range,250,147,1.0,0.9843317844091181,0.9775983796266381,0.17562493202516988,0.21166705402887187,0.15474175471979465,1.0
100,N_3pct,CK4P-MSP_declared,250,222,1.0,0.9889430509648064,0.9845055074327572,0.14768063239359583,0.17603665706903426,0.1035916225021649,1.0
100,N_3pct,CK4P-MSP_train_zscore,250,222,0.976,0.7402777391769771,0.6006984334112658,0.709650792309628,0.8936444833868703,0.13561631889911335,0.976
100,N_3pct,CK4P-MSP_unit_range,250,222,1.0,0.9889769156988532,0.9847017407309918,0.14743812478161464,0.1749182437037172,0.11150480379656544,1.0
100,trim_5bp,P_declared,250,11,0.428,0.9999471278429757,0.9999114781796604,0.010178779080822683,0.013305774692340152,6.413493764405587e-06,0.428
100,trim_5bp,P_train_zscore,250,11,0.368,0.9188019632125115,0.809012978302272,0.37896254260574075,0.618038623775216,5.706220095345938e-06,0.368
100,trim_5bp,P_unit_range,250,11,0.58,0.9998249123566803,0.9996869478626536,0.018384456098220373,0.025021809744563313,8.69610666273699e-05,0.576
100,trim_5bp,MSP_declared,250,75,0.932,0.9993936376146078,0.9989198310397434,0.03410102262315792,0.04647939688721436,0.000714418788710026,0.932
