length,local_mode,binset,bins,max_bin_count,gamma,n_triplets,noise_l2_mean,local_l2_mean,local_minus_noise_l2_mean,selective_sensitivity_ratio_mean,k_dim,p_dim,m_dim,total_dim,split,classifier,accuracy,macro_f1,accuracy_std,macro_f1_std
69,center,2_3_4,2+3+4,4,1.0,250,0.22519186797305815,0.18289485089617546,-0.04229701707688269,0.8235079356857085,136,11,45,192,holdout,logistic,0.9702380952380952,0.9702286018075492,,
69,center,2_3_4,2+3+4,4,1.0,250,0.22519186797305815,0.18289485089617546,-0.04229701707688269,0.8235079356857085,136,11,45,192,5fold_grouped_cv,logistic,0.968,0.9679763726420273,0.007483314773547889,0.007496291691211481
69,center,2_3_4,2+3+4,4,2.0,250,0.15977208245656546,0.13038274347263995,-0.029389338983925543,0.8273337210646717,136,11,45,192,holdout,logistic,0.9702380952380952,0.9702286018075492,,
69,center,2_3_4,2+3+4,4,2.0,250,0.15977208245656546,0.13038274347263995,-0.029389338983925543,0.8273337210646717,136,11,45,192,5fold_grouped_cv,logistic,0.968,0.9679763726420273,0.007483314773547889,0.007496291691211481
69,center,2_3_4_6,2+3+4+6,6,0.0,250,0.27549142576723984,0.2233618384665283,-0.052129587300711565,0.8221328600532111,136,11,75,222,holdout,logistic,0.7857142857142857,0.7856839121190644,,
69,center,2_3_4_6,2+3+4+6,6,0.0,250,0.27549142576723984,0.2233618384665283,-0.052129587300711565,0.8221328600532111,136,11,75,222,5fold_grouped_cv,logistic,0.8160000000000001,0.815338288644349,0.0431740662898458,0.0429505030140898
69,center,2_3_4_6,2+3+4+6,6,0.25,250,0.27131220742135403,0.22000830932176743,-0.05130389809958663,0.8222591114095729,136,11,75,222,holdout,logistic,0.9702380952380952,0.9702117096350934,,
69,center,2_3_4_6,2+3+4+6,6,0.25,250,0.27131220742135403,0.22000830932176743,-0.05130389809958663,0.8222591114095729,136,11,75,222,5fold_grouped_cv,logistic,0.9739999999999999,0.9739745690981655,0.010198039027185577,0.010218626331299939
69,center,2_3_4_6,2+3+4+6,6,0.5,250,0.2598392074354937,0.21080032607212099,-0.0490388813633727,0.8226203011188995,136,11,75,222,holdout,logistic,0.9702380952380952,0.9702117096350934,,
69,center,2_3_4_6,2+3+4+6,6,0.5,250,0.2598392074354937,0.21080032607212099,-0.0490388813633727,0.8226203011188995,136,11,75,222,5fold_grouped_cv,logistic,0.9739999999999999,0.9739745690981655,0.010198039027185577,0.010218626331299939
69,center,2_3_4_6,2+3+4+6,6,1.0,250,0.22529572709555207,0.18308783037220677,-0.042207896723345316,0.8239805415299076,136,11,75,222,holdout,logistic,0.9702380952380952,0.9702117096350934,,
69,center,2_3_4_6,2+3+4+6,6,1.0,250,0.22529572709555207,0.18308783037220677,-0.042207896723345316,0.8239805415299076,136,11,75,222,5fold_grouped_cv,logistic,0.9739999999999999,0.9739745690981655,0.010198039027185577,0.010218626331299939
69,center,2_3_4_6,2+3+4+6,6,2.0,250,0.16006438039528037,0.13090969616564718,-0.029154684229633205,0.8291029315586861,136,11,75,222,holdout,logistic,0.9702380952380952,0.9702117096350934,,
69,center,2_3_4_6,2+3+4+6,6,2.0,250,0.16006438039528037,0.13090969616564718,-0.029154684229633205,0.8291029315586861,136,11,75,222,5fold_grouped_cv,logistic,0.9739999999999999,0.9739745690981655,0.010198039027185577,0.010218626331299939
69,jittered,2,2,2,0.0,250,0.27265562013701516,0.22621216314083967,-0.04644345699617546,0.8419507568318182,136,11,10,157,holdout,logistic,0.7559523809523809,0.755249973350389,,
