representation,representation_label,n_features,fold,length,condition,macro_f1,accuracy,n_test_sources,baseline_macro_f1,retention_ratio
cpkm_weight_w025,CPKM weight=0.25,297,1,75,substitution_1pct,0.8826733710454641,0.8833333333333333,240,0.8791553005617972,1.0040016484930692
cpkm_weight_w025,CPKM weight=0.25,297,1,100,N_3pct,0.8866320264525271,0.8875,240,0.8791553005617972,1.0085044427144465
cpkm_weight_w025,CPKM weight=0.25,297,1,100,clean,0.8864572199540923,0.8875,240,0.8791553005617972,1.0083056081077246
cpkm_weight_w025,CPKM weight=0.25,297,1,100,substitution_1pct,0.8821548821548821,0.8833333333333333,240,0.8791553005617972,1.0034118904716471
cpkm_weight_w025,CPKM weight=0.25,297,2,69,N_3pct,0.8577008928571428,0.8583333333333333,240,0.8791553005617972,0.9755965667374755
cpkm_weight_w025,CPKM weight=0.25,297,2,69,clean,0.8569023569023568,0.8583333333333333,240,0.8791553005617972,0.9746882676528023
cpkm_weight_w025,CPKM weight=0.25,297,2,69,substitution_1pct,0.8612254910550017,0.8625,240,0.8791553005617972,0.9796056402147174
cpkm_weight_w025,CPKM weight=0.25,297,2,75,N_3pct,0.8618066339795153,0.8625,240,0.8791553005617972,0.9802666644093532
cpkm_weight_w025,CPKM weight=0.25,297,2,75,clean,0.8571328524406472,0.8583333333333333,240,0.8791553005617972,0.9749504460621721
cpkm_weight_w025,CPKM weight=0.25,297,2,75,substitution_1pct,0.8612254910550017,0.8625,240,0.8791553005617972,0.9796056402147174
cpkm_weight_w025,CPKM weight=0.25,297,2,100,N_3pct,0.8566509732274612,0.8583333333333333,240,0.8791553005617972,0.9744023299183258
cpkm_weight_w025,CPKM weight=0.25,297,2,100,clean,0.8482186775349589,0.85,240,0.8791553005617972,0.964810969111977
cpkm_weight_w025,CPKM weight=0.25,297,2,100,substitution_1pct,0.8566509732274612,0.8583333333333333,240,0.8791553005617972,0.9744023299183258
cpkm_weight_w025,CPKM weight=0.25,297,3,69,N_3pct,0.8579782790309106,0.8583333333333333,240,0.8791553005617972,0.9759120811563621
cpkm_weight_w025,CPKM weight=0.25,297,3,69,clean,0.87468671679198,0.875,240,0.8791553005617972,0.9949171849763497
cpkm_weight_w025,CPKM weight=0.25,297,3,69,substitution_1pct,0.87468671679198,0.875,240,0.8791553005617972,0.9949171849763497
cpkm_weight_w025,CPKM weight=0.25,297,3,75,N_3pct,0.8622105464604464,0.8625,240,0.8791553005617972,0.980726096867615
cpkm_weight_w025,CPKM weight=0.25,297,3,75,clean,0.8786928104575162,0.8791666666666667,240,0.8791553005617972,0.9994739381040125
cpkm_weight_w025,CPKM weight=0.25,297,3,75,substitution_1pct,0.8786928104575162,0.8791666666666667,240,0.8791553005617972,0.9994739381040125
cpkm_weight_w025,CPKM weight=0.25,297,3,100,N_3pct,0.8826733710454641,0.8833333333333333,240,0.8791553005617972,1.0040016484930692
cpkm_weight_w025,CPKM weight=0.25,297,3,100,clean,0.8786928104575162,0.8791666666666667,240,0.8791553005617972,0.9994739381040125
cpkm_weight_w025,CPKM weight=0.25,297,3,100,substitution_1pct,0.8785573450123012,0.8791666666666667,240,0.8791553005617972,0.9993198521932201
cpkm_weight_w025,CPKM weight=0.25,297,4,69,N_3pct,0.8915461624026697,0.8916666666666667,240,0.8791553005617972,1.0140940534999385
cpkm_weight_w025,CPKM weight=0.25,297,4,69,clean,0.8915461624026697,0.8916666666666667,240,0.8791553005617972,1.0140940534999385
cpkm_weight_w025,CPKM weight=0.25,297,4,69,substitution_1pct,0.8914782608695653,0.8916666666666667,240,0.8791553005617972,1.0140168185301202
cpkm_weight_w025,CPKM weight=0.25,297,4,75,N_3pct,0.8955268060803399,0.8958333333333334,240,0.8791553005617972,1.0186218583998536
cpkm_weight_w025,CPKM weight=0.25,297,4,75,clean,0.899888765294772,0.9,240,0.8791553005617972,1.0235833927404245
cpkm_weight_w025,CPKM weight=0.25,297,4,75,substitution_1pct,0.8914782608695653,0.8916666666666667,240,0.8791553005617972,1.0140168185301202
cpkm_weight_w025,CPKM weight=0.25,297,4,100,N_3pct,0.887341574088562,0.8875,240,0.8791553005617972,1.0093115215497575
cpkm_weight_w025,CPKM weight=0.25,297,4,100,clean,0.8916591429960414,0.8916666666666667,240,0.8791553005617972,1.0142225638931528
cpkm_weight_w025,CPKM weight=0.25,297,4,100,substitution_1pct,0.9124620060790274,0.9125,240,0.8791553005617972,1.0378848941659642
cpkm_weight_w025,CPKM weight=0.25,297,5,69,N_3pct,0.8785573450123012,0.8791666666666667,240,0.8791553005617972,0.9993198521932201
cpkm_weight_w025,CPKM weight=0.25,297,5,69,clean,0.878234398782344,0.8791666666666667,240,0.8791553005617972,0.9989525152394978
cpkm_weight_w025,CPKM weight=0.25,297,5,69,substitution_1pct,0.8657342657342657,0.8666666666666667,240,0.8791553005617972,0.984734170607906
cpkm_weight_w025,CPKM weight=0.25,297,5,75,N_3pct,0.8742928975487115,0.875,240,0.8791553005617972,0.9944692331264129
cpkm_weight_w025,CPKM weight=0.25,297,5,75,clean,0.8905723905723906,0.8916666666666667,240,0.8791553005617972,1.0129864314112622
cpkm_weight_w025,CPKM weight=0.25,297,5,75,substitution_1pct,0.8741258741258742,0.875,240,0.8791553005617972,0.9942792514215529
cpkm_weight_w025,CPKM weight=0.25,297,5,100,N_3pct,0.8784045842869372,0.8791666666666667,240,0.8791553005617972,0.9991460936715273
cpkm_weight_w025,CPKM weight=0.25,297,5,100,clean,0.8907486518663772,0.8916666666666667,240,0.8791553005617972,1.013186920783133
cpkm_weight_w025,CPKM weight=0.25,297,5,100,substitution_1pct,0.8823447020099446,0.8833333333333333,240,0.8791553005617972,1.0036278021028928
