retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9339022993427439,0.9107668725562064,0.36105362065241325,0.4224526478679558,0.2685744933347049,1.0,100,local_mismatch_6bp,cspaced_count_l2,900,136,0.4644035947712418,63.15888888888889
1.0,0.992910453758504,0.9902563960517354,0.11823439102677011,0.13959658970453653,0.029085373681806387,1.0,100,local_mismatch_6bp,cspaced_property_l2,900,147,0.4976795162509448,73.1588888888889
1.0,0.9574565476898357,0.946908391991912,0.2904259122733875,0.32585765494890295,0.2722348662301392,1.0,100,local_mismatch_6bp,hybrid_ckmer5_csp,900,659,0.23486342943854324,154.775
1.0,0.9368384479495997,0.9297785716729376,0.3545089104076266,0.3747570627851506,0.3972569260729652,1.0,100,local_mismatch_6bp,hybrid_ckmer7_csp,900,8326,0.01983645608135159,165.15833333333333
1.0,0.9621796237186506,0.8969203501873914,0.21996532944693034,0.45404753038241125,0.5256483318964313,1.0,110,substitution_1pct,ckmer5_count_l2,900,512,0.17326497395833335,88.71166666666667
1.0,0.9325472053173864,0.8090909090909086,0.2947492294353002,0.6179143806533247,0.7984694169485367,1.0,110,substitution_1pct,ckmer7_count_l2,900,8161,0.012441830385709812,101.53777777777778
1.0,0.9798025644847661,0.9444367023477889,0.15980300778065504,0.33335545195852734,0.29253201452168165,1.0,110,substitution_1pct,cspaced_count_l2,900,136,0.49348039215686273,67.11333333333333
1.0,0.9978598147214258,0.9938327936092908,0.05204956261847982,0.11106034982826041,0.031489237569673416,1.0,110,substitution_1pct,cspaced_property_l2,900,147,0.5245804988662132,77.11333333333333
1.0,0.9800197192200383,0.9452141140963399,0.15990568316956424,0.3310162709138569,0.28465973786887,1.0,110,substitution_1pct,hybrid_ckmer5_csp,900,659,0.2516312594840668,165.825
1.0,0.9652035100194064,0.9011917140735808,0.2116955923285309,0.4445408524296369,0.4216798646697146,1.0,110,substitution_1pct,hybrid_ckmer7_csp,900,8308,0.021503503985449098,178.6511111111111
1.0,0.9490115947126548,0.9323080302544863,0.31725063016111776,0.3679455081108685,0.5191865638032056,1.0,110,N_3pct,ckmer5_count_l2,900,512,0.16330946180555556,83.61444444444444
1.0,0.9089229986313105,0.8933515114874565,0.4249538374875083,0.4618408568165955,0.7740042366832051,1.0,110,N_3pct,ckmer7_count_l2,900,8140,0.011368072618072617,92.53611111111111
1.0,0.9718938894661203,0.9589452572657272,0.23498524645648536,0.2865475147904541,0.2933549079391973,1.0,110,N_3pct,cspaced_count_l2,900,136,0.4758455882352941,64.715
1.0,0.9954526121240127,0.9941374733209367,0.09504135063731697,0.1082822848507438,0.031885442323867294,1.0,110,N_3pct,cspaced_property_l2,900,147,0.5116666666666667,75.215
