representation,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
ckmer7_count_l2,mlp,125,2,4474,0.34210526315789475,0.3416493416493417,target_background,Klebsiella,75,clean,target_binary
cspaced_count_l2,nearest_centroid,125,2,136,0.6052631578947368,0.5818048422597212,target_background,Klebsiella,75,clean,target_binary
cspaced_count_l2,logistic,125,2,136,0.6842105263157895,0.6492307692307693,target_background,Klebsiella,75,clean,target_binary
cspaced_count_l2,mlp,125,2,136,0.6052631578947368,0.4317048853439681,target_background,Klebsiella,75,clean,target_binary
cspaced_property_l2,nearest_centroid,125,2,147,0.6578947368421053,0.6266061980347695,target_background,Klebsiella,75,clean,target_binary
cspaced_property_l2,logistic,125,2,147,0.6578947368421053,0.6125490196078431,target_background,Klebsiella,75,clean,target_binary
cspaced_property_l2,mlp,125,2,147,0.5,0.4077112387202625,target_background,Klebsiella,75,clean,target_binary
hybrid_ckmer5_csp,nearest_centroid,125,2,658,0.5789473684210527,0.5323076923076924,target_background,Klebsiella,75,clean,target_binary
hybrid_ckmer5_csp,logistic,125,2,658,0.6578947368421053,0.5947497949138638,target_background,Klebsiella,75,clean,target_binary
hybrid_ckmer5_csp,mlp,125,2,658,0.4473684210526316,0.44390243902439025,target_background,Klebsiella,75,clean,target_binary
ckmer5_count_l2,nearest_centroid,172,4,511,0.38461538461538464,0.38144499178981933,within_genus_species,Acinetobacter,75,substitution_1pct,label
ckmer5_count_l2,logistic,172,4,511,0.38461538461538464,0.37715617715617716,within_genus_species,Acinetobacter,75,substitution_1pct,label
ckmer5_count_l2,mlp,172,4,511,0.34615384615384615,0.3170312198478022,within_genus_species,Acinetobacter,75,substitution_1pct,label
ckmer7_count_l2,nearest_centroid,172,4,5360,0.3269230769230769,0.3243137254901961,within_genus_species,Acinetobacter,75,substitution_1pct,label
ckmer7_count_l2,logistic,172,4,5360,0.28846153846153844,0.3011995986133917,within_genus_species,Acinetobacter,75,substitution_1pct,label
ckmer7_count_l2,mlp,172,4,5360,0.3269230769230769,0.3037037037037037,within_genus_species,Acinetobacter,75,substitution_1pct,label
cspaced_count_l2,nearest_centroid,172,4,136,0.17307692307692307,0.16840659340659342,within_genus_species,Acinetobacter,75,substitution_1pct,label
cspaced_count_l2,logistic,172,4,136,0.17307692307692307,0.171010101010101,within_genus_species,Acinetobacter,75,substitution_1pct,label
cspaced_count_l2,mlp,172,4,136,0.1346153846153846,0.13343791552066447,within_genus_species,Acinetobacter,75,substitution_1pct,label
cspaced_property_l2,nearest_centroid,172,4,147,0.19230769230769232,0.19333333333333333,within_genus_species,Acinetobacter,75,substitution_1pct,label
cspaced_property_l2,logistic,172,4,147,0.21153846153846154,0.21185897435897436,within_genus_species,Acinetobacter,75,substitution_1pct,label
cspaced_property_l2,mlp,172,4,147,0.23076923076923078,0.14262820512820512,within_genus_species,Acinetobacter,75,substitution_1pct,label
hybrid_ckmer5_csp,nearest_centroid,172,4,658,0.34615384615384615,0.3419303531782309,within_genus_species,Acinetobacter,75,substitution_1pct,label
hybrid_ckmer5_csp,logistic,172,4,658,0.4230769230769231,0.4145385014259787,within_genus_species,Acinetobacter,75,substitution_1pct,label
hybrid_ckmer5_csp,mlp,172,4,658,0.23076923076923078,0.22067538126361655,within_genus_species,Acinetobacter,75,substitution_1pct,label
ckmer5_count_l2,nearest_centroid,128,3,487,0.38461538461538464,0.38306451612903225,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer5_count_l2,logistic,128,3,487,0.48717948717948717,0.4926428975664969,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer5_count_l2,mlp,128,3,487,0.41025641025641024,0.3698119980257549,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer7_count_l2,nearest_centroid,128,3,3487,0.41025641025641024,0.38417329796640143,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer7_count_l2,logistic,128,3,3487,0.5384615384615384,0.5231643356643357,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer7_count_l2,mlp,128,3,3487,0.38461538461538464,0.37671957671957673,within_genus_species,Burkholderia,75,substitution_1pct,label
cspaced_count_l2,nearest_centroid,128,3,136,0.46153846153846156,0.4620527859237537,within_genus_species,Burkholderia,75,substitution_1pct,label
cspaced_count_l2,logistic,128,3,136,0.4358974358974359,0.4317497556207233,within_genus_species,Burkholderia,75,substitution_1pct,label
cspaced_count_l2,mlp,128,3,136,0.358974358974359,0.28571428571428575,within_genus_species,Burkholderia,75,substitution_1pct,label
cspaced_property_l2,nearest_centroid,128,3,147,0.46153846153846156,0.4620527859237537,within_genus_species,Burkholderia,75,substitution_1pct,label
cspaced_property_l2,logistic,128,3,147,0.46153846153846156,0.45365079365079364,within_genus_species,Burkholderia,75,substitution_1pct,label
cspaced_property_l2,mlp,128,3,147,0.5384615384615384,0.4992942125428514,within_genus_species,Burkholderia,75,substitution_1pct,label
hybrid_ckmer5_csp,nearest_centroid,128,3,634,0.41025641025641024,0.40138888888888885,within_genus_species,Burkholderia,75,substitution_1pct,label
hybrid_ckmer5_csp,logistic,128,3,634,0.5128205128205128,0.5016339869281046,within_genus_species,Burkholderia,75,substitution_1pct,label
hybrid_ckmer5_csp,mlp,128,3,634,0.38461538461538464,0.3436889907478143,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer5_count_l2,nearest_centroid,127,2,487,0.5384615384615384,0.49857142857142855,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer5_count_l2,logistic,127,2,487,0.5897435897435898,0.5542857142857143,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer5_count_l2,mlp,127,2,487,0.3076923076923077,0.30033222591362124,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer7_count_l2,nearest_centroid,127,2,3474,0.5897435897435898,0.4935064935064935,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer7_count_l2,logistic,127,2,3474,0.6666666666666666,0.5477252453166815,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer7_count_l2,mlp,127,2,3474,0.5128205128205128,0.47853624208304013,target_background,Burkholderia,75,substitution_1pct,target_binary
cspaced_count_l2,nearest_centroid,127,2,136,0.5897435897435898,0.5760869565217391,target_background,Burkholderia,75,substitution_1pct,target_binary
cspaced_count_l2,logistic,127,2,136,0.5897435897435898,0.5666666666666667,target_background,Burkholderia,75,substitution_1pct,target_binary
cspaced_count_l2,mlp,127,2,136,0.6153846153846154,0.5112781954887218,target_background,Burkholderia,75,substitution_1pct,target_binary
cspaced_property_l2,nearest_centroid,127,2,147,0.5897435897435898,0.5760869565217391,target_background,Burkholderia,75,substitution_1pct,target_binary
cspaced_property_l2,logistic,127,2,147,0.6153846153846154,0.606060606060606,target_background,Burkholderia,75,substitution_1pct,target_binary
cspaced_property_l2,mlp,127,2,147,0.5641025641025641,0.44611528822055135,target_background,Burkholderia,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,nearest_centroid,127,2,634,0.5384615384615384,0.49857142857142855,target_background,Burkholderia,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,logistic,127,2,634,0.6153846153846154,0.5883180858550316,target_background,Burkholderia,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,mlp,127,2,634,0.41025641025641024,0.40870138431114045,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer5_count_l2,nearest_centroid,172,4,507,0.3269230769230769,0.32467856980600607,within_genus_species,Candida,75,substitution_1pct,label
ckmer5_count_l2,logistic,172,4,507,0.3269230769230769,0.3236401098901099,within_genus_species,Candida,75,substitution_1pct,label
ckmer5_count_l2,mlp,172,4,507,0.28846153846153844,0.2921191553544495,within_genus_species,Candida,75,substitution_1pct,label
ckmer7_count_l2,nearest_centroid,172,4,4775,0.19230769230769232,0.19286195286195285,within_genus_species,Candida,75,substitution_1pct,label
ckmer7_count_l2,logistic,172,4,4775,0.25,0.255527950310559,within_genus_species,Candida,75,substitution_1pct,label
ckmer7_count_l2,mlp,172,4,4775,0.23076923076923078,0.22632756132756132,within_genus_species,Candida,75,substitution_1pct,label
cspaced_count_l2,nearest_centroid,172,4,136,0.38461538461538464,0.3839213726470099,within_genus_species,Candida,75,substitution_1pct,label
cspaced_count_l2,logistic,172,4,136,0.3269230769230769,0.3138588330468197,within_genus_species,Candida,75,substitution_1pct,label
cspaced_count_l2,mlp,172,4,136,0.3269230769230769,0.32871897384641013,within_genus_species,Candida,75,substitution_1pct,label
cspaced_property_l2,nearest_centroid,172,4,147,0.40384615384615385,0.40068744473916895,within_genus_species,Candida,75,substitution_1pct,label
cspaced_property_l2,logistic,172,4,147,0.28846153846153844,0.2767914653784219,within_genus_species,Candida,75,substitution_1pct,label
cspaced_property_l2,mlp,172,4,147,0.36538461538461536,0.3299719887955182,within_genus_species,Candida,75,substitution_1pct,label
hybrid_ckmer5_csp,nearest_centroid,172,4,654,0.36538461538461536,0.3590909090909091,within_genus_species,Candida,75,substitution_1pct,label
hybrid_ckmer5_csp,logistic,172,4,654,0.34615384615384615,0.3358326371484266,within_genus_species,Candida,75,substitution_1pct,label
hybrid_ckmer5_csp,mlp,172,4,654,0.34615384615384615,0.29190814256737174,within_genus_species,Candida,75,substitution_1pct,label
ckmer5_count_l2,nearest_centroid,123,2,503,0.5405405405405406,0.4348607367475292,target_background,Candida,75,substitution_1pct,target_binary
ckmer5_count_l2,logistic,123,2,503,0.5675675675675675,0.45185185185185184,target_background,Candida,75,substitution_1pct,target_binary
ckmer5_count_l2,mlp,123,2,503,0.43243243243243246,0.3877068557919622,target_background,Candida,75,substitution_1pct,target_binary
ckmer7_count_l2,nearest_centroid,123,2,4092,0.5945945945945946,0.3728813559322034,target_background,Candida,75,substitution_1pct,target_binary
ckmer7_count_l2,logistic,123,2,4092,0.6486486486486487,0.45649717514124294,target_background,Candida,75,substitution_1pct,target_binary
ckmer7_count_l2,mlp,123,2,4092,0.4864864864864865,0.46130268199233715,target_background,Candida,75,substitution_1pct,target_binary
cspaced_count_l2,nearest_centroid,123,2,136,0.5135135135135135,0.4954545454545455,target_background,Candida,75,substitution_1pct,target_binary
cspaced_count_l2,logistic,123,2,136,0.5135135135135135,0.445,target_background,Candida,75,substitution_1pct,target_binary
cspaced_count_l2,mlp,123,2,136,0.3783783783783784,0.32939322301024426,target_background,Candida,75,substitution_1pct,target_binary
cspaced_property_l2,nearest_centroid,123,2,147,0.5405405405405406,0.518007662835249,target_background,Candida,75,substitution_1pct,target_binary
cspaced_property_l2,logistic,123,2,147,0.5945945945945946,0.5268542199488491,target_background,Candida,75,substitution_1pct,target_binary
cspaced_property_l2,mlp,123,2,147,0.35135135135135137,0.3392857142857143,target_background,Candida,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,nearest_centroid,123,2,650,0.4864864864864865,0.3683737646001797,target_background,Candida,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,logistic,123,2,650,0.5675675675675675,0.4126984126984127,target_background,Candida,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,mlp,123,2,650,0.43243243243243246,0.4045977011494253,target_background,Candida,75,substitution_1pct,target_binary
ckmer5_count_l2,nearest_centroid,217,5,511,0.24242424242424243,0.24072750926124237,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer5_count_l2,logistic,217,5,511,0.25757575757575757,0.26081698053647556,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer5_count_l2,mlp,217,5,511,0.16666666666666666,0.13766397124887692,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer7_count_l2,nearest_centroid,217,5,5977,0.30303030303030304,0.28909090909090907,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer7_count_l2,logistic,217,5,5977,0.2727272727272727,0.2668283440697234,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer7_count_l2,mlp,217,5,5977,0.15151515151515152,0.08205128205128205,within_genus_species,Enterobacter,75,substitution_1pct,label
cspaced_count_l2,nearest_centroid,217,5,136,0.22727272727272727,0.22272727272727275,within_genus_species,Enterobacter,75,substitution_1pct,label
cspaced_count_l2,logistic,217,5,136,0.24242424242424243,0.23166833166833167,within_genus_species,Enterobacter,75,substitution_1pct,label
cspaced_count_l2,mlp,217,5,136,0.19696969696969696,0.17368097740768546,within_genus_species,Enterobacter,75,substitution_1pct,label
cspaced_property_l2,nearest_centroid,217,5,147,0.24242424242424243,0.23788899594867577,within_genus_species,Enterobacter,75,substitution_1pct,label
cspaced_property_l2,logistic,217,5,147,0.22727272727272727,0.2196100401884607,within_genus_species,Enterobacter,75,substitution_1pct,label
cspaced_property_l2,mlp,217,5,147,0.15151515151515152,0.12282229965156792,within_genus_species,Enterobacter,75,substitution_1pct,label
hybrid_ckmer5_csp,nearest_centroid,217,5,658,0.24242424242424243,0.24378743961352659,within_genus_species,Enterobacter,75,substitution_1pct,label
hybrid_ckmer5_csp,logistic,217,5,658,0.22727272727272727,0.23236963036963038,within_genus_species,Enterobacter,75,substitution_1pct,label
hybrid_ckmer5_csp,mlp,217,5,658,0.15151515151515152,0.12286516055697642,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer5_count_l2,nearest_centroid,122,2,509,0.6486486486486487,0.5899403239556692,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer5_count_l2,logistic,122,2,509,0.6216216216216216,0.5683333333333334,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer5_count_l2,mlp,122,2,509,0.5405405405405406,0.504334121355398,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer7_count_l2,nearest_centroid,122,2,4637,0.6486486486486487,0.39344262295081966,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer7_count_l2,logistic,122,2,4637,0.6486486486486487,0.39344262295081966,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer7_count_l2,mlp,122,2,4637,0.6486486486486487,0.6209613869188337,target_background,Enterobacter,75,substitution_1pct,target_binary
cspaced_count_l2,nearest_centroid,122,2,136,0.4864864864864865,0.42612244897959184,target_background,Enterobacter,75,substitution_1pct,target_binary
cspaced_count_l2,logistic,122,2,136,0.6216216216216216,0.5849358974358975,target_background,Enterobacter,75,substitution_1pct,target_binary
cspaced_count_l2,mlp,122,2,136,0.6216216216216216,0.4418103448275862,target_background,Enterobacter,75,substitution_1pct,target_binary
cspaced_property_l2,nearest_centroid,122,2,147,0.4864864864864865,0.42612244897959184,target_background,Enterobacter,75,substitution_1pct,target_binary
cspaced_property_l2,logistic,122,2,147,0.6486486486486487,0.6073469387755102,target_background,Enterobacter,75,substitution_1pct,target_binary
cspaced_property_l2,mlp,122,2,147,0.5945945945945946,0.5013477088948787,target_background,Enterobacter,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,nearest_centroid,122,2,656,0.6486486486486487,0.5899403239556692,target_background,Enterobacter,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,logistic,122,2,656,0.6756756756756757,0.6118881118881119,target_background,Enterobacter,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,mlp,122,2,656,0.40540540540540543,0.36801242236024845,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer5_count_l2,nearest_centroid,84,2,511,0.38461538461538464,0.38461538461538464,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer5_count_l2,logistic,84,2,511,0.38461538461538464,0.3696969696969697,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer5_count_l2,mlp,84,2,511,0.5769230769230769,0.519327731092437,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer7_count_l2,nearest_centroid,84,2,3853,0.5769230769230769,0.519327731092437,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer7_count_l2,logistic,84,2,3853,0.5769230769230769,0.48468468468468473,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer7_count_l2,mlp,84,2,3853,0.5384615384615384,0.4901960784313726,within_genus_species,Escherichia,75,substitution_1pct,label
cspaced_count_l2,nearest_centroid,84,2,136,0.4230769230769231,0.4152923538230885,within_genus_species,Escherichia,75,substitution_1pct,label
cspaced_count_l2,logistic,84,2,136,0.46153846153846156,0.46153846153846156,within_genus_species,Escherichia,75,substitution_1pct,label
cspaced_count_l2,mlp,84,2,136,0.5384615384615384,0.4135338345864662,within_genus_species,Escherichia,75,substitution_1pct,label
cspaced_property_l2,nearest_centroid,84,2,147,0.4230769230769231,0.4152923538230885,within_genus_species,Escherichia,75,substitution_1pct,label
cspaced_property_l2,logistic,84,2,147,0.46153846153846156,0.46153846153846156,within_genus_species,Escherichia,75,substitution_1pct,label
cspaced_property_l2,mlp,84,2,147,0.6153846153846154,0.59375,within_genus_species,Escherichia,75,substitution_1pct,label
hybrid_ckmer5_csp,nearest_centroid,84,2,658,0.38461538461538464,0.38461538461538464,within_genus_species,Escherichia,75,substitution_1pct,label
hybrid_ckmer5_csp,logistic,84,2,658,0.38461538461538464,0.3696969696969697,within_genus_species,Escherichia,75,substitution_1pct,label
hybrid_ckmer5_csp,mlp,84,2,658,0.38461538461538464,0.38095238095238093,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer5_count_l2,nearest_centroid,84,2,511,0.38461538461538464,0.38461538461538464,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer5_count_l2,logistic,84,2,511,0.38461538461538464,0.3696969696969697,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer5_count_l2,mlp,84,2,511,0.5769230769230769,0.519327731092437,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer7_count_l2,nearest_centroid,84,2,3853,0.5769230769230769,0.519327731092437,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer7_count_l2,logistic,84,2,3853,0.5769230769230769,0.48468468468468473,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer7_count_l2,mlp,84,2,3853,0.5384615384615384,0.4901960784313726,target_background,Escherichia,75,substitution_1pct,target_binary
cspaced_count_l2,nearest_centroid,84,2,136,0.4230769230769231,0.4152923538230885,target_background,Escherichia,75,substitution_1pct,target_binary
cspaced_count_l2,logistic,84,2,136,0.46153846153846156,0.46153846153846156,target_background,Escherichia,75,substitution_1pct,target_binary
cspaced_count_l2,mlp,84,2,136,0.5384615384615384,0.4135338345864662,target_background,Escherichia,75,substitution_1pct,target_binary
cspaced_property_l2,nearest_centroid,84,2,147,0.4230769230769231,0.4152923538230885,target_background,Escherichia,75,substitution_1pct,target_binary
cspaced_property_l2,logistic,84,2,147,0.46153846153846156,0.46153846153846156,target_background,Escherichia,75,substitution_1pct,target_binary
cspaced_property_l2,mlp,84,2,147,0.6153846153846154,0.59375,target_background,Escherichia,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,nearest_centroid,84,2,658,0.38461538461538464,0.38461538461538464,target_background,Escherichia,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,logistic,84,2,658,0.38461538461538464,0.3696969696969697,target_background,Escherichia,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,mlp,84,2,658,0.38461538461538464,0.38095238095238093,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer5_count_l2,nearest_centroid,127,3,512,0.358974358974359,0.35619047619047617,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer5_count_l2,logistic,127,3,512,0.38461538461538464,0.3861693861693862,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer5_count_l2,mlp,127,3,512,0.3076923076923077,0.2943121693121693,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer7_count_l2,nearest_centroid,127,3,4555,0.3076923076923077,0.27836134453781514,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer7_count_l2,logistic,127,3,4555,0.2564102564102564,0.23681257014590348,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer7_count_l2,mlp,127,3,4555,0.358974358974359,0.26296296296296295,within_genus_species,Klebsiella,75,substitution_1pct,label
cspaced_count_l2,nearest_centroid,127,3,136,0.46153846153846156,0.4290060851926978,within_genus_species,Klebsiella,75,substitution_1pct,label
cspaced_count_l2,logistic,127,3,136,0.358974358974359,0.3252111760883691,within_genus_species,Klebsiella,75,substitution_1pct,label
cspaced_count_l2,mlp,127,3,136,0.358974358974359,0.32298005409060176,within_genus_species,Klebsiella,75,substitution_1pct,label
cspaced_property_l2,nearest_centroid,127,3,147,0.48717948717948717,0.45243282498184456,within_genus_species,Klebsiella,75,substitution_1pct,label
cspaced_property_l2,logistic,127,3,147,0.3333333333333333,0.3111111111111111,within_genus_species,Klebsiella,75,substitution_1pct,label
cspaced_property_l2,mlp,127,3,147,0.2564102564102564,0.26877470355731226,within_genus_species,Klebsiella,75,substitution_1pct,label
hybrid_ckmer5_csp,nearest_centroid,127,3,659,0.3333333333333333,0.3305860805860806,within_genus_species,Klebsiella,75,substitution_1pct,label
hybrid_ckmer5_csp,logistic,127,3,659,0.46153846153846156,0.4431941923774955,within_genus_species,Klebsiella,75,substitution_1pct,label
hybrid_ckmer5_csp,mlp,127,3,659,0.38461538461538464,0.37585139318885447,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer5_count_l2,nearest_centroid,125,2,512,0.5526315789473685,0.5117157974300831,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer5_count_l2,logistic,125,2,512,0.5526315789473685,0.4406926406926407,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer5_count_l2,mlp,125,2,512,0.5789473684210527,0.4882154882154882,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer7_count_l2,nearest_centroid,125,2,4529,0.6578947368421053,0.5074775672981057,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer7_count_l2,logistic,125,2,4529,0.631578947368421,0.44583333333333336,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer7_count_l2,mlp,125,2,4529,0.4473684210526316,0.44390243902439025,target_background,Klebsiella,75,substitution_1pct,target_binary
cspaced_count_l2,nearest_centroid,125,2,136,0.5526315789473685,0.5117157974300831,target_background,Klebsiella,75,substitution_1pct,target_binary
cspaced_count_l2,logistic,125,2,136,0.5789473684210527,0.5323076923076924,target_background,Klebsiella,75,substitution_1pct,target_binary
cspaced_count_l2,mlp,125,2,136,0.5789473684210527,0.36666666666666664,target_background,Klebsiella,75,substitution_1pct,target_binary
cspaced_property_l2,nearest_centroid,125,2,147,0.6052631578947368,0.5818048422597212,target_background,Klebsiella,75,substitution_1pct,target_binary
cspaced_property_l2,logistic,125,2,147,0.5263157894736842,0.4910714285714286,target_background,Klebsiella,75,substitution_1pct,target_binary
cspaced_property_l2,mlp,125,2,147,0.5526315789473685,0.4406926406926407,target_background,Klebsiella,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,nearest_centroid,125,2,659,0.5526315789473685,0.5117157974300831,target_background,Klebsiella,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,logistic,125,2,659,0.631578947368421,0.5737179487179487,target_background,Klebsiella,75,substitution_1pct,target_binary
hybrid_ckmer5_csp,mlp,125,2,659,0.47368421052631576,0.4677871148459384,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer5_count_l2,nearest_centroid,172,4,511,0.3269230769230769,0.3278662008281574,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer5_count_l2,logistic,172,4,511,0.3076923076923077,0.2987570494022107,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer5_count_l2,mlp,172,4,511,0.3269230769230769,0.25595238095238093,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer7_count_l2,nearest_centroid,172,4,4862,0.23076923076923078,0.214304625942557,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer7_count_l2,logistic,172,4,4862,0.34615384615384615,0.3446969696969697,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer7_count_l2,mlp,172,4,4862,0.23076923076923078,0.22401433691756273,within_genus_species,Acinetobacter,75,N_3pct,label
cspaced_count_l2,nearest_centroid,172,4,136,0.23076923076923078,0.23145604395604397,within_genus_species,Acinetobacter,75,N_3pct,label
cspaced_count_l2,logistic,172,4,136,0.19230769230769232,0.18481566820276496,within_genus_species,Acinetobacter,75,N_3pct,label
cspaced_count_l2,mlp,172,4,136,0.23076923076923078,0.23223498425111327,within_genus_species,Acinetobacter,75,N_3pct,label
cspaced_property_l2,nearest_centroid,172,4,147,0.23076923076923078,0.22948412698412698,within_genus_species,Acinetobacter,75,N_3pct,label
cspaced_property_l2,logistic,172,4,147,0.21153846153846154,0.20014831294030402,within_genus_species,Acinetobacter,75,N_3pct,label
cspaced_property_l2,mlp,172,4,147,0.21153846153846154,0.15637608232467473,within_genus_species,Acinetobacter,75,N_3pct,label
hybrid_ckmer5_csp,nearest_centroid,172,4,658,0.36538461538461536,0.36731182795698925,within_genus_species,Acinetobacter,75,N_3pct,label
hybrid_ckmer5_csp,logistic,172,4,658,0.36538461538461536,0.35616777858157167,within_genus_species,Acinetobacter,75,N_3pct,label
hybrid_ckmer5_csp,mlp,172,4,658,0.21153846153846154,0.20103990212685866,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer5_count_l2,nearest_centroid,128,3,482,0.358974358974359,0.35174975562072336,within_genus_species,Burkholderia,75,N_3pct,label
ckmer5_count_l2,logistic,128,3,482,0.4358974358974359,0.42063492063492064,within_genus_species,Burkholderia,75,N_3pct,label
ckmer5_count_l2,mlp,128,3,482,0.1282051282051282,0.13544477028347995,within_genus_species,Burkholderia,75,N_3pct,label
ckmer7_count_l2,nearest_centroid,128,3,3108,0.38461538461538464,0.3338217338217338,within_genus_species,Burkholderia,75,N_3pct,label
ckmer7_count_l2,logistic,128,3,3108,0.38461538461538464,0.3683469308469309,within_genus_species,Burkholderia,75,N_3pct,label
ckmer7_count_l2,mlp,128,3,3108,0.358974358974359,0.3266499582289056,within_genus_species,Burkholderia,75,N_3pct,label
cspaced_count_l2,nearest_centroid,128,3,136,0.3333333333333333,0.2821548821548822,within_genus_species,Burkholderia,75,N_3pct,label
cspaced_count_l2,logistic,128,3,136,0.358974358974359,0.3242424242424242,within_genus_species,Burkholderia,75,N_3pct,label
cspaced_count_l2,mlp,128,3,136,0.358974358974359,0.28391229366839127,within_genus_species,Burkholderia,75,N_3pct,label
cspaced_property_l2,nearest_centroid,128,3,147,0.358974358974359,0.2966108966108966,within_genus_species,Burkholderia,75,N_3pct,label
cspaced_property_l2,logistic,128,3,147,0.358974358974359,0.33464052287581697,within_genus_species,Burkholderia,75,N_3pct,label
cspaced_property_l2,mlp,128,3,147,0.41025641025641024,0.3333333333333333,within_genus_species,Burkholderia,75,N_3pct,label
hybrid_ckmer5_csp,nearest_centroid,128,3,629,0.358974358974359,0.3560897435897436,within_genus_species,Burkholderia,75,N_3pct,label
hybrid_ckmer5_csp,logistic,128,3,629,0.4358974358974359,0.41535947712418303,within_genus_species,Burkholderia,75,N_3pct,label
hybrid_ckmer5_csp,mlp,128,3,629,0.3076923076923077,0.24080267558528426,within_genus_species,Burkholderia,75,N_3pct,label
ckmer5_count_l2,nearest_centroid,127,2,482,0.5384615384615384,0.4583333333333333,target_background,Burkholderia,75,N_3pct,target_binary
ckmer5_count_l2,logistic,127,2,482,0.5641025641025641,0.5185185185185185,target_background,Burkholderia,75,N_3pct,target_binary
ckmer5_count_l2,mlp,127,2,482,0.5897435897435898,0.4620689655172414,target_background,Burkholderia,75,N_3pct,target_binary
ckmer7_count_l2,nearest_centroid,127,2,3093,0.5897435897435898,0.4620689655172414,target_background,Burkholderia,75,N_3pct,target_binary
ckmer7_count_l2,logistic,127,2,3093,0.5897435897435898,0.4620689655172414,target_background,Burkholderia,75,N_3pct,target_binary
ckmer7_count_l2,mlp,127,2,3093,0.5128205128205128,0.4914207275223061,target_background,Burkholderia,75,N_3pct,target_binary
cspaced_count_l2,nearest_centroid,127,2,136,0.6153846153846154,0.5883180858550316,target_background,Burkholderia,75,N_3pct,target_binary
cspaced_count_l2,logistic,127,2,136,0.5641025641025641,0.5334271639690359,target_background,Burkholderia,75,N_3pct,target_binary
