length,local_mode,representation,representation_label,target,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,n_templates,n_features,cv_folds
69,right,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,spatial_pattern,0.9720000000000001,0.011224972160321835,0.9719813348207971,0.011239244825195085,250,214,5
69,right,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,chemistry,0.7899999999999999,0.023452078799117145,0.7896981302015093,0.023522344012708182,250,214,5
100,center,ck4,CK4,spatial_pattern,0.95,0.007745966692414842,0.949959141833364,0.007766144161276891,250,136,5
100,center,ck4,CK4,chemistry,0.52,0.028809720581775857,0.518876036955258,0.029338495119186504,250,136,5
100,center,p,P,spatial_pattern,0.485,0.040000000000000015,0.48041376816308484,0.038482459124814496,250,11,5
100,center,p,P,chemistry,0.7030000000000001,0.03203123475609391,0.7025256079720003,0.03177670970992927,250,11,5
100,center,p_property_only,P property coordinates,spatial_pattern,0.48,0.015811388300841892,0.4745874333406297,0.015938032465751407,250,8,5
100,center,p_property_only,P property coordinates,chemistry,0.693,0.019646882704388472,0.6924619778092297,0.01962742193287583,250,8,5
100,center,p_auxiliary_only,P auxiliary coordinates,spatial_pattern,0.521,0.03426368339802363,0.5147311195149062,0.03692930284678792,250,3,5
100,center,p_auxiliary_only,P auxiliary coordinates,chemistry,0.49400000000000005,0.01685229954635273,0.48335958287094327,0.01741572047749565,250,3,5
100,center,msp,MSP,spatial_pattern,0.9669999999999999,0.00509901951359279,0.9669614766339378,0.005115269367573483,250,75,5
100,center,msp,MSP,chemistry,0.7529999999999999,0.019899748742132416,0.7525531603489733,0.020003049292255253,250,75,5
100,center,ck4_p,CK4+P,spatial_pattern,0.9489999999999998,0.007348469228349541,0.9489583427342044,0.007344824220010153,250,147,5
100,center,ck4_p,CK4+P,chemistry,0.6759999999999999,0.024372115213907867,0.6756869147911533,0.02435688642762419,250,147,5
100,center,ck4_p_property_only,CK4+P property coordinates,spatial_pattern,0.9479999999999998,0.006000000000000005,0.9479589178085874,0.005989926941669392,250,144,5
100,center,ck4_p_property_only,CK4+P property coordinates,chemistry,0.6619999999999999,0.028565713714171388,0.6614800371365722,0.028456992590651466,250,144,5
100,center,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,spatial_pattern,0.9490000000000001,0.0058309518948453055,0.9489652211129371,0.005844386800924535,250,139,5
100,center,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,chemistry,0.518,0.025612496949731417,0.5168217063028827,0.026333109230674716,250,139,5
100,center,ck4_msp,CK4+MSP,spatial_pattern,0.9789999999999999,0.00489897948556636,0.9789912705343067,0.00490335213025913,250,211,5
100,center,ck4_msp,CK4+MSP,chemistry,0.7309999999999999,0.014628738838327807,0.7302984349014457,0.014251706311251564,250,211,5
100,center,p_msp,P+MSP,spatial_pattern,0.97,0.005477225575051666,0.9699704185964707,0.0054899785543768165,250,86,5
100,center,p_msp,P+MSP,chemistry,0.779,0.0200997512422418,0.7787810340673085,0.020129980139257667,250,86,5
100,center,ck4p_msp,CK4P-MSP,spatial_pattern,0.978,0.006000000000000005,0.9779889926242753,0.006007759274532112,250,222,5
100,center,ck4p_msp,CK4P-MSP,chemistry,0.74,0.021213203435596444,0.7395293798791821,0.020976660293975165,250,222,5
100,center,ck4p_msp_property_only,CK4P-MSP property coordinates,spatial_pattern,0.978,0.006000000000000005,0.9779889926242753,0.006007759274532112,250,219,5
100,center,ck4p_msp_property_only,CK4P-MSP property coordinates,chemistry,0.7340000000000001,0.01743559577416271,0.7335699861493635,0.01743282340215073,250,219,5
100,center,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,spatial_pattern,0.9789999999999999,0.00489897948556636,0.9789912705343067,0.00490335213025913,250,214,5
100,center,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,chemistry,0.7289999999999999,0.01685229954635273,0.7283864836016127,0.016846832475831658,250,214,5
100,jittered,ck4,CK4,spatial_pattern,0.9480000000000001,0.006782329983125274,0.9479574970255434,0.006790364600379454,250,136,5
100,jittered,ck4,CK4,chemistry,0.48900000000000005,0.019078784028338916,0.48833134793108385,0.018853048244561067,250,136,5
100,jittered,p,P,spatial_pattern,0.53,0.029495762407505243,0.5257529953734782,0.03289315244677826,250,11,5
100,jittered,p,P,chemistry,0.725,0.016733200530681527,0.724525048380993,0.016326046849319646,250,11,5
100,jittered,p_property_only,P property coordinates,spatial_pattern,0.516,0.021307275752662534,0.5125417242152137,0.025050503191884413,250,8,5
100,jittered,p_property_only,P property coordinates,chemistry,0.698,0.00927361849549568,0.6970870776452063,0.009479036992473855,250,8,5
100,jittered,p_auxiliary_only,P auxiliary coordinates,spatial_pattern,0.49800000000000005,0.014352700094407337,0.4881721922013429,0.014972318936942085,250,3,5
100,jittered,p_auxiliary_only,P auxiliary coordinates,chemistry,0.5129999999999999,0.030594117081556738,0.504389586591629,0.02992732273179654,250,3,5
100,jittered,msp,MSP,spatial_pattern,0.9,0.025884358211089555,0.8997223569165065,0.026122026470021053,250,75,5
100,jittered,msp,MSP,chemistry,0.639,0.030886890422960993,0.6378701605339225,0.03114261649725199,250,75,5
100,jittered,ck4_p,CK4+P,spatial_pattern,0.9469999999999998,0.006000000000000005,0.9469551134712797,0.006005028552553044,250,147,5
100,jittered,ck4_p,CK4+P,chemistry,0.651,0.01743559577416271,0.6502603782710269,0.017832477339830462,250,147,5
