sample_id,length,local_mode,representation,representation_label,variant,spatial_pattern,chemistry,l2_drift,n_features
L69_right_00249,69,right,p_property_only,P property coordinates,dispersed_random,dispersed,random,0.009857447421247703,8
L69_right_00000,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005207633374393988,8
L69_right_00001,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009624763575685282,8
L69_right_00002,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006229602484493589,8
L69_right_00003,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00004,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004736630335466763,8
L69_right_00005,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009607373103221932,8
L69_right_00006,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004765473540344255,8
L69_right_00007,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0053128939848943344,8
L69_right_00008,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009784445610216148,8
L69_right_00009,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.008416917461947598,8
L69_right_00010,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009444841134537163,8
L69_right_00011,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00026665194613972485,8
L69_right_00012,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007759204376325309,8
L69_right_00013,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00014,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007858065231866124,8
L69_right_00015,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.012368027847486666,8
L69_right_00016,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005300813685410165,8
L69_right_00017,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.012117750426377015,8
L69_right_00018,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009516650580255642,8
L69_right_00019,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009752894052182378,8
L69_right_00020,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0047451203665614845,8
L69_right_00021,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007747142868435358,8
L69_right_00022,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00630303060478976,8
L69_right_00023,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.012667203923411027,8
L69_right_00024,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009826917050357648,8
L69_right_00025,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.012453090514726076,8
L69_right_00026,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.012371468631889032,8
L69_right_00027,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.01235877276038789,8
L69_right_00028,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006288106754572845,8
L69_right_00029,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0002971586674020487,8
L69_right_00030,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010370206495418331,8
L69_right_00031,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00032,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.012156316556671804,8
L69_right_00033,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005072773387954717,8
L69_right_00034,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.01061485202945224,8
L69_right_00035,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005030409595693479,8
L69_right_00036,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005236654133642809,8
L69_right_00037,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.008198932040966413,8
L69_right_00038,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00987604609917421,8
L69_right_00039,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006249545801521099,8
L69_right_00040,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005314991940083796,8
L69_right_00041,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.011942940008863761,8
L69_right_00042,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00043,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010489014725035987,8
L69_right_00044,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004856161920118618,8
L69_right_00045,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00046,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009515752443444624,8
L69_right_00047,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0050794262947271825,8
L69_right_00048,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004766576399352677,8
L69_right_00049,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0063580818486859425,8
L69_right_00050,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.01005390224726655,8
L69_right_00051,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004750133568105423,8
L69_right_00052,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0077238687131555685,8
L69_right_00053,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004907987182275975,8
L69_right_00054,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00032748458952919956,8
L69_right_00055,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00056,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.012091854095352152,8
L69_right_00057,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005125228048997151,8
L69_right_00058,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010371419432932528,8
L69_right_00059,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010702964380841305,8
L69_right_00060,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.01250880042129981,8
L69_right_00061,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00062,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00063,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006486402883270463,8
L69_right_00064,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.012393181505220768,8
L69_right_00065,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010427999722155447,8
L69_right_00066,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006360874494333138,8
L69_right_00067,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009711950880447759,8
L69_right_00068,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007735502740712425,8
L69_right_00069,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.015437334517210825,8
L69_right_00070,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006392755750600592,8
L69_right_00071,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.012572092889631783,8
L69_right_00072,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00073,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00074,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00075,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010238359119669358,8
L69_right_00076,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005010019409054313,8
L69_right_00077,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00781110529018954,8
L69_right_00078,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00028427740377472865,8
L69_right_00079,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009823327316870613,8
L69_right_00080,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.013366718314245959,8
L69_right_00081,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00082,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00782422677241474,8
L69_right_00083,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007736444843919828,8
L69_right_00084,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.012234868925347609,8
L69_right_00085,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005272077877770755,8
L69_right_00086,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010466602201458737,8
L69_right_00087,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00088,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0002790068174517773,8
L69_right_00089,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.011851729903416786,8
L69_right_00090,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009746118528778174,8
L69_right_00091,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010314224364861409,8
L69_right_00092,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007759230186000242,8
L69_right_00093,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004727407142061041,8
L69_right_00094,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006635169770375542,8
L69_right_00095,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0077183708647241235,8
L69_right_00096,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010510042327470789,8
L69_right_00097,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00098,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00099,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006233068300924877,8
L69_right_00100,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00101,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010360105374377156,8
L69_right_00102,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007783905359860549,8
L69_right_00103,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00104,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007831146953038569,8
L69_right_00105,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00516191161399277,8
L69_right_00106,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0053649467494874346,8
L69_right_00107,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00108,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.015657000305796958,8
L69_right_00109,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006225865587098557,8
L69_right_00110,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010229261491993593,8
L69_right_00111,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009664171528661508,8
L69_right_00112,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006327371684169376,8
L69_right_00113,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00114,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005173606815039765,8
L69_right_00115,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0002622406910712173,8
L69_right_00116,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009737112429439379,8
L69_right_00117,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009782328590925293,8
L69_right_00118,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.011945687516547463,8
L69_right_00119,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007756716470692166,8
L69_right_00120,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00121,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006234832817107337,8
L69_right_00122,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010138987194073518,8
L69_right_00123,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009557121559921116,8
L69_right_00124,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010438909516835565,8
L69_right_00125,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0047351576216119184,8
L69_right_00126,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007790725329017652,8
L69_right_00127,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005433903627489093,8
L69_right_00128,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010497556690181369,8
L69_right_00129,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0054519778175135805,8
L69_right_00130,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009855687903343355,8
L69_right_00131,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.01029433529377885,8
L69_right_00132,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004867301471832329,8
L69_right_00133,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010430832712953636,8
L69_right_00134,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007901851844602605,8
L69_right_00135,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009759527976843926,8
L69_right_00136,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00137,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0062247421498682325,8
L69_right_00138,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00139,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00527005790524707,8
L69_right_00140,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010408618429955142,8
L69_right_00141,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007731383089953734,8
L69_right_00142,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00143,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00774623184594346,8
L69_right_00144,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.01243781053841121,8
L69_right_00145,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010588663480339218,8
L69_right_00146,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00027939809057187025,8
L69_right_00147,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00772693987435981,8
L69_right_00148,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010642575065200766,8
L69_right_00149,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.015569557348227287,8
L69_right_00150,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.011850491759420574,8
L69_right_00151,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00152,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007888678011326021,8
L69_right_00153,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0003480736830061079,8
L69_right_00154,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007831587300818276,8
L69_right_00155,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006280059499696999,8
L69_right_00156,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.01180834183741135,8
L69_right_00157,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010473598316670784,8
L69_right_00158,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005116613109504985,8
L69_right_00159,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00983964613528376,8
L69_right_00160,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.015661105010740996,8
L69_right_00161,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0003597255534866569,8
L69_right_00162,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005200795596075931,8
L69_right_00163,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.012024269365043206,8
L69_right_00164,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010681685235421838,8
L69_right_00165,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00166,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004750634328270004,8
L69_right_00167,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010205057535395252,8
L69_right_00168,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009448732078729488,8
L69_right_00169,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0054643264019602076,8
L69_right_00170,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006224831786381528,8
L69_right_00171,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006222488433658677,8
L69_right_00172,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007821741521943969,8
L69_right_00173,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006274922404408565,8
L69_right_00174,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010385205797394994,8
L69_right_00175,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005310919242698406,8
L69_right_00176,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004731993495175088,8
L69_right_00177,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.01059956515527077,8
L69_right_00178,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006241652081983425,8
L69_right_00179,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009903932584927994,8
L69_right_00180,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010244028065188687,8
L69_right_00181,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.011840956049783283,8
L69_right_00182,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.011813223876580011,8
L69_right_00183,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009905444558305073,8
L69_right_00184,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006375433617488185,8
L69_right_00185,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010229248892015944,8
L69_right_00186,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00973902036630029,8
L69_right_00187,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004850730476327305,8
L69_right_00188,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00189,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010148778930231873,8
L69_right_00190,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009494921632642223,8
L69_right_00191,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.015992349376187865,8
L69_right_00192,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0047195412419542265,8
L69_right_00193,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009457256784029302,8
L69_right_00194,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010554441018497458,8
L69_right_00195,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004847551557007848,8
L69_right_00196,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005072865227420956,8
L69_right_00197,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010509513803565051,8
L69_right_00198,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006402244098942897,8
L69_right_00199,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00630260017842788,8
L69_right_00200,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007938155239503598,8
L69_right_00201,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00202,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.01242567186702891,8
L69_right_00203,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0002672794236382664,8
L69_right_00204,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,1.734723475976807e-18,8
L69_right_00205,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005166031827965941,8
L69_right_00206,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00207,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009678043759671644,8
L69_right_00208,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010338844860150844,8
L69_right_00209,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0052477732606765045,8
L69_right_00210,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00211,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0051251809109049175,8
L69_right_00212,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009474114747454554,8
L69_right_00213,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005127267230405767,8
L69_right_00214,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007737547299298457,8
L69_right_00215,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004818185964101262,8
L69_right_00216,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010369469475237366,8
L69_right_00217,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010604209076135573,8
L69_right_00218,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006239385376697983,8
L69_right_00219,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0052276855064823675,8
L69_right_00220,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.006394502899657881,8
L69_right_00221,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010565635327972615,8
L69_right_00222,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007822753042338943,8
L69_right_00223,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00620824879827833,8
L69_right_00224,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.01028077858002144,8
L69_right_00225,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010612726037288248,8
L69_right_00226,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.015686235206827624,8
L69_right_00227,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0062167438692008435,8
L69_right_00228,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0063695781801194696,8
L69_right_00229,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.004908989131809569,8
L69_right_00230,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.008315401192008817,8
L69_right_00231,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0062099187440688595,8
L69_right_00232,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.011887634477743186,8
L69_right_00233,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00234,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.010022683795778274,8
L69_right_00235,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00483325661710851,8
L69_right_00236,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009819893304125108,8
L69_right_00237,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009473815758089614,8
L69_right_00238,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.01581731106722806,8
L69_right_00239,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.00823057572100691,8
L69_right_00240,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009468837088448126,8
L69_right_00241,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007739865594782429,8
L69_right_00242,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00243,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00244,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.009722964475663926,8
L69_right_00245,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.0,8
L69_right_00246,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007802811507190067,8
L69_right_00247,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.005305625947559896,8
L69_right_00248,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,0.007943144388382652,8
L69_right_00249,69,right,p_property_only,P property coordinates,contiguous_random,contiguous,random,1.3877787807814457e-17,8
L69_right_00000,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.015636290498093158,8
L69_right_00001,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.01270286839464093,8
L69_right_00002,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.012469060425988407,8
L69_right_00003,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.010820038549538462,8
L69_right_00004,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.015503626852686577,8
L69_right_00005,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.010212455213033414,8
L69_right_00006,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.009486639705196599,8
L69_right_00007,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,1.3877787807814457e-17,8
L69_right_00008,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.010009141436192671,8
L69_right_00009,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.012912784069812033,8
L69_right_00010,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.009444841134537163,8
L69_right_00011,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.009481490877234534,8
L69_right_00012,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.009490410871294942,8
L69_right_00013,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.010103942623055702,8
L69_right_00014,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,1.734723475976807e-18,8
L69_right_00015,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.0,8
L69_right_00016,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.010617443722841251,8
L69_right_00017,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.0,8
L69_right_00018,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.012603982164731966,8
L69_right_00019,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.012605058056096591,8
L69_right_00020,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,2.7755575615628914e-17,8
L69_right_00021,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.0,8
L69_right_00022,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.010450790269948686,8
L69_right_00023,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.012580524690992358,8
L69_right_00024,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.009539650193683321,8
L69_right_00025,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.015742386042964282,8
L69_right_00026,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.010455385328523298,8
L69_right_00027,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.00950784067804474,8
L69_right_00028,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.012450556359362042,8
L69_right_00029,69,right,p_property_only,P property coordinates,dispersed_property,dispersed,property,0.015953816340402556,8
