target_label,representation,representation_label,n_features,c_value,length,condition,n_test_sources,accuracy,balanced_accuracy,mcc,macro_f1,auroc,auprc,macro_f1_ci_low,macro_f1_ci_high,baseline_macro_f1,delta_macro_f1,label_retention_ratio
tax_434085,ck4p_msp,CK4P-MSP,222,1.0,75,N_3pct,2400,0.7270833333333333,0.7270833333333333,0.4560519360037308,0.726519231769558,0.8202680555555556,0.794879651112653,0.7072628307227931,0.7450388164910144,0.7658831763309699,-0.0393639445614119,0.9486031998378809
tax_434085,ck4p_msp,CK4P-MSP,222,1.0,75,clean,2400,0.7441666666666666,0.7441666666666666,0.4893682179476507,0.7438961569824794,0.8311923611111112,0.8081530294737639,0.7255475011238751,0.7622227624556648,0.7658831763309699,-0.021987019348490566,0.971291941084512
tax_434085,ck4p_msp,CK4P-MSP,222,1.0,75,substitution_1pct,2400,0.7375,0.7375,0.47634160003570514,0.7371303395399781,0.8271305555555555,0.8060576169703795,0.718325639696456,0.7552815901384559,0.7658831763309699,-0.02875283679099183,0.96245793395184
tax_434085,ck4p_msp,CK4P-MSP,222,1.0,100,N_3pct,2400,0.7620833333333333,0.7620833333333333,0.5252491021236981,0.7618381837832728,0.8482361111111111,0.829980505772328,0.7448888162283978,0.7790806957031943,0.7658831763309699,-0.004044992547697079,0.9947185253930306
tax_434085,ck4p_msp,CK4P-MSP,222,1.0,100,clean,2400,0.76625,0.76625,0.5341765697759018,0.7658831763309699,0.8589201388888891,0.839680977143804,0.7483551857047573,0.7831279561450776,0.7658831763309699,0.0,1.0
tax_434085,ck4p_msp,CK4P-MSP,222,1.0,100,substitution_1pct,2400,0.76375,0.7637499999999999,0.5287058330632695,0.7634805896091016,0.8505534722222221,0.8283001444722224,0.7454392350459612,0.7810894275749138,0.7658831763309699,-0.0024025867218683272,0.9968629853793393
tax_434085,ck5,CK5,512,1.0,69,N_3pct,2400,0.7295833333333334,0.7295833333333333,0.46472249062802323,0.7279669564382114,0.8157361111111112,0.7892583916362331,0.710843944556177,0.7445994231282338,0.779779167442908,-0.05181221100469657,0.9335552767143013
tax_434085,ck5,CK5,512,1.0,69,clean,2400,0.7333333333333333,0.7333333333333334,0.4692606353608485,0.7325963018904188,0.8251208333333333,0.7992071480912748,0.7154895571339577,0.7508281939945198,0.779779167442908,-0.047182865552489184,0.9394920157879908
tax_434085,ck5,CK5,512,1.0,69,substitution_1pct,2400,0.7308333333333333,0.7308333333333333,0.4641513698359124,0.7301128846726956,0.8193381944444444,0.7893405780664353,0.7128128122153938,0.7487172279206203,0.779779167442908,-0.049666282770212344,0.9363072458923459
tax_434085,ck5,CK5,512,1.0,75,N_3pct,2400,0.7379166666666667,0.7379166666666667,0.4786068194205878,0.737157297671972,0.8232326388888889,0.7942789915309943,0.7195258186654848,0.7535714604166345,0.779779167442908,-0.04262186977093596,0.9453411022627037
tax_434085,ck5,CK5,512,1.0,75,clean,2400,0.7483333333333333,0.7483333333333333,0.49788799020124225,0.7480246635461774,0.8334340277777779,0.8066118127724651,0.7317881109015717,0.7654887320534897,0.779779167442908,-0.031754503896730624,0.9592775682878761
tax_434085,ck5,CK5,512,1.0,75,substitution_1pct,2400,0.745,0.745,0.4913228936241285,0.7446567051257802,0.8293826388888887,0.8026451937399625,0.726496106496685,0.7617564266675018,0.779779167442908,-0.03512246231712779,0.9549584500541312
tax_434085,ck5,CK5,512,1.0,100,N_3pct,2400,0.7683333333333333,0.7683333333333333,0.5367031935436425,0.7683254499632279,0.8481131944444444,0.8259974784202345,0.7503351726978409,0.7857693500421538,0.779779167442908,-0.011453717479680048,0.9853115882574298
tax_434085,ck5,CK5,512,1.0,100,clean,2400,0.78,0.78,0.5611265011370775,0.779779167442908,0.8610437500000001,0.8388340061598791,0.7626667301512775,0.7965232011033105,0.779779167442908,0.0,1.0
tax_434085,ck5,CK5,512,1.0,100,substitution_1pct,2400,0.7708333333333334,0.7708333333333334,0.542300474125849,0.7706994154224793,0.8530430555555556,0.8285356100792934,0.7520029150088385,0.7869716561755047,0.779779167442908,-0.009079752020428655,0.988355995646558
tax_434085,pseknc_k3_l3,PseKNC,67,1.0,69,N_3pct,2400,0.7070833333333333,0.7070833333333333,0.414602372057755,0.7069294203987337,0.7951013888888889,0.7702537451484337,0.6877871179463657,0.7238817215808871,0.7608430595184619,-0.05391363911972813,0.9291396058027392
tax_434085,pseknc_k3_l3,PseKNC,67,1.0,69,clean,2400,0.715,0.7150000000000001,0.4310573874896661,0.7146504467973267,0.8034131944444444,0.7766752162108179,0.6971199582496344,0.7314794901470113,0.7608430595184619,-0.04619261272113517,0.9392875940139738
tax_434085,pseknc_k3_l3,PseKNC,67,1.0,69,substitution_1pct,2400,0.7179166666666666,0.7179166666666666,0.4372055492845018,0.7174739935402258,0.7993131944444444,0.7704366185856425,0.7001999121335905,0.73385005181012,0.7608430595184619,-0.04336906597823609,0.9429986704410704
tax_434085,pseknc_k3_l3,PseKNC,67,1.0,75,N_3pct,2400,0.7254166666666667,0.7254166666666666,0.45086855881554,0.7254059403362111,0.8029249999999999,0.7742015920365187,0.7058034999468067,0.7437369313669061,0.7608430595184619,-0.03543711918225079,0.9534238779746785
tax_434085,pseknc_k3_l3,PseKNC,67,1.0,75,clean,2400,0.72375,0.72375,0.4479707722233691,0.723604844558123,0.8103569444444445,0.7821713726384933,0.7054797233701401,0.7411608707357467,0.7608430595184619,-0.037238214960338856,0.9510566410582664
tax_434085,pseknc_k3_l3,PseKNC,67,1.0,75,substitution_1pct,2400,0.7216666666666667,0.7216666666666667,0.44378289121469927,0.7215256890467465,0.8052000000000001,0.7782807074197595,0.7038642752992524,0.7398699707003139,0.7608430595184619,-0.03931737047171535,0.9483239414753952
