task,length,condition,model,input_name,seed,combo_seed,epoch,train_loss,val_loss
global_species,75,clean,cnn_property,property,606,2110,21,2.5183292627334595,2.6495182514190674
global_species,75,clean,cnn_property,property,606,2110,22,2.499707480271657,2.654315948486328
global_species,75,clean,cnn_property,property,606,2110,23,2.4817681511243186,2.620497941970825
global_species,75,clean,cnn_property,property,606,2110,24,2.470310151576996,2.624098300933838
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,1,3.1172823309898376,3.069228172302246
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,2,3.0516644716262817,3.0222787857055664
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,3,3.0132745703061423,2.9910802841186523
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,4,2.9767948190371194,2.95424222946167
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,5,2.9363579750061035,2.906523942947388
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,6,2.8804096579551697,2.847557306289673
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,7,2.819518188635508,2.779517412185669
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,8,2.7496548295021057,2.7142233848571777
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,9,2.688002268473307,2.6632635593414307
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,10,2.6465710401535034,2.6387906074523926
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,11,2.635679920514425,2.6269917488098145
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,12,2.6041022539138794,2.5939106941223145
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,13,2.594981034596761,2.5848350524902344
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,14,2.587511420249939,2.5728073120117188
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,15,2.563632428646088,2.57034969329834
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,16,2.557889779408773,2.558192491531372
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,17,2.554258982340494,2.5533523559570312
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,18,2.5529887874921164,2.565443277359009
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,19,2.529610017935435,2.546018362045288
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,20,2.5332236886024475,2.545736789703369
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,21,2.5234528382619223,2.5380237102508545
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,22,2.533413807551066,2.535336494445801
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,23,2.517554024855296,2.531080961227417
global_species,75,clean,tiny_transformer_onehot,onehot,606,2121,24,2.5101919770240784,2.5501904487609863
global_species,75,clean,tiny_transformer_property,property,606,2123,1,3.1518399119377136,3.0719001293182373
global_species,75,clean,tiny_transformer_property,property,606,2123,2,3.05924262603124,3.036895036697388
global_species,75,clean,tiny_transformer_property,property,606,2123,3,3.040706952412924,3.0224430561065674
global_species,75,clean,tiny_transformer_property,property,606,2123,4,3.029579818248749,3.016061782836914
global_species,75,clean,tiny_transformer_property,property,606,2123,5,3.020557979742686,3.0002365112304688
global_species,75,clean,tiny_transformer_property,property,606,2123,6,3.0023275216420493,2.9813311100006104
global_species,75,clean,tiny_transformer_property,property,606,2123,7,2.9824024637540183,2.95413589477539
global_species,75,clean,tiny_transformer_property,property,606,2123,8,2.943692624568939,2.912630081176758
global_species,75,clean,tiny_transformer_property,property,606,2123,9,2.8912532329559326,2.852018356323242
global_species,75,clean,tiny_transformer_property,property,606,2123,10,2.828084707260132,2.781510591506958
global_species,75,clean,tiny_transformer_property,property,606,2123,11,2.7496132850646973,2.719690561294556
global_species,75,clean,tiny_transformer_property,property,606,2123,12,2.6893123984336853,2.6755592823028564
global_species,75,clean,tiny_transformer_property,property,606,2123,13,2.641710042953491,2.6346302032470703
global_species,75,clean,tiny_transformer_property,property,606,2123,14,2.601174116134644,2.6219215393066406
global_species,75,clean,tiny_transformer_property,property,606,2123,15,2.588946580886841,2.6082241535186768
global_species,75,clean,tiny_transformer_property,property,606,2123,16,2.555505295594533,2.60354232788086
global_species,75,clean,tiny_transformer_property,property,606,2123,17,2.546049396197001,2.587817668914795
global_species,75,clean,tiny_transformer_property,property,606,2123,18,2.527494887510936,2.5836825370788574
global_species,75,clean,tiny_transformer_property,property,606,2123,19,2.5154061516126,2.5816850662231445
global_species,75,clean,tiny_transformer_property,property,606,2123,20,2.5089741547902427,2.5732195377349854
global_species,75,clean,tiny_transformer_property,property,606,2123,21,2.505480726559957,2.572782278060913
global_species,75,clean,tiny_transformer_property,property,606,2123,22,2.507395545641581,2.658018112182617
global_species,75,clean,tiny_transformer_property,property,606,2123,23,2.4888548254966736,2.562392473220825
global_species,75,clean,tiny_transformer_property,property,606,2123,24,2.4835224747657776,2.5709595680236816
within_genus_species:Enterobacter,75,clean,mlp_ckmer5,ckmer5_count_l2,606,2355,1,1.661048372586568,1.59235680103302
within_genus_species:Enterobacter,75,clean,mlp_ckmer5,ckmer5_count_l2,606,2355,2,1.349867820739746,1.587186574935913
within_genus_species:Enterobacter,75,clean,mlp_ckmer5,ckmer5_count_l2,606,2355,3,1.1280020872751872,1.5858405828475952
within_genus_species:Enterobacter,75,clean,mlp_ckmer5,ckmer5_count_l2,606,2355,4,0.9491770466168722,1.5884963274002075
within_genus_species:Enterobacter,75,clean,mlp_ckmer5,ckmer5_count_l2,606,2355,5,0.7881467938423157,1.5941962003707886
within_genus_species:Enterobacter,75,clean,mlp_ckmer5,ckmer5_count_l2,606,2355,6,0.6525758107503256,1.601534366607666
within_genus_species:Enterobacter,75,clean,mlp_ckmer5,ckmer5_count_l2,606,2355,7,0.5354525446891785,1.6121760606765747
within_genus_species:Enterobacter,75,clean,mlp_ckmer5,ckmer5_count_l2,606,2355,8,0.4318465491135915,1.6251693964004517
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,1,1.6356734434763591,1.6254799365997314
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,2,1.5696324110031128,1.6200997829437256
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,3,1.5241555372873945,1.6154457330703735
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,4,1.474734862645467,1.6118770837783811
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,5,1.4366482893625896,1.6085608005523682
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,6,1.3939631779988606,1.6056290864944458
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,7,1.356850783030192,1.6040133237838743
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,8,1.3177441358566284,1.6027742624282837
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,9,1.2825313409169514,1.601896047592163
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,10,1.2475150028864543,1.602094054222107
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,11,1.2054562171300252,1.6020267009735107
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,12,1.1725029548009236,1.6019269227981567
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,13,1.134965419769287,1.602691650390625
within_genus_species:Enterobacter,75,clean,mlp_csp,cspaced_property_l2,606,2352,14,1.1011494795481365,1.602853298187256
within_genus_species:Enterobacter,75,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2355,1,1.5947380065917969,1.631985068321228
within_genus_species:Enterobacter,75,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2355,2,1.2174487908681233,1.6249245405197144
within_genus_species:Enterobacter,75,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2355,3,0.9586366415023804,1.6218971014022827
within_genus_species:Enterobacter,75,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2355,4,0.7605788310368856,1.6231168508529663
within_genus_species:Enterobacter,75,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2355,5,0.5904419422149658,1.6288844347000122
within_genus_species:Enterobacter,75,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2355,6,0.45377912123998,1.6364071369171145
within_genus_species:Enterobacter,75,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2355,7,0.3437349001566569,1.648026466369629
within_genus_species:Enterobacter,75,clean,mlp_hybrid,hybrid_ckmer5_csp,606,2355,8,0.2548710306485494,1.664799451828003
within_genus_species:Enterobacter,75,clean,cnn_onehot,onehot,606,2355,1,1.6121317545572915,1.6097480058670044
within_genus_species:Enterobacter,75,clean,cnn_onehot,onehot,606,2355,2,1.6014082829157512,1.6094789505004885
within_genus_species:Enterobacter,75,clean,cnn_onehot,onehot,606,2355,3,1.5950437784194946,1.6095620393753052
within_genus_species:Enterobacter,75,clean,cnn_onehot,onehot,606,2355,4,1.5892821947733562,1.609338402748108
within_genus_species:Enterobacter,75,clean,cnn_onehot,onehot,606,2355,5,1.583856741587321,1.6097562313079834
within_genus_species:Enterobacter,75,clean,cnn_onehot,onehot,606,2355,6,1.579114516576131,1.6097562313079834
within_genus_species:Enterobacter,75,clean,cnn_onehot,onehot,606,2355,7,1.5754597187042236,1.609836459159851
within_genus_species:Enterobacter,75,clean,cnn_onehot,onehot,606,2355,8,1.5709097782770791,1.6102796792984009
within_genus_species:Enterobacter,75,clean,cnn_onehot,onehot,606,2355,9,1.567171295483907,1.6103758811950684
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,1,1.6258373657862346,1.6190803050994873
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,2,1.6146212418874104,1.6134226322174072
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,3,1.6076524655024211,1.6113317012786863
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,4,1.604515592257182,1.6107981204986572
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,5,1.601880391438802,1.6103143692016602
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,6,1.5990170240402222,1.6103651523590088
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,7,1.597160816192627,1.6103482246398926
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,8,1.5949310064315796,1.6103249788284302
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,9,1.592328667640686,1.6102734804153442
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,10,1.590778390566508,1.6100132465362549
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,11,1.588203191757202,1.6098642349243164
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,12,1.5865285793940227,1.609883189201355
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,13,1.584040880203247,1.6096898317337036
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,14,1.5815734068552654,1.6087840795516968
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,15,1.578741153081258,1.6085261106491089
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,16,1.5768457651138306,1.6081818342208862
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,17,1.5752400954564412,1.6080702543258667
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,18,1.5719023148218791,1.6080609560012815
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,19,1.5692561467488606,1.607777118682861
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,20,1.566624363263448,1.6073954105377195
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,21,1.564753572146098,1.60744309425354
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,22,1.5612380504608154,1.6068055629730225
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,23,1.557221531867981,1.6067380905151367
within_genus_species:Enterobacter,75,clean,cnn_property,property,606,2357,24,1.5547749201456706,1.606612205505371
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,1,1.8139804601669312,1.697123646736145
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,2,1.6914881070454917,1.6398022174835205
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,3,1.649761438369751,1.6269121170043943
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,4,1.6303512652715046,1.6239477396011353
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,5,1.6304423014322915,1.624914288520813
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,6,1.6240335702896118,1.6232026815414429
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,7,1.6175220012664795,1.6187769174575806
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,8,1.6172469854354858,1.6148674488067627
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,9,1.614134669303894,1.6116909980773926
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,10,1.6154202620188396,1.6095911264419556
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,11,1.611387809117635,1.608104944229126
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,12,1.6105399131774902,1.6066899299621582
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,13,1.6136236190795898,1.607377052307129
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,14,1.608398159344991,1.607405424118042
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,15,1.609526554743449,1.6069412231445312
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,16,1.6078596115112305,1.6065664291381836
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,17,1.607096831003825,1.605707049369812
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,18,1.6053543885548909,1.6057121753692627
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,19,1.6074854532877605,1.605091571807861
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,20,1.6048052708307905,1.6056535243988037
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,21,1.6063255469004314,1.6067880392074585
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,22,1.6066135962804158,1.6088005304336548
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,23,1.602933645248413,1.6087051630020142
within_genus_species:Enterobacter,75,clean,tiny_transformer_onehot,onehot,606,2368,24,1.6032323837280271,1.6091817617416382
within_genus_species:Enterobacter,75,clean,tiny_transformer_property,property,606,2370,1,1.6236327489217122,1.6049363613128662
within_genus_species:Enterobacter,75,clean,tiny_transformer_property,property,606,2370,2,1.626499096552531,1.620087504386902
within_genus_species:Enterobacter,75,clean,tiny_transformer_property,property,606,2370,3,1.6127774715423584,1.6144083738327026
within_genus_species:Enterobacter,75,clean,tiny_transformer_property,property,606,2370,4,1.608496109644572,1.6104166507720947
within_genus_species:Enterobacter,75,clean,tiny_transformer_property,property,606,2370,5,1.6050433715184529,1.606874942779541
within_genus_species:Enterobacter,75,clean,tiny_transformer_property,property,606,2370,6,1.6050153573354085,1.6068445444107056
target_background,75,N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2154,1,0.7051557997862498,0.6616953015327454
target_background,75,N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2154,2,0.4944949746131897,0.655445396900177
target_background,75,N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2154,3,0.3809297680854797,0.6645350456237793
target_background,75,N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2154,4,0.2710830171902974,0.6763256192207336
target_background,75,N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2154,5,0.2100858117143313,0.6953316330909729
target_background,75,N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2154,6,0.1482681098083655,0.7254910469055176
target_background,75,N_3pct,mlp_ckmer5,ckmer5_count_l2,606,2154,7,0.1073221166928609,0.7585301995277405
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,1,0.7518275479475657,0.7087579369544983
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,2,0.6941587428251902,0.6953480839729309
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,3,0.6635258694489797,0.6840870976448059
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,4,0.6250398655732473,0.6771413683891296
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,5,0.5920084019502004,0.6729585528373718
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,6,0.5723953346411387,0.6688051819801331
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,7,0.5586470464865366,0.6611534357070923
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,8,0.5351189325253168,0.6564107537269592
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,9,0.4945419728755951,0.6529284715652466
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,10,0.4779161810874939,0.6505507826805115
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,11,0.4409568806489308,0.6534809470176697
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,12,0.4064106047153473,0.6570692658424377
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,13,0.3831240286429723,0.6624127626419067
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,14,0.3526237408320109,0.6710889935493469
target_background,75,N_3pct,mlp_csp,cspaced_property_l2,606,2151,15,0.3331219007571538,0.6824411153793335
target_background,75,N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2154,1,0.6964828272660574,0.6845977902412415
target_background,75,N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2154,2,0.4620874474445979,0.6665163040161133
target_background,75,N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2154,3,0.3446498413880666,0.6680612564086914
target_background,75,N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2154,4,0.2327810625235239,0.6750065684318542
target_background,75,N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2154,5,0.1607877314090728,0.6938272714614868
target_background,75,N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2154,6,0.1096588050325711,0.7235661149024963
target_background,75,N_3pct,mlp_hybrid,hybrid_ckmer5_csp,606,2154,7,0.0734449047595262,0.7574909925460815
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,1,0.696375846862793,0.6915885806083679
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,2,0.6892228821913401,0.6907745599746704
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,3,0.6824722290039062,0.6905518174171448
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,4,0.6819982628027598,0.6902931928634644
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,5,0.6777409712473551,0.6899008750915527
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,6,0.6767427921295166,0.6898661255836487
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,7,0.6712051431337992,0.6895387768745422
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,8,0.6696950793266296,0.6894950270652771
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,9,0.6644943058490753,0.6895121335983276
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,10,0.6644707123438517,0.6895806193351746
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,11,0.6583885749181112,0.6895309686660767
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,12,0.6511521836121877,0.6892219185829163
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,13,0.6471993525822958,0.6886186599731445
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,14,0.6511442959308624,0.688809871673584
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,15,0.6436611711978912,0.6888779401779175
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,16,0.6332394182682037,0.6877041459083557
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,17,0.635558009147644,0.6877527832984924
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,18,0.6299645602703094,0.6872917413711548
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,19,0.6217037240664164,0.6882754564285278
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,20,0.618698000907898,0.6912106871604919
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,21,0.6112159589926401,0.687466025352478
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,22,0.603553295135498,0.6887632012367249
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,23,0.5908313890298208,0.687045156955719
target_background,75,N_3pct,cnn_onehot,onehot,606,2154,24,0.5942797561486562,0.687362551689148
target_background,75,N_3pct,cnn_property,property,606,2156,1,0.6979522903760275,0.693666398525238
target_background,75,N_3pct,cnn_property,property,606,2156,2,0.6941359440485636,0.6925163269042969
target_background,75,N_3pct,cnn_property,property,606,2156,3,0.6833790441354116,0.694564163684845
target_background,75,N_3pct,cnn_property,property,606,2156,4,0.6948827505111694,0.6960704922676086
target_background,75,N_3pct,cnn_property,property,606,2156,5,0.6888848841190338,0.6917207837104797
target_background,75,N_3pct,cnn_property,property,606,2156,6,0.6815931995709738,0.6913542151451111
target_background,75,N_3pct,cnn_property,property,606,2156,7,0.678103119134903,0.6912520527839661
target_background,75,N_3pct,cnn_property,property,606,2156,8,0.6785079836845398,0.6912370324134827
target_background,75,N_3pct,cnn_property,property,606,2156,9,0.6766832073529562,0.6916688680648804
target_background,75,N_3pct,cnn_property,property,606,2156,10,0.6772687236467997,0.6911446452140808
target_background,75,N_3pct,cnn_property,property,606,2156,11,0.6727629701296488,0.6909283995628357
target_background,75,N_3pct,cnn_property,property,606,2156,12,0.6707629064718882,0.691472589969635
target_background,75,N_3pct,cnn_property,property,606,2156,13,0.6644157568613688,0.6917816400527954
target_background,75,N_3pct,cnn_property,property,606,2156,14,0.6661887764930725,0.6910055875778198
target_background,75,N_3pct,cnn_property,property,606,2156,15,0.6674092411994934,0.692188560962677
target_background,75,N_3pct,cnn_property,property,606,2156,16,0.6647560993830363,0.6891736388206482
target_background,75,N_3pct,cnn_property,property,606,2156,17,0.6552373965581259,0.6881942749023438
target_background,75,N_3pct,cnn_property,property,606,2156,18,0.6539228856563568,0.6887617707252502
target_background,75,N_3pct,cnn_property,property,606,2156,19,0.6554254790147146,0.6875186562538147
target_background,75,N_3pct,cnn_property,property,606,2156,20,0.6520904501279196,0.6907448172569275
target_background,75,N_3pct,cnn_property,property,606,2156,21,0.643565704425176,0.6883813142776489
target_background,75,N_3pct,cnn_property,property,606,2156,22,0.6350445548693339,0.6918535232543945
target_background,75,N_3pct,cnn_property,property,606,2156,23,0.6577461361885071,0.6927817463874817
target_background,75,N_3pct,cnn_property,property,606,2156,24,0.6327939331531525,0.6927910447120667
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,1,0.7013668815294901,0.6997540593147278
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,2,0.676563024520874,0.6985859870910645
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,3,0.6754058996836344,0.6951823234558105
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,4,0.6805960933367411,0.6929351091384888
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,5,0.6650195121765137,0.6916564702987671
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,6,0.6802480419476827,0.6959227919578552
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,7,0.6894799172878265,0.693348228931427
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,8,0.6765733857949575,0.691108226776123
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,9,0.6765974362691244,0.6895141005516052
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,10,0.6558129986127218,0.6885625123977661
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,11,0.6688674688339233,0.688107430934906
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,12,0.6779249906539917,0.6875761151313782
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,13,0.6714697281519572,0.6889098882675171
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,14,0.6745069921016693,0.6942996382713318
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,15,0.6806829671065012,0.6879162192344666
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,16,0.6735029021898905,0.6862486600875854
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,17,0.6557648181915283,0.6853417754173279
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,18,0.6688013672828674,0.6897500157356262
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,19,0.6646619339783987,0.6855133175849915
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,20,0.6734996140003204,0.6833511590957642
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,21,0.6842833062012991,0.6825360059738159
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,22,0.6572599411010742,0.6887268424034119
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,23,0.6769726077715555,0.6825605630874634
target_background,75,N_3pct,tiny_transformer_onehot,onehot,606,2167,24,0.6632527808348337,0.6808220148086548
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,1,0.6941278676191965,0.6886625289916992
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,2,0.6971049706141154,0.6860179901123047
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,3,0.6968442300955454,0.685844898223877
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,4,0.6849509874979655,0.6868070363998413
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,5,0.6949535806973776,0.6823838949203491
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,6,0.6856221954027811,0.6867213249206543
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,7,0.6946958601474762,0.6809201836585999
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,8,0.6902189155419668,0.6793306469917297
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,9,0.6907477180163065,0.6772130727767944
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,10,0.6862852871417999,0.683305561542511
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,11,0.6871053477128347,0.6755973696708679
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,12,0.694767564535141,0.6739420294761658
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,13,0.6812707285086314,0.6844326853752136
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,14,0.6877370774745941,0.6714376211166382
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,15,0.6786108215649923,0.6795070767402649
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,16,0.6854871809482574,0.671271026134491
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,17,0.6895717879136404,0.6680740714073181
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,18,0.6818831066290537,0.6759847402572632
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,19,0.6899953881899515,0.6665627360343933
target_background,75,N_3pct,tiny_transformer_property,property,606,2169,20,0.6895109812418619,0.6702901124954224
