retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9922085051588718,0.9855767240178784,0.12212663982501555,0.1698427075041247,0.03484964488203863,1.0,75,substitution_1pct_N_3pct,cspaced_property_l2,2000,147,0.40709863945578234,59.8435
1.0,0.9490399237170676,0.8987238847834291,0.3098814562978085,0.4500580077217024,0.2804236718562158,1.0,75,substitution_1pct_N_3pct,hybrid:ckmer5_count_l2+ckmer4_property_multiscale_mean_l2,2000,734,0.2495950272479564,183.20275
1.0,0.968676477344275,0.9552233909376537,0.2483111210723847,0.29925443710109606,0.28701028687457697,1.0,100,N_3pct,ckmer4_count_l2,2000,136,0.4487702205882353,61.03275
1.0,0.9948115053683736,0.9933686020013263,0.10157318965151196,0.11516421314502441,0.03139170646493921,1.0,100,N_3pct,ckmer4_property_l2,2000,147,0.4866173469387755,71.53275
1.0,0.9952397334230614,0.9939547418259301,0.09730600734111744,0.10995688285092937,0.028743232481442796,1.0,100,N_3pct,ckmer4_property_multiscale_mean_l2,2000,222,0.6122105855855856,135.91075
1.0,0.9947893969053107,0.9935067491790527,0.10185505064182604,0.11395833291100944,0.028737287775555346,1.0,100,N_3pct,ckmer4_property_multiscale_l2,2000,297,0.6743619528619529,200.2855
1.0,0.940714355020619,0.9218672530631031,0.34252712384608397,0.39530429220904467,0.5389484292411323,1.0,100,N_3pct,ckmer5_count_l2,2000,512,0.151189453125,77.409
1.0,0.9946334840949768,0.9932110259685661,0.10327485685540903,0.11652445252163832,0.03293382742107058,1.0,100,N_3pct,cspaced_property_l2,2000,147,0.4866122448979592,71.532
1.0,0.9679770442218402,0.9583643953714139,0.2518235045066714,0.2885675115436081,0.2858040608863349,1.0,100,N_3pct,hybrid:ckmer5_count_l2+ckmer4_property_multiscale_mean_l2,2000,734,0.29062636239782014,213.31975
1.0,0.9802774766014775,0.9420884197712395,0.1523881198605101,0.34032780455692957,0.2900852186413445,1.0,100,substitution_1pct,ckmer4_count_l2,2000,136,0.4670955882352941,63.525
1.0,0.9979023710521376,0.9937573396366659,0.049693462924528066,0.1117377312217899,0.03129254168488962,1.0,100,substitution_1pct,ckmer4_property_l2,2000,147,0.5001700680272109,73.525
1.0,0.9980984842868469,0.9943336206700569,0.04732543105941168,0.10645543001039146,0.02866701622273793,1.0,100,substitution_1pct,ckmer4_property_multiscale_mean_l2,2000,222,0.6014459459459459,133.521
1.0,0.9980982739234163,0.994335161109212,0.0473286757557578,0.10644095874114808,0.028662715355926807,1.0,100,substitution_1pct,ckmer4_property_multiscale_l2,2000,297,0.651553872053872,193.5115
1.0,0.9623989019848396,0.8921071469733823,0.21150316926279403,0.4645271122233981,0.5523548781625802,1.0,100,substitution_1pct,ckmer5_count_l2,2000,512,0.161599609375,82.739
1.0,0.9977803230510373,0.9933389327779674,0.05119651353156536,0.1154215418447624,0.032759184249687844,1.0,100,substitution_1pct,cspaced_property_l2,2000,147,0.5008350340136054,73.62275
1.0,0.9802486931358432,0.9436498841119673,0.1532868291882898,0.3357083912934745,0.29232304275271453,1.0,100,substitution_1pct,hybrid:ckmer5_count_l2+ckmer4_property_multiscale_mean_l2,2000,734,0.29463215258855585,216.26
1.0,0.9478398801788867,0.9001772612042855,0.3148922532862289,0.44681704518023924,0.26684544976284313,1.0,100,substitution_1pct_N_3pct,ckmer4_count_l2,2000,136,0.44932352941176473,61.108
1.0,0.99257090896517,0.9874491712830773,0.1201930447897453,0.15843501939593563,0.029222938145466434,1.0,100,substitution_1pct_N_3pct,ckmer4_property_l2,2000,147,0.4871292517006803,71.608
1.0,0.993209101359324,0.9885481597754554,0.11495148956523363,0.15133961952172953,0.02677222543894659,1.0,100,substitution_1pct_N_3pct,ckmer4_property_multiscale_mean_l2,2000,222,0.6125630630630631,135.989
1.0,0.9927573886613741,0.9880858948401545,0.11891053198093983,0.15436388925264138,0.026763616261998604,1.0,100,substitution_1pct_N_3pct,ckmer4_property_multiscale_l2,2000,297,0.6746380471380471,200.3675
1.0,0.9023150925767076,0.8228670135310541,0.43223415897500383,0.595202455757165,0.5026669530702446,1.0,100,substitution_1pct_N_3pct,ckmer5_count_l2,2000,512,0.15130419921875,77.46775
1.0,0.9923054083752132,0.9872762417026304,0.12230966572659244,0.15952277576621793,0.030657386047778304,1.0,100,substitution_1pct_N_3pct,cspaced_property_l2,2000,147,0.4871292517006803,71.608
1.0,0.9477620969680158,0.9058916761096613,0.31631868922248735,0.4338394250852566,0.2667747281516636,1.0,100,substitution_1pct_N_3pct,hybrid:ckmer5_count_l2+ckmer4_property_multiscale_mean_l2,2000,734,0.29081301089918254,213.45675
