probe,genus,length,condition,method,parameter,k,pattern,canonical,add_property,n_samples,n_classes,accuracy,macro_f1,n_features,observed_vocab_size
within_genus_species,Candida,150,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,4,0.3333333333333333,0.3159090909090909,147,147
within_genus_species,Candida,150,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,4,0.4166666666666667,0.42424242424242425,136,136
within_genus_species,Candida,150,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,4,0.4583333333333333,0.46590909090909094,147,147
target_background,Candida,150,clean,k-mer,k=4,4,,False,False,80,2,0.6666666666666666,0.5966386554621849,255,255
target_background,Candida,150,clean,k-mer,k=5,5,,False,False,80,2,0.7916666666666666,0.7051597051597052,956,956
target_background,Candida,150,clean,k-mer,k=6,6,,False,False,80,2,0.75,0.6210526315789473,2744,2744
target_background,Candida,150,clean,k-mer,k=7,7,,False,False,80,2,0.7083333333333334,0.5213675213675213,5129,5129
target_background,Candida,150,clean,canonical k-mer,k=4,4,,True,False,80,2,0.75,0.6974789915966386,135,135
target_background,Candida,150,clean,canonical k-mer,k=5,5,,True,False,80,2,0.75,0.6974789915966386,497,497
target_background,Candida,150,clean,canonical k-mer,k=6,6,,True,False,80,2,0.75,0.6666666666666667,1684,1684
target_background,Candida,150,clean,canonical k-mer,k=7,7,,True,False,80,2,0.75,0.6666666666666667,3864,3864
target_background,Candida,150,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,2,0.75,0.6974789915966386,135,135
target_background,Candida,150,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,2,0.75,0.6974789915966386,146,146
target_background,Candida,150,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,2,0.75,0.6974789915966386,136,136
target_background,Candida,150,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,2,0.75,0.6974789915966386,147,147
target_background,Candida,150,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,2,0.7083333333333334,0.6606060606060606,136,136
target_background,Candida,150,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,2,0.7083333333333334,0.6606060606060606,147,147
within_genus_species,Enterobacter,150,clean,k-mer,k=4,4,,False,False,80,5,0.25,0.19945054945054946,256,256
within_genus_species,Enterobacter,150,clean,k-mer,k=5,5,,False,False,80,5,0.20833333333333334,0.16606060606060608,1011,1011
within_genus_species,Enterobacter,150,clean,k-mer,k=6,6,,False,False,80,5,0.16666666666666666,0.12686274509803921,3199,3199
within_genus_species,Enterobacter,150,clean,k-mer,k=7,7,,False,False,80,5,0.125,0.06886446886446887,5857,5857
within_genus_species,Enterobacter,150,clean,canonical k-mer,k=4,4,,True,False,80,5,0.16666666666666666,0.11868131868131868,136,136
within_genus_species,Enterobacter,150,clean,canonical k-mer,k=5,5,,True,False,80,5,0.16666666666666666,0.10857142857142858,512,512
within_genus_species,Enterobacter,150,clean,canonical k-mer,k=6,6,,True,False,80,5,0.20833333333333334,0.12380952380952381,1909,1909
within_genus_species,Enterobacter,150,clean,canonical k-mer,k=7,7,,True,False,80,5,0.20833333333333334,0.11649122807017545,4549,4549
within_genus_species,Enterobacter,150,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,5,0.16666666666666666,0.11868131868131868,136,136
within_genus_species,Enterobacter,150,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,5,0.16666666666666666,0.11868131868131868,147,147
within_genus_species,Enterobacter,150,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,5,0.2916666666666667,0.2295625942684766,136,136
within_genus_species,Enterobacter,150,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,5,0.25,0.20238095238095238,147,147
within_genus_species,Enterobacter,150,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,5,0.041666666666666664,0.025,136,136
within_genus_species,Enterobacter,150,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,5,0.041666666666666664,0.025,147,147
target_background,Enterobacter,150,clean,k-mer,k=4,4,,False,False,80,2,0.7916666666666666,0.4418604651162791,256,256
target_background,Enterobacter,150,clean,k-mer,k=5,5,,False,False,80,2,0.8333333333333334,0.45454545454545453,1008,1008
target_background,Enterobacter,150,clean,k-mer,k=6,6,,False,False,80,2,0.8333333333333334,0.45454545454545453,3217,3217
target_background,Enterobacter,150,clean,k-mer,k=7,7,,False,False,80,2,0.8333333333333334,0.45454545454545453,5852,5852
target_background,Enterobacter,150,clean,canonical k-mer,k=4,4,,True,False,80,2,0.75,0.42857142857142855,136,136
target_background,Enterobacter,150,clean,canonical k-mer,k=5,5,,True,False,80,2,0.7916666666666666,0.4418604651162791,512,512
target_background,Enterobacter,150,clean,canonical k-mer,k=6,6,,True,False,80,2,0.8333333333333334,0.45454545454545453,1905,1905
target_background,Enterobacter,150,clean,canonical k-mer,k=7,7,,True,False,80,2,0.8333333333333334,0.45454545454545453,4516,4516
target_background,Enterobacter,150,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,2,0.75,0.42857142857142855,136,136
target_background,Enterobacter,150,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,2,0.7916666666666666,0.5818815331010453,147,147
target_background,Enterobacter,150,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,2,0.75,0.42857142857142855,136,136
target_background,Enterobacter,150,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,2,0.75,0.42857142857142855,147,147
target_background,Enterobacter,150,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,2,0.7916666666666666,0.4418604651162791,136,136
target_background,Enterobacter,150,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,2,0.7916666666666666,0.4418604651162791,147,147
within_genus_species,Escherichia,150,clean,k-mer,k=4,4,,False,False,80,2,0.5,0.49650349650349646,255,255
within_genus_species,Escherichia,150,clean,k-mer,k=5,5,,False,False,80,2,0.4583333333333333,0.4497354497354497,1007,1007
within_genus_species,Escherichia,150,clean,k-mer,k=6,6,,False,False,80,2,0.5416666666666666,0.5343915343915344,3162,3162
within_genus_species,Escherichia,150,clean,k-mer,k=7,7,,False,False,80,2,0.6666666666666666,0.6643356643356644,5860,5860
within_genus_species,Escherichia,150,clean,canonical k-mer,k=4,4,,True,False,80,2,0.25,0.25,135,135
within_genus_species,Escherichia,150,clean,canonical k-mer,k=5,5,,True,False,80,2,0.3333333333333333,0.3333333333333333,508,508
within_genus_species,Escherichia,150,clean,canonical k-mer,k=6,6,,True,False,80,2,0.5833333333333334,0.5555555555555556,1875,1875
within_genus_species,Escherichia,150,clean,canonical k-mer,k=7,7,,True,False,80,2,0.6666666666666666,0.6571428571428571,4524,4524
within_genus_species,Escherichia,150,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,2,0.25,0.25,135,135
within_genus_species,Escherichia,150,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,2,0.25,0.25,146,146
within_genus_species,Escherichia,150,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,2,0.4583333333333333,0.4497354497354497,136,136
within_genus_species,Escherichia,150,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,2,0.4166666666666667,0.4,147,147
within_genus_species,Escherichia,150,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,2,0.5833333333333334,0.5804195804195804,136,136
within_genus_species,Escherichia,150,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,2,0.5833333333333334,0.5804195804195804,147,147
target_background,Escherichia,150,clean,k-mer,k=4,4,,False,False,80,2,0.5,0.49650349650349646,255,255
target_background,Escherichia,150,clean,k-mer,k=5,5,,False,False,80,2,0.4583333333333333,0.4497354497354497,1007,1007
target_background,Escherichia,150,clean,k-mer,k=6,6,,False,False,80,2,0.5416666666666666,0.5343915343915344,3162,3162
target_background,Escherichia,150,clean,k-mer,k=7,7,,False,False,80,2,0.6666666666666666,0.6643356643356644,5860,5860
target_background,Escherichia,150,clean,canonical k-mer,k=4,4,,True,False,80,2,0.25,0.25,135,135
target_background,Escherichia,150,clean,canonical k-mer,k=5,5,,True,False,80,2,0.3333333333333333,0.3333333333333333,508,508
target_background,Escherichia,150,clean,canonical k-mer,k=6,6,,True,False,80,2,0.5833333333333334,0.5555555555555556,1875,1875
target_background,Escherichia,150,clean,canonical k-mer,k=7,7,,True,False,80,2,0.6666666666666666,0.6571428571428571,4524,4524
target_background,Escherichia,150,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,2,0.25,0.25,135,135
target_background,Escherichia,150,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,2,0.25,0.25,146,146
target_background,Escherichia,150,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,2,0.4583333333333333,0.4497354497354497,136,136
target_background,Escherichia,150,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,2,0.4166666666666667,0.4,147,147
target_background,Escherichia,150,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,2,0.5833333333333334,0.5804195804195804,136,136
target_background,Escherichia,150,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,2,0.5833333333333334,0.5804195804195804,147,147
within_genus_species,Klebsiella,150,clean,k-mer,k=4,4,,False,False,80,3,0.3333333333333333,0.33134920634920634,256,256
within_genus_species,Klebsiella,150,clean,k-mer,k=5,5,,False,False,80,3,0.4166666666666667,0.4148148148148148,1004,1004
within_genus_species,Klebsiella,150,clean,k-mer,k=6,6,,False,False,80,3,0.4166666666666667,0.3824561403508772,3065,3065
within_genus_species,Klebsiella,150,clean,k-mer,k=7,7,,False,False,80,3,0.4166666666666667,0.3308270676691729,5566,5566
within_genus_species,Klebsiella,150,clean,canonical k-mer,k=4,4,,True,False,80,3,0.375,0.36296296296296293,136,136
within_genus_species,Klebsiella,150,clean,canonical k-mer,k=5,5,,True,False,80,3,0.4166666666666667,0.38055555555555554,509,509
within_genus_species,Klebsiella,150,clean,canonical k-mer,k=6,6,,True,False,80,3,0.375,0.35714285714285715,1838,1838
within_genus_species,Klebsiella,150,clean,canonical k-mer,k=7,7,,True,False,80,3,0.3333333333333333,0.290448343079922,4303,4303
within_genus_species,Klebsiella,150,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,3,0.375,0.36296296296296293,136,136
within_genus_species,Klebsiella,150,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,3,0.375,0.36296296296296293,147,147
within_genus_species,Klebsiella,150,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,3,0.25,0.24669312169312171,136,136
within_genus_species,Klebsiella,150,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,3,0.2916666666666667,0.2815452091767881,147,147
within_genus_species,Klebsiella,150,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,3,0.4583333333333333,0.43809041835357626,136,136
within_genus_species,Klebsiella,150,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,3,0.4583333333333333,0.43809041835357626,147,147
target_background,Klebsiella,150,clean,k-mer,k=4,4,,False,False,80,2,0.3333333333333333,0.28888888888888886,256,256
target_background,Klebsiella,150,clean,k-mer,k=5,5,,False,False,80,2,0.5,0.4375,1002,1002
target_background,Klebsiella,150,clean,k-mer,k=6,6,,False,False,80,2,0.5833333333333334,0.4444444444444444,3099,3099
target_background,Klebsiella,150,clean,k-mer,k=7,7,,False,False,80,2,0.625,0.38461538461538464,5615,5615
target_background,Klebsiella,150,clean,canonical k-mer,k=4,4,,True,False,80,2,0.2916666666666667,0.2804232804232804,136,136
target_background,Klebsiella,150,clean,canonical k-mer,k=5,5,,True,False,80,2,0.4166666666666667,0.4,509,509
target_background,Klebsiella,150,clean,canonical k-mer,k=6,6,,True,False,80,2,0.4166666666666667,0.37777777777777777,1848,1848
target_background,Klebsiella,150,clean,canonical k-mer,k=7,7,,True,False,80,2,0.5833333333333334,0.3684210526315789,4330,4330
target_background,Klebsiella,150,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,2,0.2916666666666667,0.2804232804232804,136,136
target_background,Klebsiella,150,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,2,0.375,0.34664246823956446,147,147
target_background,Klebsiella,150,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,2,0.4166666666666667,0.4,136,136
target_background,Klebsiella,150,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,2,0.4166666666666667,0.4,147,147
target_background,Klebsiella,150,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,2,0.4583333333333333,0.4497354497354497,136,136
target_background,Klebsiella,150,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,2,0.4166666666666667,0.4,147,147
within_genus_species,Acinetobacter,300,clean,k-mer,k=4,4,,False,False,80,4,0.375,0.3705128205128205,256,256
within_genus_species,Acinetobacter,300,clean,k-mer,k=5,5,,False,False,80,4,0.3333333333333333,0.3132177033492823,1024,1024
within_genus_species,Acinetobacter,300,clean,k-mer,k=6,6,,False,False,80,4,0.2916666666666667,0.24415204678362573,3727,3727
within_genus_species,Acinetobacter,300,clean,k-mer,k=7,7,,False,False,80,4,0.2916666666666667,0.2344298245614035,8973,8973
within_genus_species,Acinetobacter,300,clean,canonical k-mer,k=4,4,,True,False,80,4,0.375,0.37976190476190474,136,136
within_genus_species,Acinetobacter,300,clean,canonical k-mer,k=5,5,,True,False,80,4,0.375,0.36874999999999997,512,512
within_genus_species,Acinetobacter,300,clean,canonical k-mer,k=6,6,,True,False,80,4,0.3333333333333333,0.3295204795204795,2025,2025
within_genus_species,Acinetobacter,300,clean,canonical k-mer,k=7,7,,True,False,80,4,0.5,0.46352707749766575,6090,6090
within_genus_species,Acinetobacter,300,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,4,0.375,0.37976190476190474,136,136
within_genus_species,Acinetobacter,300,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,4,0.375,0.37976190476190474,147,147
within_genus_species,Acinetobacter,300,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,4,0.25,0.24285714285714285,136,136
within_genus_species,Acinetobacter,300,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,4,0.25,0.23376623376623376,147,147
within_genus_species,Acinetobacter,300,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,4,0.25,0.22402597402597402,136,136
within_genus_species,Acinetobacter,300,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,4,0.20833333333333334,0.18727106227106227,147,147
within_genus_species,Burkholderia,300,clean,k-mer,k=4,4,,False,False,80,3,0.375,0.3586027499070977,256,256
within_genus_species,Burkholderia,300,clean,k-mer,k=5,5,,False,False,80,3,0.4166666666666667,0.38758825715347456,983,983
within_genus_species,Burkholderia,300,clean,k-mer,k=6,6,,False,False,80,3,0.375,0.3298368298368299,3113,3113
within_genus_species,Burkholderia,300,clean,k-mer,k=7,7,,False,False,80,3,0.4583333333333333,0.418989898989899,6983,6983
within_genus_species,Burkholderia,300,clean,canonical k-mer,k=4,4,,True,False,80,3,0.4583333333333333,0.4388703084355258,136,136
within_genus_species,Burkholderia,300,clean,canonical k-mer,k=5,5,,True,False,80,3,0.4583333333333333,0.44466936572199733,505,505
within_genus_species,Burkholderia,300,clean,canonical k-mer,k=6,6,,True,False,80,3,0.4166666666666667,0.41336675020885544,1805,1805
within_genus_species,Burkholderia,300,clean,canonical k-mer,k=7,7,,True,False,80,3,0.4583333333333333,0.42499529456051194,4699,4699
within_genus_species,Burkholderia,300,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,3,0.4583333333333333,0.4388703084355258,136,136
within_genus_species,Burkholderia,300,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,3,0.4583333333333333,0.4388703084355258,147,147
within_genus_species,Burkholderia,300,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,3,0.2916666666666667,0.2215320910973085,136,136
within_genus_species,Burkholderia,300,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,3,0.2916666666666667,0.2215320910973085,147,147
within_genus_species,Burkholderia,300,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,3,0.4583333333333333,0.3817663817663817,136,136
within_genus_species,Burkholderia,300,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,3,0.4583333333333333,0.3817663817663817,147,147
target_background,Burkholderia,300,clean,k-mer,k=4,4,,False,False,80,2,0.4583333333333333,0.45739130434782604,256,256
target_background,Burkholderia,300,clean,k-mer,k=5,5,,False,False,80,2,0.625,0.6079854809437386,980,980
target_background,Burkholderia,300,clean,k-mer,k=6,6,,False,False,80,2,0.5833333333333334,0.53125,3079,3079
target_background,Burkholderia,300,clean,k-mer,k=7,7,,False,False,80,2,0.625,0.5252747252747253,6914,6914
target_background,Burkholderia,300,clean,canonical k-mer,k=4,4,,True,False,80,2,0.5833333333333334,0.5804195804195804,136,136
target_background,Burkholderia,300,clean,canonical k-mer,k=5,5,,True,False,80,2,0.5833333333333334,0.5555555555555556,505,505
target_background,Burkholderia,300,clean,canonical k-mer,k=6,6,,True,False,80,2,0.5,0.4666666666666667,1786,1786
target_background,Burkholderia,300,clean,canonical k-mer,k=7,7,,True,False,80,2,0.625,0.5636363636363637,4691,4691
target_background,Burkholderia,300,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,2,0.5833333333333334,0.5804195804195804,136,136
target_background,Burkholderia,300,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,2,0.5833333333333334,0.5804195804195804,147,147
target_background,Burkholderia,300,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,2,0.5416666666666666,0.5343915343915344,136,136
target_background,Burkholderia,300,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,2,0.5416666666666666,0.5343915343915344,147,147
target_background,Burkholderia,300,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,2,0.4583333333333333,0.45739130434782604,136,136
target_background,Burkholderia,300,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,2,0.4583333333333333,0.45739130434782604,147,147
within_genus_species,Candida,300,clean,k-mer,k=4,4,,False,False,80,4,0.2916666666666667,0.27380952380952384,256,256
within_genus_species,Candida,300,clean,k-mer,k=5,5,,False,False,80,4,0.25,0.2232142857142857,1007,1007
within_genus_species,Candida,300,clean,k-mer,k=6,6,,False,False,80,4,0.20833333333333334,0.18443223443223444,3492,3492
within_genus_species,Candida,300,clean,k-mer,k=7,7,,False,False,80,4,0.25,0.22116119174942703,8164,8164
within_genus_species,Candida,300,clean,canonical k-mer,k=4,4,,True,False,80,4,0.375,0.33791208791208793,136,136
within_genus_species,Candida,300,clean,canonical k-mer,k=5,5,,True,False,80,4,0.3333333333333333,0.3255681818181818,509,509
within_genus_species,Candida,300,clean,canonical k-mer,k=6,6,,True,False,80,4,0.3333333333333333,0.33348873348873354,1947,1947
within_genus_species,Candida,300,clean,canonical k-mer,k=7,7,,True,False,80,4,0.20833333333333334,0.2135989010989011,5560,5560
within_genus_species,Candida,300,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,4,0.375,0.33791208791208793,136,136
within_genus_species,Candida,300,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,4,0.375,0.3435897435897436,147,147
within_genus_species,Candida,300,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,4,0.4166666666666667,0.41343656343656343,136,136
within_genus_species,Candida,300,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,4,0.4166666666666667,0.41343656343656343,147,147
within_genus_species,Candida,300,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,4,0.5416666666666666,0.541958041958042,136,136
within_genus_species,Candida,300,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,4,0.5,0.49650349650349657,147,147
target_background,Candida,300,clean,k-mer,k=4,4,,False,False,80,2,0.625,0.5252747252747253,256,256
target_background,Candida,300,clean,k-mer,k=5,5,,False,False,80,2,0.75,0.6210526315789473,1006,1006
target_background,Candida,300,clean,k-mer,k=6,6,,False,False,80,2,0.75,0.42857142857142855,3465,3465
target_background,Candida,300,clean,k-mer,k=7,7,,False,False,80,2,0.75,0.42857142857142855,8095,8095
target_background,Candida,300,clean,canonical k-mer,k=4,4,,True,False,80,2,0.5833333333333334,0.53125,136,136
target_background,Candida,300,clean,canonical k-mer,k=5,5,,True,False,80,2,0.7083333333333334,0.6307692307692307,510,510
target_background,Candida,300,clean,canonical k-mer,k=6,6,,True,False,80,2,0.7916666666666666,0.6581196581196581,1939,1939
target_background,Candida,300,clean,canonical k-mer,k=7,7,,True,False,80,2,0.7916666666666666,0.5818815331010453,5483,5483
target_background,Candida,300,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,2,0.5833333333333334,0.53125,136,136
target_background,Candida,300,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,2,0.5833333333333334,0.53125,147,147
target_background,Candida,300,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,2,0.375,0.3739130434782609,136,136
target_background,Candida,300,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,2,0.375,0.3739130434782609,147,147
target_background,Candida,300,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,2,0.5833333333333334,0.53125,136,136
target_background,Candida,300,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,2,0.5833333333333334,0.53125,147,147
within_genus_species,Enterobacter,300,clean,k-mer,k=4,4,,False,False,80,5,0.2916666666666667,0.2916161616161616,256,256
within_genus_species,Enterobacter,300,clean,k-mer,k=5,5,,False,False,80,5,0.3333333333333333,0.2957142857142857,1020,1020
within_genus_species,Enterobacter,300,clean,k-mer,k=6,6,,False,False,80,5,0.2916666666666667,0.21333333333333332,3771,3771
within_genus_species,Enterobacter,300,clean,k-mer,k=7,7,,False,False,80,5,0.25,0.13714285714285715,9059,9059
within_genus_species,Enterobacter,300,clean,canonical k-mer,k=4,4,,True,False,80,5,0.2916666666666667,0.2682539682539683,136,136
within_genus_species,Enterobacter,300,clean,canonical k-mer,k=5,5,,True,False,80,5,0.16666666666666666,0.14666666666666667,511,511
within_genus_species,Enterobacter,300,clean,canonical k-mer,k=6,6,,True,False,80,5,0.20833333333333334,0.16666666666666666,2033,2033
within_genus_species,Enterobacter,300,clean,canonical k-mer,k=7,7,,True,False,80,5,0.25,0.17670807453416149,6241,6241
within_genus_species,Enterobacter,300,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,5,0.2916666666666667,0.2682539682539683,136,136
within_genus_species,Enterobacter,300,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,5,0.2916666666666667,0.2682539682539683,147,147
within_genus_species,Enterobacter,300,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,5,0.3333333333333333,0.3264069264069264,136,136
within_genus_species,Enterobacter,300,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,5,0.3333333333333333,0.3265934065934066,147,147
within_genus_species,Enterobacter,300,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,5,0.3333333333333333,0.3090909090909091,136,136
within_genus_species,Enterobacter,300,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,5,0.2916666666666667,0.27444444444444444,147,147
target_background,Enterobacter,300,clean,k-mer,k=4,4,,False,False,80,2,0.75,0.42857142857142855,256,256
target_background,Enterobacter,300,clean,k-mer,k=5,5,,False,False,80,2,0.8333333333333334,0.45454545454545453,1018,1018
target_background,Enterobacter,300,clean,k-mer,k=6,6,,False,False,80,2,0.8333333333333334,0.45454545454545453,3752,3752
target_background,Enterobacter,300,clean,k-mer,k=7,7,,False,False,80,2,0.8333333333333334,0.45454545454545453,9120,9120
target_background,Enterobacter,300,clean,canonical k-mer,k=4,4,,True,False,80,2,0.625,0.38461538461538464,136,136
target_background,Enterobacter,300,clean,canonical k-mer,k=5,5,,True,False,80,2,0.8333333333333334,0.45454545454545453,512,512
target_background,Enterobacter,300,clean,canonical k-mer,k=6,6,,True,False,80,2,0.8333333333333334,0.45454545454545453,2025,2025
target_background,Enterobacter,300,clean,canonical k-mer,k=7,7,,True,False,80,2,0.8333333333333334,0.45454545454545453,6251,6251
target_background,Enterobacter,300,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,2,0.625,0.38461538461538464,136,136
target_background,Enterobacter,300,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,2,0.5833333333333334,0.3684210526315789,147,147
target_background,Enterobacter,300,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,2,0.5833333333333334,0.4444444444444444,136,136
target_background,Enterobacter,300,clean,canonical spaced + property,pattern=0-2-4-6,4,0-2-4-6,True,True,80,2,0.5833333333333334,0.4444444444444444,147,147
target_background,Enterobacter,300,clean,canonical spaced,pattern=0-1-3-6,4,0-1-3-6,True,False,80,2,0.6666666666666666,0.4,136,136
target_background,Enterobacter,300,clean,canonical spaced + property,pattern=0-1-3-6,4,0-1-3-6,True,True,80,2,0.6666666666666666,0.49473684210526314,147,147
within_genus_species,Escherichia,300,clean,k-mer,k=4,4,,False,False,80,2,0.4583333333333333,0.45739130434782604,256,256
within_genus_species,Escherichia,300,clean,k-mer,k=5,5,,False,False,80,2,0.4166666666666667,0.4125874125874126,1017,1017
within_genus_species,Escherichia,300,clean,k-mer,k=6,6,,False,False,80,2,0.5833333333333334,0.5804195804195804,3765,3765
within_genus_species,Escherichia,300,clean,k-mer,k=7,7,,False,False,80,2,0.4583333333333333,0.4497354497354497,9241,9241
within_genus_species,Escherichia,300,clean,canonical k-mer,k=4,4,,True,False,80,2,0.2916666666666667,0.29043478260869565,136,136
within_genus_species,Escherichia,300,clean,canonical k-mer,k=5,5,,True,False,80,2,0.375,0.3739130434782609,510,510
within_genus_species,Escherichia,300,clean,canonical k-mer,k=6,6,,True,False,80,2,0.4166666666666667,0.4166666666666667,2022,2022
within_genus_species,Escherichia,300,clean,canonical k-mer,k=7,7,,True,False,80,2,0.5833333333333334,0.5804195804195804,6243,6243
within_genus_species,Escherichia,300,clean,canonical spaced,pattern=0-1-2-3,4,0-1-2-3,True,False,80,2,0.2916666666666667,0.29043478260869565,136,136
within_genus_species,Escherichia,300,clean,canonical spaced + property,pattern=0-1-2-3,4,0-1-2-3,True,True,80,2,0.2916666666666667,0.29043478260869565,147,147
within_genus_species,Escherichia,300,clean,canonical spaced,pattern=0-2-4-6,4,0-2-4-6,True,False,80,2,0.5416666666666666,0.5343915343915344,136,136
