representation,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,109,4,659,0.18181818181818182,0.1326923076923077,within_genus_species,Acinetobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,109,4,699,0.18181818181818182,0.14388736263736263,within_genus_species,Acinetobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,109,4,699,0.09090909090909091,0.06818181818181818,within_genus_species,Acinetobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,109,4,809,0.21212121212121213,0.17503561253561253,within_genus_species,Acinetobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,109,4,809,0.12121212121212122,0.09109730848861283,within_genus_species,Acinetobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,109,4,737,0.21212121212121213,0.17503561253561253,within_genus_species,Acinetobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,109,4,737,0.15151515151515152,0.11894736842105263,within_genus_species,Acinetobacter,75,substitution_1pct,label
ckmer4_count_l2,nearest_centroid,74,3,135,0.391304347826087,0.37543859649122807,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_count_l2,logistic,74,3,135,0.391304347826087,0.3698005698005698,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_property_l2,nearest_centroid,74,3,146,0.391304347826087,0.37543859649122807,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_property_l2,logistic,74,3,146,0.391304347826087,0.36574074074074076,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_property_moment_l2,nearest_centroid,74,3,186,0.391304347826087,0.39088319088319085,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_property_moment_l2,logistic,74,3,186,0.391304347826087,0.38687782805429866,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_property_multiscale_mean_l2,nearest_centroid,74,3,221,0.391304347826087,0.37543859649122807,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_property_multiscale_mean_l2,logistic,74,3,221,0.43478260869565216,0.43828197945845004,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_property_multiscale_l2,nearest_centroid,74,3,296,0.391304347826087,0.37543859649122807,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_property_multiscale_l2,logistic,74,3,296,0.43478260869565216,0.42108262108262107,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_property_anchor_l2,nearest_centroid,74,3,224,0.391304347826087,0.3766381766381766,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_property_anchor_l2,logistic,74,3,224,0.391304347826087,0.38687782805429866,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer5_count_l2,nearest_centroid,74,3,468,0.391304347826087,0.38404558404558403,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer5_count_l2,logistic,74,3,468,0.5217391304347826,0.5238095238095238,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer5_property_moment_l2,nearest_centroid,74,3,510,0.43478260869565216,0.4330532212885154,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer5_property_moment_l2,logistic,74,3,510,0.391304347826087,0.3940422322775264,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer5_property_multiscale_l2,nearest_centroid,74,3,620,0.391304347826087,0.38442684766214175,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer5_property_multiscale_l2,logistic,74,3,620,0.4782608695652174,0.47685185185185186,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer5_property_anchor_l2,nearest_centroid,74,3,548,0.391304347826087,0.38442684766214175,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer5_property_anchor_l2,logistic,74,3,548,0.4782608695652174,0.47685185185185186,within_genus_species,Burkholderia,75,substitution_1pct,label
cspaced_property_l2,nearest_centroid,74,3,147,0.21739130434782608,0.22108262108262108,within_genus_species,Burkholderia,75,substitution_1pct,label
cspaced_property_l2,logistic,74,3,147,0.391304347826087,0.3878787878787879,within_genus_species,Burkholderia,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,74,3,614,0.391304347826087,0.38442684766214175,within_genus_species,Burkholderia,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,74,3,614,0.4782608695652174,0.47089947089947093,within_genus_species,Burkholderia,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,74,3,654,0.391304347826087,0.38442684766214175,within_genus_species,Burkholderia,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,74,3,654,0.43478260869565216,0.4411764705882353,within_genus_species,Burkholderia,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,74,3,764,0.391304347826087,0.38442684766214175,within_genus_species,Burkholderia,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,74,3,764,0.43478260869565216,0.4411764705882353,within_genus_species,Burkholderia,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,74,3,692,0.391304347826087,0.38442684766214175,within_genus_species,Burkholderia,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,74,3,692,0.4782608695652174,0.47543859649122805,within_genus_species,Burkholderia,75,substitution_1pct,label
ckmer4_count_l2,nearest_centroid,74,2,135,0.5652173913043478,0.5208333333333333,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_count_l2,logistic,74,2,135,0.6086956521739131,0.4623376623376624,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_property_l2,nearest_centroid,74,2,146,0.6086956521739131,0.5548387096774194,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_property_l2,logistic,74,2,146,0.6521739130434783,0.48888888888888893,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_property_moment_l2,nearest_centroid,74,2,186,0.6086956521739131,0.5548387096774194,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_property_moment_l2,logistic,74,2,186,0.6521739130434783,0.48888888888888893,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_property_multiscale_mean_l2,nearest_centroid,74,2,221,0.6086956521739131,0.5548387096774194,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_property_multiscale_mean_l2,logistic,74,2,221,0.6521739130434783,0.48888888888888893,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_property_multiscale_l2,nearest_centroid,74,2,296,0.6086956521739131,0.5548387096774194,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_property_multiscale_l2,logistic,74,2,296,0.5217391304347826,0.41025641025641024,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_property_anchor_l2,nearest_centroid,74,2,224,0.6086956521739131,0.5548387096774194,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_property_anchor_l2,logistic,74,2,224,0.5652173913043478,0.4362745098039216,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer5_count_l2,nearest_centroid,74,2,468,0.6521739130434783,0.5892857142857143,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer5_count_l2,logistic,74,2,468,0.5652173913043478,0.3611111111111111,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer5_property_moment_l2,nearest_centroid,74,2,507,0.6521739130434783,0.5892857142857143,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer5_property_moment_l2,logistic,74,2,507,0.6521739130434783,0.48888888888888893,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer5_property_multiscale_l2,nearest_centroid,74,2,617,0.6521739130434783,0.5892857142857143,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer5_property_multiscale_l2,logistic,74,2,617,0.6086956521739131,0.4623376623376624,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer5_property_anchor_l2,nearest_centroid,74,2,545,0.6521739130434783,0.5892857142857143,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer5_property_anchor_l2,logistic,74,2,545,0.6521739130434783,0.39473684210526316,target_background,Burkholderia,75,substitution_1pct,target_binary
cspaced_property_l2,nearest_centroid,74,2,147,0.6521739130434783,0.5490196078431372,target_background,Burkholderia,75,substitution_1pct,target_binary
cspaced_property_l2,logistic,74,2,147,0.6521739130434783,0.5892857142857143,target_background,Burkholderia,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,74,2,614,0.6521739130434783,0.5892857142857143,target_background,Burkholderia,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,74,2,614,0.6521739130434783,0.48888888888888893,target_background,Burkholderia,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,74,2,654,0.6521739130434783,0.5892857142857143,target_background,Burkholderia,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,74,2,654,0.6956521739130435,0.5165165165165165,target_background,Burkholderia,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,74,2,764,0.6521739130434783,0.5892857142857143,target_background,Burkholderia,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,74,2,764,0.6086956521739131,0.4623376623376624,target_background,Burkholderia,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,74,2,692,0.6521739130434783,0.5892857142857143,target_background,Burkholderia,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,74,2,692,0.6521739130434783,0.39473684210526316,target_background,Burkholderia,75,substitution_1pct,target_binary
ckmer4_count_l2,nearest_centroid,116,4,136,0.5142857142857142,0.486013986013986,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_count_l2,logistic,116,4,136,0.45714285714285713,0.45064130915524103,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_property_l2,nearest_centroid,116,4,146,0.45714285714285713,0.3958333333333333,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_property_l2,logistic,116,4,146,0.4857142857142857,0.4808114035087719,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_property_moment_l2,nearest_centroid,116,4,186,0.45714285714285713,0.40523476523476526,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_property_moment_l2,logistic,116,4,186,0.4,0.3982243246949129,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_property_multiscale_mean_l2,nearest_centroid,116,4,221,0.45714285714285713,0.39,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_property_multiscale_mean_l2,logistic,116,4,221,0.34285714285714286,0.3400584795321637,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_property_multiscale_l2,nearest_centroid,116,4,296,0.45714285714285713,0.39,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_property_multiscale_l2,logistic,116,4,296,0.4,0.38706140350877194,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_property_anchor_l2,nearest_centroid,116,4,224,0.45714285714285713,0.39,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_property_anchor_l2,logistic,116,4,224,0.4,0.37514005602240896,within_genus_species,Candida,75,substitution_1pct,label
ckmer5_count_l2,nearest_centroid,116,4,510,0.34285714285714286,0.3181818181818182,within_genus_species,Candida,75,substitution_1pct,label
ckmer5_count_l2,logistic,116,4,510,0.4,0.3956216577540107,within_genus_species,Candida,75,substitution_1pct,label
ckmer5_property_moment_l2,nearest_centroid,116,4,555,0.37142857142857144,0.33630952380952384,within_genus_species,Candida,75,substitution_1pct,label
ckmer5_property_moment_l2,logistic,116,4,555,0.42857142857142855,0.4126533189033189,within_genus_species,Candida,75,substitution_1pct,label
ckmer5_property_multiscale_l2,nearest_centroid,116,4,665,0.34285714285714286,0.3131469979296066,within_genus_species,Candida,75,substitution_1pct,label
ckmer5_property_multiscale_l2,logistic,116,4,665,0.4,0.39693223443223447,within_genus_species,Candida,75,substitution_1pct,label
ckmer5_property_anchor_l2,nearest_centroid,116,4,593,0.34285714285714286,0.3131469979296066,within_genus_species,Candida,75,substitution_1pct,label
ckmer5_property_anchor_l2,logistic,116,4,593,0.4,0.4009803921568627,within_genus_species,Candida,75,substitution_1pct,label
cspaced_property_l2,nearest_centroid,116,4,147,0.34285714285714286,0.3130952380952381,within_genus_species,Candida,75,substitution_1pct,label
cspaced_property_l2,logistic,116,4,147,0.2857142857142857,0.2780496391480373,within_genus_species,Candida,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,116,4,656,0.34285714285714286,0.3181818181818182,within_genus_species,Candida,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,116,4,656,0.45714285714285713,0.4540441176470588,within_genus_species,Candida,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,116,4,696,0.34285714285714286,0.3181818181818182,within_genus_species,Candida,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,116,4,696,0.45714285714285713,0.4540441176470588,within_genus_species,Candida,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,116,4,806,0.34285714285714286,0.3181818181818182,within_genus_species,Candida,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,116,4,806,0.42857142857142855,0.40882936507936507,within_genus_species,Candida,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,116,4,734,0.34285714285714286,0.3181818181818182,within_genus_species,Candida,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,116,4,734,0.4,0.4009803921568627,within_genus_species,Candida,75,substitution_1pct,label
ckmer4_count_l2,nearest_centroid,90,2,136,0.5555555555555556,0.5397727272727273,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_count_l2,logistic,90,2,136,0.5925925925925926,0.5834502103786816,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_property_l2,nearest_centroid,90,2,147,0.5555555555555556,0.5397727272727273,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_property_l2,logistic,90,2,147,0.5555555555555556,0.5397727272727273,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_property_moment_l2,nearest_centroid,90,2,187,0.5555555555555556,0.5397727272727273,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_property_moment_l2,logistic,90,2,187,0.5925925925925926,0.5714285714285714,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_property_multiscale_mean_l2,nearest_centroid,90,2,222,0.5555555555555556,0.5397727272727273,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_property_multiscale_mean_l2,logistic,90,2,222,0.6296296296296297,0.6164772727272727,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_property_multiscale_l2,nearest_centroid,90,2,297,0.5555555555555556,0.5397727272727273,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_property_multiscale_l2,logistic,90,2,297,0.6296296296296297,0.6029411764705883,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_property_anchor_l2,nearest_centroid,90,2,225,0.5925925925925926,0.5714285714285714,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_property_anchor_l2,logistic,90,2,225,0.5555555555555556,0.5397727272727273,target_background,Candida,75,substitution_1pct,target_binary
ckmer5_count_l2,nearest_centroid,90,2,508,0.6296296296296297,0.6029411764705883,target_background,Candida,75,substitution_1pct,target_binary
ckmer5_count_l2,logistic,90,2,508,0.6296296296296297,0.555921052631579,target_background,Candida,75,substitution_1pct,target_binary
ckmer5_property_moment_l2,nearest_centroid,90,2,555,0.6666666666666666,0.6345864661654135,target_background,Candida,75,substitution_1pct,target_binary
ckmer5_property_moment_l2,logistic,90,2,555,0.5555555555555556,0.46710526315789475,target_background,Candida,75,substitution_1pct,target_binary
ckmer5_property_multiscale_l2,nearest_centroid,90,2,665,0.6666666666666666,0.6345864661654135,target_background,Candida,75,substitution_1pct,target_binary
ckmer5_property_multiscale_l2,logistic,90,2,665,0.5555555555555556,0.46710526315789475,target_background,Candida,75,substitution_1pct,target_binary
ckmer5_property_anchor_l2,nearest_centroid,90,2,593,0.6666666666666666,0.6345864661654135,target_background,Candida,75,substitution_1pct,target_binary
ckmer5_property_anchor_l2,logistic,90,2,593,0.5555555555555556,0.5,target_background,Candida,75,substitution_1pct,target_binary
cspaced_property_l2,nearest_centroid,90,2,147,0.4074074074074074,0.3647058823529412,target_background,Candida,75,substitution_1pct,target_binary
cspaced_property_l2,logistic,90,2,147,0.4444444444444444,0.39097744360902253,target_background,Candida,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,90,2,655,0.6666666666666666,0.6345864661654135,target_background,Candida,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,90,2,655,0.5555555555555556,0.5235294117647059,target_background,Candida,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,90,2,695,0.6666666666666666,0.6345864661654135,target_background,Candida,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,90,2,695,0.5555555555555556,0.5,target_background,Candida,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,90,2,805,0.6666666666666666,0.6345864661654135,target_background,Candida,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,90,2,805,0.5925925925925926,0.5533834586466165,target_background,Candida,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,90,2,733,0.6666666666666666,0.6345864661654135,target_background,Candida,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,90,2,733,0.5185185185185185,0.47218045112781953,target_background,Candida,75,substitution_1pct,target_binary
ckmer4_count_l2,nearest_centroid,143,5,136,0.09302325581395349,0.09381207028265852,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_count_l2,logistic,143,5,136,0.16279069767441862,0.16820728291316528,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_property_l2,nearest_centroid,143,5,147,0.06976744186046512,0.07432306255835668,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_property_l2,logistic,143,5,147,0.18604651162790697,0.18781512605042017,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_property_moment_l2,nearest_centroid,143,5,187,0.06976744186046512,0.06793650793650793,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_property_moment_l2,logistic,143,5,187,0.13953488372093023,0.13478354978354976,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_property_multiscale_mean_l2,nearest_centroid,143,5,222,0.06976744186046512,0.07241830065359477,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_property_multiscale_mean_l2,logistic,143,5,222,0.18604651162790697,0.18030075187969924,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_property_multiscale_l2,nearest_centroid,143,5,297,0.06976744186046512,0.07241830065359477,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_property_multiscale_l2,logistic,143,5,297,0.16279069767441862,0.15586834733893556,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_property_anchor_l2,nearest_centroid,143,5,225,0.06976744186046512,0.06944444444444445,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_property_anchor_l2,logistic,143,5,225,0.13953488372093023,0.13999999999999999,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer5_count_l2,nearest_centroid,143,5,511,0.16279069767441862,0.15896800825593393,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer5_count_l2,logistic,143,5,511,0.16279069767441862,0.1438095238095238,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer5_property_moment_l2,nearest_centroid,143,5,562,0.11627906976744186,0.1162907268170426,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer5_property_moment_l2,logistic,143,5,562,0.13953488372093023,0.13087719298245615,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer5_property_multiscale_l2,nearest_centroid,143,5,672,0.11627906976744186,0.11315347191508182,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer5_property_multiscale_l2,logistic,143,5,672,0.18604651162790697,0.16811258916522073,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer5_property_anchor_l2,nearest_centroid,143,5,600,0.18604651162790697,0.1800206398348813,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer5_property_anchor_l2,logistic,143,5,600,0.18604651162790697,0.18333701386332965,within_genus_species,Enterobacter,75,substitution_1pct,label
cspaced_property_l2,nearest_centroid,143,5,147,0.2558139534883721,0.2439011968423733,within_genus_species,Enterobacter,75,substitution_1pct,label
cspaced_property_l2,logistic,143,5,147,0.27906976744186046,0.23882783882783887,within_genus_species,Enterobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,143,5,658,0.13953488372093023,0.13142857142857142,within_genus_species,Enterobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,143,5,658,0.16279069767441862,0.15298245614035086,within_genus_species,Enterobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,143,5,698,0.13953488372093023,0.13142857142857142,within_genus_species,Enterobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,143,5,698,0.13953488372093023,0.12605263157894736,within_genus_species,Enterobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,143,5,808,0.13953488372093023,0.13142857142857142,within_genus_species,Enterobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,143,5,808,0.13953488372093023,0.12525252525252525,within_genus_species,Enterobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,143,5,736,0.13953488372093023,0.13142857142857142,within_genus_species,Enterobacter,75,substitution_1pct,label
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,143,5,736,0.20930232558139536,0.19782918835550414,within_genus_species,Enterobacter,75,substitution_1pct,label
ckmer4_count_l2,nearest_centroid,84,2,136,0.4230769230769231,0.3445378151260504,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_count_l2,logistic,84,2,136,0.5769230769230769,0.48468468468468473,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_property_l2,nearest_centroid,84,2,147,0.4230769230769231,0.3445378151260504,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_property_l2,logistic,84,2,147,0.5769230769230769,0.4358974358974359,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_property_moment_l2,nearest_centroid,84,2,187,0.4230769230769231,0.3445378151260504,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_property_moment_l2,logistic,84,2,187,0.6153846153846154,0.4583333333333333,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_property_multiscale_mean_l2,nearest_centroid,84,2,222,0.4230769230769231,0.3445378151260504,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_property_multiscale_mean_l2,logistic,84,2,222,0.6153846153846154,0.4583333333333333,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_property_multiscale_l2,nearest_centroid,84,2,297,0.4230769230769231,0.3445378151260504,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_property_multiscale_l2,logistic,84,2,297,0.5769230769230769,0.36585365853658536,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_property_anchor_l2,nearest_centroid,84,2,225,0.4230769230769231,0.3445378151260504,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_property_anchor_l2,logistic,84,2,225,0.5384615384615384,0.4135338345864662,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer5_count_l2,nearest_centroid,84,2,508,0.5,0.390990990990991,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer5_count_l2,logistic,84,2,508,0.6538461538461539,0.48115299334811534,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer5_property_moment_l2,nearest_centroid,84,2,553,0.5,0.390990990990991,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer5_property_moment_l2,logistic,84,2,553,0.6153846153846154,0.38095238095238093,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer5_property_multiscale_l2,nearest_centroid,84,2,663,0.5,0.390990990990991,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer5_property_multiscale_l2,logistic,84,2,663,0.6538461538461539,0.3953488372093023,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer5_property_anchor_l2,nearest_centroid,84,2,591,0.5,0.390990990990991,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer5_property_anchor_l2,logistic,84,2,591,0.6538461538461539,0.48115299334811534,target_background,Enterobacter,75,substitution_1pct,target_binary
cspaced_property_l2,nearest_centroid,84,2,147,0.5,0.3333333333333333,target_background,Enterobacter,75,substitution_1pct,target_binary
cspaced_property_l2,logistic,84,2,147,0.6153846153846154,0.4583333333333333,target_background,Enterobacter,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_l2,nearest_centroid,84,2,655,0.5,0.390990990990991,target_background,Enterobacter,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_l2,logistic,84,2,655,0.6153846153846154,0.4583333333333333,target_background,Enterobacter,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,nearest_centroid,84,2,695,0.5,0.390990990990991,target_background,Enterobacter,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,logistic,84,2,695,0.6153846153846154,0.38095238095238093,target_background,Enterobacter,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,nearest_centroid,84,2,805,0.5,0.390990990990991,target_background,Enterobacter,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,logistic,84,2,805,0.6538461538461539,0.3953488372093023,target_background,Enterobacter,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,nearest_centroid,84,2,733,0.5,0.390990990990991,target_background,Enterobacter,75,substitution_1pct,target_binary
hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,logistic,84,2,733,0.6153846153846154,0.4583333333333333,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_count_l2,nearest_centroid,58,2,136,0.4444444444444444,0.4444444444444444,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer4_count_l2,logistic,58,2,136,0.5,0.4984520123839009,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer4_property_l2,nearest_centroid,58,2,146,0.4444444444444444,0.4444444444444444,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer4_property_l2,logistic,58,2,146,0.5555555555555556,0.55,within_genus_species,Escherichia,75,substitution_1pct,label
