retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9921801896169958,0.9893085660467024,0.12412376444411664,0.14622874645358863,0.029654127433838398,1.0,69,local_mismatch_6bp,ckmer4_property_multiscale_mean_l2,400,222,0.5336036036036036,118.46
1.0,0.9921772465033503,0.9893130151899335,0.12415028433984805,0.1461982995349563,0.029654731135607876,1.0,69,local_mismatch_6bp,ckmer4_property_multiscale_l2,400,297,0.6006860269360269,178.40375
1.0,0.9918934897520447,0.9889594720672745,0.12643100420398912,0.14859695443376075,0.029954753612082684,1.0,69,local_mismatch_6bp,ckmer4_property_anchor_l2,400,225,0.5392833333333333,121.33875
1.0,0.8776346554335136,0.8450704225352116,0.4923430602591269,0.5566499393061833,0.5110511474859286,1.0,69,local_mismatch_6bp,ckmer5_count_l2,400,512,0.11323974609375,57.97875
1.0,0.9876819733179554,0.9842234381123353,0.15616791705311564,0.1776319829386287,0.05203589314139917,1.0,69,local_mismatch_6bp,ckmer5_property_moment_l2,400,563,0.17754662522202486,99.95875
1.0,0.9879100968206999,0.9845866230501974,0.15465373855767875,0.17557546807290178,0.050797076878314654,1.0,69,local_mismatch_6bp,ckmer5_property_multiscale_l2,400,673,0.27920690936106984,187.90625
1.0,0.9876263400693943,0.9841802140891075,0.15652318267469106,0.17787515662698922,0.0510534325325409,1.0,69,local_mismatch_6bp,ckmer5_property_anchor_l2,400,601,0.2177059068219634,130.84125
1.0,0.9877489545693438,0.9830329951017176,0.15523614845087194,0.18421186055717828,0.03234855029640986,1.0,69,local_mismatch_6bp,cspaced_property_l2,400,147,0.3932057823129252,57.80125
1.0,0.9345283291289629,0.9169554960498153,0.36012264635126734,0.4075401403022503,0.273579723728155,1.0,69,local_mismatch_6bp,hybrid:ckmer5_count_l2+ckmer4_property_l2,400,659,0.17671471927162366,116.455
1.0,0.9347918892170598,0.9172941067717276,0.35942196985146724,0.4067084689684699,0.27287068295199196,1.0,69,local_mismatch_6bp,hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,400,699,0.21235336194563662,148.435
