length,condition,representation,n_pairs,n_features,retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate
100,trim_5bp,MSP_declared,250,75,0.932,0.9993936376146078,0.9989198310397434,0.03410102262315792,0.046479396887214364,0.0007144187887100251,0.932
100,trim_5bp,MSP_train_zscore,250,75,0.916,0.8931767968264426,0.7526085180066173,0.44194601864856553,0.7034050526698689,0.11576785106009782,0.916
100,trim_5bp,MSP_unit_range,250,75,0.976,0.9961716375085624,0.9933545795123513,0.08580498594099784,0.11528494517018867,0.005826390142980648,0.976
100,trim_5bp,CK4+P_declared,250,147,1.0,0.9935739685835617,0.9916730425276206,0.11257929109286127,0.12904997264902687,0.15840049164705017,1.0
100,trim_5bp,CK4+P_property_only,250,144,1.0,0.9935921404154175,0.9916937834751401,0.11241469437332,0.12888913371205293,0.15840308158036912,1.0
100,trim_5bp,CK4+P_auxiliary_only,250,139,1.0,0.9934765063314679,0.99157376894479,0.11346222019960635,0.12981683810258016,0.15816988791033817,1.0
100,trim_5bp,CK4+P_train_zscore,250,147,1.0,0.9530013862683295,0.896629928978951,0.2926326295434486,0.4546863586421483,0.1964476478780372,1.0
100,trim_5bp,CK4+P_unit_range,250,147,1.0,0.9935128608404141,0.991618975990734,0.11312556156113791,0.12946822441772085,0.15975495723022548,1.0
100,trim_5bp,CK4P-MSP_declared,250,222,1.0,0.995513858260577,0.994238938480689,0.09411397732346416,0.10734114629156476,0.10677261973251291,1.0
100,trim_5bp,CK4P-MSP_property_only,250,219,1.0,0.9955259728151477,0.9942488068798634,0.09398298314558434,0.10724916163132318,0.10677405667001776,1.0
100,trim_5bp,CK4P-MSP_auxiliary_only,250,214,1.0,0.9954488834258479,0.9941797752267966,0.094817010255722,0.10789087197733238,0.10662434078606246,1.0
100,trim_5bp,CK4P-MSP_train_zscore,250,222,1.0,0.9330598564543672,0.8669894623173073,0.3529178345293477,0.5157714220571941,0.21369559933806928,1.0
100,trim_5bp,CK4P-MSP_unit_range,250,222,1.0,0.9943991197297969,0.9923876421564786,0.1052390643196055,0.12338840085264714,0.11373514045414491,1.0
100,substitution_1pct_N_3pct,P_declared,250,11,0.032,0.9979066921425529,0.9974760457955245,0.06461988743035249,0.07104862089574876,-0.00032925481687517077,0.032
100,substitution_1pct_N_3pct,P_property_only,250,8,0.052,0.9980204208411795,0.9975924474103416,0.06283397457991487,0.06939093623460206,-0.00021735213356608352,0.052
100,substitution_1pct_N_3pct,P_auxiliary_only,250,3,0.004,0.9991017394092477,0.9988870559640679,0.04231339686979665,0.04717931131413166,-0.0003112869088638703,0.004
100,substitution_1pct_N_3pct,P_train_zscore,250,11,0.008,0.3727256008631802,-0.03210490421710515,1.0905685429688712,1.4367354552423983,-0.45362805583174876,0.008
100,substitution_1pct_N_3pct,P_unit_range,250,11,0.192,0.998977328218057,0.9985937548778636,0.04499651031656365,0.053032899059559796,-0.00018065291439740516,0.192
100,substitution_1pct_N_3pct,MSP_declared,250,75,0.96,0.9992031311156211,0.9984370685544889,0.0389118598989825,0.05590826928558351,0.001029268740766902,0.96
100,substitution_1pct_N_3pct,MSP_train_zscore,250,75,0.916,0.8603222588956577,0.6874737506615561,0.5046274342786763,0.7905906448733017,0.1255091651407209,0.916
100,substitution_1pct_N_3pct,MSP_unit_range,250,75,1.0,0.9978967544347335,0.9962636674203689,0.06372095097157603,0.0864445438436496,0.008716808974987651,1.0
100,substitution_1pct_N_3pct,CK4+P_declared,250,147,1.0,0.9757977165705408,0.9553899138398826,0.21418032535881554,0.29869674483847003,0.1456769629781868,1.0
100,substitution_1pct_N_3pct,CK4+P_property_only,250,144,1.0,0.9758545809198542,0.9554536944346003,0.2139009397345949,0.29848308031963366,0.1456667319058286,1.0
100,substitution_1pct_N_3pct,CK4+P_auxiliary_only,250,139,1.0,0.9763952402038885,0.955993303608085,0.2112004901655294,0.2966701226949499,0.1453773483446747,1.0
100,substitution_1pct_N_3pct,CK4+P_train_zscore,250,147,0.468,0.6632071709308547,0.46408628110837147,0.8028679892564209,1.0352909832245465,0.00593600445955378,0.468
100,substitution_1pct_N_3pct,CK4+P_unit_range,250,147,1.0,0.976333034608293,0.9558591042043211,0.21148131047828964,0.2971214956717003,0.14705209656820342,1.0
100,substitution_1pct_N_3pct,CK4P-MSP_declared,250,222,1.0,0.9835995214189011,0.969961936321738,0.17645935565055582,0.24510421954253597,0.09843931461895905,1.0
100,substitution_1pct_N_3pct,CK4P-MSP_property_only,250,219,1.0,0.9836374309851098,0.9699903219336063,0.17623386795561347,0.24498830475544053,0.09843136336491377,1.0
100,substitution_1pct_N_3pct,CK4P-MSP_auxiliary_only,250,214,1.0,0.9839978705077993,0.9703281393283661,0.17405471514348103,0.24360557491221094,0.09823893957967458,1.0
100,substitution_1pct_N_3pct,CK4P-MSP_train_zscore,250,222,0.936,0.7289122002524557,0.578610685535414,0.7258115126620467,0.9180279965892848,0.12678826408128083,0.936
100,substitution_1pct_N_3pct,CK4P-MSP_unit_range,250,222,1.0,0.9835209412171065,0.9695817005201521,0.17678892980882838,0.24665075272228512,0.10636581219245525,1.0
100,local_mismatch_6bp,P_declared,250,11,0.192,0.9999444286050634,0.9998398631405762,0.009271826665153885,0.01789383236536771,-3.156534428857372e-05,0.184
100,local_mismatch_6bp,P_property_only,250,8,0.164,0.9999450911839772,0.9998435236356477,0.00921669563896413,0.017689976952182728,-3.469714140442859e-05,0.156
100,local_mismatch_6bp,P_auxiliary_only,250,3,0.036,0.9999873568107942,0.9999436069785136,0.0035218871632004545,0.010619732207803444,-1.2516343650656126e-05,0.032
100,local_mismatch_6bp,P_train_zscore,250,11,0.32,0.9690888119389542,0.8757989884111885,0.20786051358150068,0.498372454834338,-0.009554183559722686,0.32
100,local_mismatch_6bp,P_unit_range,250,11,0.288,0.9997257660425284,0.9991555820476758,0.020889042241737342,0.041095444017270444,-9.649930131706163e-05,0.284
100,local_mismatch_6bp,MSP_declared,250,75,0.976,0.999636584081381,0.9989936259694413,0.024238562721419644,0.04486231002066012,0.0009616748076961916,0.976
100,local_mismatch_6bp,MSP_train_zscore,250,75,0.952,0.9346099653935386,0.7887498676788841,0.321697898663312,0.649973270303438,0.1648210066582741,0.952
100,local_mismatch_6bp,MSP_unit_range,250,75,0.992,0.997567151506936,0.9931899203404123,0.06349301921310051,0.11670515804263148,0.007222121729823485,0.992
100,local_mismatch_6bp,CK4+P_declared,250,147,1.0,0.9779452575130438,0.9696485553286516,0.20856383937550965,0.24637953243770197,0.14434026932261718,1.0
100,local_mismatch_6bp,CK4+P_property_only,250,144,1.0,0.9779455888025006,0.9696464871094945,0.2085616973433337,0.24638791684041744,0.1443500587772092,1.0
100,local_mismatch_6bp,CK4+P_auxiliary_only,250,139,1.0,0.9779667216159093,0.9697071392536806,0.20846200600014209,0.2461416578077821,0.1440634685132176,1.0
100,local_mismatch_6bp,CK4+P_train_zscore,250,147,1.0,0.9625174491799894,0.910718543276305,0.2644062236930027,0.42252631691485226,0.17538003116923132,1.0
100,local_mismatch_6bp,CK4+P_unit_range,250,147,1.0,0.9778359262317763,0.9693815371306955,0.2090934378104995,0.24746092366131217,0.14561650373751836,1.0
100,local_mismatch_6bp,CK4P-MSP_declared,250,222,1.0,0.9851756997024896,0.9795156592106766,0.17100289849951594,0.20240719220592787,0.09748148739170427,1.0
100,local_mismatch_6bp,CK4P-MSP_property_only,250,219,1.0,0.9851759205621274,0.9795134735119511,0.17100116151656797,0.2024179849669087,0.09748681671126033,1.0
100,local_mismatch_6bp,CK4P-MSP_auxiliary_only,250,214,1.0,0.9851900091043999,0.9795404026078829,0.17092037379432376,0.20228493419846705,0.09730345599140648,1.0
100,local_mismatch_6bp,CK4P-MSP_train_zscore,250,222,1.0,0.9532149545845057,0.8840064952100275,0.29008140744701033,0.4816481614488453,0.21472448690138174,1.0
100,local_mismatch_6bp,CK4P-MSP_unit_range,250,222,1.0,0.9844130013234963,0.9784426008975664,0.17537637035872822,0.20764103174558587,0.10469427417251963,1.0
100,short_indel,P_declared,250,11,0.792,0.999995887528361,0.9999854637926837,0.002053555294418421,0.005391883422696199,1.720440801265788e-05,0.78
100,short_indel,P_property_only,250,8,0.796,0.9999970917469014,0.9999893855331767,0.001687065205146294,0.004607482735569928,1.3301832163787886e-05,0.784
100,short_indel,P_auxiliary_only,250,3,0.352,0.9999916134684393,0.9999649975259791,0.002763000607372092,0.008365899369238115,-7.86844396700559e-06,0.32
100,short_indel,P_train_zscore,250,11,0.912,0.9956581763488898,0.9836330650354979,0.06339111391852198,0.1809249345615735,0.014732847412990158,0.904
100,short_indel,P_unit_range,250,11,0.912,0.9999820094881606,0.9999326818057259,0.004236750014314636,0.011603134418726683,0.00013271819928471328,0.896
100,short_indel,MSP_declared,250,75,1.0,0.9999392361650389,0.9998120887736066,0.008100568479133126,0.01938612051209676,0.0012256572569905502,1.0
100,short_indel,MSP_train_zscore,250,75,1.0,0.9889817869306374,0.9672918531734308,0.106549621551973,0.2557657312882621,0.20588655344431617,1.0
100,short_indel,MSP_unit_range,250,75,1.0,0.9996082634155938,0.9988247890642805,0.020608265611592635,0.04848113463188974,0.008964299164618965,1.0
100,short_indel,CK4+P_declared,250,147,1.0,0.9941456313598623,0.980288992922483,0.07910457607888816,0.19854976493049206,0.15751014571127217,1.0
100,short_indel,CK4+P_property_only,250,144,1.0,0.9941462334691326,0.9802911125077486,0.07909998860929698,0.1985390880095526,0.15751688560206184,1.0
100,short_indel,CK4+P_auxiliary_only,250,139,1.0,0.9941434943299013,0.9802749576415799,0.07912205705515307,0.1986204468975541,0.15725033086876697,1.0
100,short_indel,CK4+P_train_zscore,250,147,1.0,0.9919767757701269,0.9751916249515828,0.0928546352047128,0.22273083049866987,0.20049658851335028,1.0
100,short_indel,CK4+P_unit_range,250,147,1.0,0.9941386923397622,0.9802604631825776,0.0791548184942174,0.19869334783624046,0.15878336648860847,1.0
100,short_indel,CK4P-MSP_declared,250,222,1.0,0.9960768329615878,0.9868259855160794,0.06478815716948423,0.16232075108355676,0.10630734263328227,1.0
100,short_indel,CK4P-MSP_property_only,250,219,1.0,0.996077234367768,0.9868273985729231,0.06478443522746187,0.1623120445525828,0.10631090215159619,1.0
100,short_indel,CK4P-MSP_auxiliary_only,250,214,1.0,0.9960754082749473,0.9868166286621443,0.06480232283433529,0.16237838911973365,0.10614005203384227,1.0
100,short_indel,CK4P-MSP_train_zscore,250,222,1.0,0.9909784461569636,0.9719073919553396,0.09894741999570375,0.23702913796173786,0.2440293834901613,1.0
100,short_indel,CK4P-MSP_unit_range,250,222,1.0,0.9959618826983727,0.9865748204363851,0.06588059493644358,0.16386061716953126,0.11386855405845431,1.0
150,substitution_1pct,P_declared,250,11,0.688,0.9999947205904932,0.9999816158412295,0.002622660385268765,0.006063685942681495,6.980151838160698e-06,0.688
150,substitution_1pct,P_property_only,250,8,0.672,0.999994592658539,0.9999824975747523,0.0026534217226420937,0.005916170830435339,5.27171908808155e-06,0.672
150,substitution_1pct,P_auxiliary_only,250,3,0.244,0.9999989083395221,0.9999946206639382,0.0009411492274857721,0.003279592811887627,-1.0196140524723063e-06,0.224
150,substitution_1pct,P_train_zscore,250,11,0.86,0.9955670382690016,0.983313544355575,0.07091259197264828,0.18267732747425672,0.013770392477497817,0.86
150,substitution_1pct,P_unit_range,250,11,0.84,0.99997447064557,0.9999050143721999,0.005725234153201253,0.013782703781068767,6.384902421502181e-05,0.836
150,substitution_1pct,MSP_declared,250,75,1.0,0.9999628902958686,0.9998949467529322,0.00727558605035432,0.014492358681400135,0.0008957173271117887,1.0
150,substitution_1pct,MSP_train_zscore,250,75,1.0,0.9902488434255163,0.9692203934817016,0.11445485644832837,0.2481057992844726,0.19611308401819846,1.0
150,substitution_1pct,MSP_unit_range,250,75,1.0,0.9997323210907116,0.9992315585116236,0.019493569388328972,0.03920308201399429,0.006677763391244245,1.0
150,substitution_1pct,CK4+P_declared,250,147,1.0,0.992576755789911,0.9824585751538395,0.10515574884916745,0.18730247331479183,0.1288733342625955,1.0
150,substitution_1pct,CK4+P_property_only,250,144,1.0,0.9925766918239338,0.9824582929172967,0.10515678133699992,0.18730397436889104,0.12889176389115625,1.0
150,substitution_1pct,CK4+P_auxiliary_only,250,139,1.0,0.9925788496644254,0.9824606448626996,0.1051344178058921,0.18729146491669874,0.1286716875765127,1.0
150,substitution_1pct,CK4+P_train_zscore,250,147,1.0,0.9903629146291651,0.9760265042605086,0.11904602069462686,0.21895658292382836,0.1638267953612039,1.0
150,substitution_1pct,CK4+P_unit_range,250,147,1.0,0.9925666308174493,0.9824361001268779,0.10523841702567159,0.18742202397501456,0.12959721918837536,1.0
150,substitution_1pct,CK4P-MSP_declared,250,222,1.0,0.9950388006252302,0.988279409328641,0.08597566901474744,0.15310367213706536,0.08685774912578517,1.0
150,substitution_1pct,CK4P-MSP_property_only,250,219,1.0,0.9950387579812454,0.988279221170946,0.08597622259027986,0.15310489623638393,0.08686780215129701,1.0
150,substitution_1pct,CK4P-MSP_auxiliary_only,250,214,1.0,0.995040196541573,0.9882807891345479,0.08596248293993775,0.15309469486210953,0.08673334112078211,1.0
150,substitution_1pct,CK4P-MSP_train_zscore,250,222,1.0,0.9903248908946156,0.9733551405359031,0.118539359328503,0.2307803231564926,0.2131463446645522,1.0
150,substitution_1pct,CK4P-MSP_unit_range,250,222,1.0,0.9949551942418702,0.9880787919636836,0.08672493161175665,0.15440818057678193,0.09244029969392444,1.0
150,N_3pct,P_declared,250,11,0.06,0.9983965802325886,0.9981629640687201,0.05658940602146226,0.060614109227471014,-0.00022106994260528935,0.06
150,N_3pct,P_property_only,250,8,0.092,0.9984272352693192,0.9981629087565405,0.05603807193747412,0.06061492985744648,-0.00014899068486977861,0.092
150,N_3pct,P_auxiliary_only,250,3,0.004,0.9992621687322978,0.9991352935177096,0.03838483603914096,0.041586209583276586,-0.0002813165325982836,0.004
150,N_3pct,P_train_zscore,250,11,0.008,0.34159898359971475,-0.05366935417612509,1.1253335118709413,1.4516647751754532,-0.44431253438616203,0.008
150,N_3pct,P_unit_range,250,11,0.26,0.9993115244169397,0.9991706220280125,0.037041651901160266,0.040727817591778265,-5.9093913874039836e-05,0.26
150,N_3pct,MSP_declared,250,75,0.992,0.9995592712762502,0.9992013504747638,0.028946823215299945,0.03996621973966804,0.0008001301530042232,0.992
150,N_3pct,MSP_train_zscore,250,75,0.948,0.8955134002924806,0.7647370152701812,0.43326381184879015,0.685948780664275,0.13431137505789836,0.948
150,N_3pct,MSP_unit_range,250,75,1.0,0.99889376529525,0.9982855907685805,0.04650605202395839,0.058556081772854915,0.006778780745938675,1.0
150,N_3pct,CK4+P_declared,250,147,1.0,0.9884656925523829,0.9836157568292798,0.1510254558236952,0.18102026082156458,0.12897243299059385,1.0
150,N_3pct,CK4+P_property_only,250,144,1.0,0.9884810200707483,0.9836360215833218,0.15092405330787026,0.18090832817247599,0.1289773223895959,1.0
150,N_3pct,CK4+P_auxiliary_only,250,139,1.0,0.9888984868022376,0.9840558078275231,0.148084214368358,0.1785722916288563,0.1287976962959984,1.0
150,N_3pct,CK4+P_train_zscore,250,147,0.408,0.660066894235946,0.46145542945146334,0.809876848136205,1.0378278734491262,-0.02026935258700933,0.408
150,N_3pct,CK4+P_unit_range,250,147,1.0,0.9889231646445584,0.9840598092012126,0.14791004885076256,0.17854954446095994,0.129680641646308,1.0
150,N_3pct,CK4P-MSP_declared,250,222,1.0,0.9921635521270055,0.9889020284110214,0.12451553243255585,0.14898251068449325,0.08694109590694361,1.0
150,N_3pct,CK4P-MSP_property_only,250,219,1.0,0.9921737704725824,0.9889155382470494,0.1244336223192723,0.14889185173516153,0.08694449595124223,1.0
150,N_3pct,CK4P-MSP_auxiliary_only,250,214,1.0,0.9924520816269087,0.9891953957431834,0.12213945630426357,0.14699972504858344,0.08682652687147263,1.0
150,N_3pct,CK4P-MSP_train_zscore,250,222,0.952,0.7385490629214575,0.6015495726420783,0.7133816950835121,0.8926913346050557,0.11677876339156029,0.952
150,N_3pct,CK4P-MSP_unit_range,250,222,1.0,0.992246698194789,0.9889411833448748,0.12382083379090926,0.14871767862469767,0.09257924481197699,1.0
150,trim_5bp,P_declared,250,11,0.484,0.9999592236269365,0.9999387359334574,0.008977936515922953,0.011069242344898327,3.7024144800406054e-06,0.484
150,trim_5bp,P_property_only,250,8,0.524,0.9999923847803627,0.9999780888424714,0.0034590993092514653,0.006619397769492098,4.477519245787321e-06,0.524
150,trim_5bp,P_auxiliary_only,250,3,0.004,0.9998651358514631,0.999826609271235,0.016326959880470972,0.01862204717347145,-9.850858606467173e-05,0.004
150,trim_5bp,P_train_zscore,250,11,0.472,0.9450052348617467,0.8553665939292143,0.30907431108914385,0.5378298788740334,0.005225657472636063,0.472
150,trim_5bp,P_unit_range,250,11,0.72,0.999889995530354,0.999824137272321,0.014683997443850232,0.018753939817623102,5.8650340444927894e-05,0.72
150,trim_5bp,MSP_declared,250,75,0.996,0.9997135604516129,0.9994523031803471,0.023293199619493953,0.0330967273831091,0.0006950559467167809,0.996
150,trim_5bp,MSP_train_zscore,250,75,0.988,0.9357398677263291,0.8610754479382203,0.3406435772230724,0.5271132569766805,0.13941754025656464,0.988
150,trim_5bp,MSP_unit_range,250,75,0.996,0.9981491573545014,0.9965351884421972,0.05933378140945166,0.08324434734516355,0.0053481440183093774,0.996
150,trim_5bp,CK4+P_declared,250,147,1.0,0.996490390716362,0.9951629262040192,0.08301718705854905,0.09835500482656709,0.13260643800546723,1.0
150,trim_5bp,CK4+P_property_only,250,144,1.0,0.9965069712930752,0.9951809154855772,0.08281425191695463,0.0981719347666312,0.13262098620149065,1.0
150,trim_5bp,CK4+P_auxiliary_only,250,139,1.0,0.9964433468286255,0.9951225967733915,0.08358933956525519,0.09876397471031485,0.13243411532577487,1.0
150,trim_5bp,CK4+P_train_zscore,250,147,1.0,0.9690133963337672,0.9236746225219018,0.23530965684980523,0.3906986415471845,0.16523077036665193,1.0
150,trim_5bp,CK4+P_unit_range,250,147,1.0,0.996455776668071,0.9951355235531885,0.08343736747031673,0.09863308754904908,0.13337972050266825,1.0
150,trim_5bp,CK4P-MSP_declared,250,222,1.0,0.9975647806281124,0.9966735723327979,0.0691929459885587,0.08156492737671225,0.08932167687920477,1.0
150,trim_5bp,CK4P-MSP_property_only,250,219,1.0,0.9975758343459211,0.9966855651871697,0.0690308437446609,0.08141776175505921,0.08933086760369903,1.0
150,trim_5bp,CK4P-MSP_auxiliary_only,250,214,1.0,0.9975334180362879,0.9966484157461316,0.06965026608758845,0.08187267213120424,0.08920980717412887,1.0
150,trim_5bp,CK4P-MSP_train_zscore,250,222,1.0,0.9579222201312878,0.913145769157351,0.2778521766504849,0.4167738088164555,0.19676741189472455,1.0
150,trim_5bp,CK4P-MSP_unit_range,250,222,1.0,0.9970202368968811,0.9958802142416365,0.07662701178286942,0.09076838912517131,0.09463441159783377,1.0
150,substitution_1pct_N_3pct,P_declared,250,11,0.044,0.9983765182385019,0.998068336544003,0.05692646411142597,0.06215564967703058,-0.0002411531304256611,0.044
150,substitution_1pct_N_3pct,P_property_only,250,8,0.088,0.9984117635805934,0.9980764780068658,0.05630100672707511,0.062024530723343956,-0.00016567307337563263,0.088
150,substitution_1pct_N_3pct,P_auxiliary_only,250,3,0.004,0.9992519358826906,0.9991120699635547,0.03864257046805804,0.042140935205683266,-0.0002857888764039576,0.004
150,substitution_1pct_N_3pct,P_train_zscore,250,11,0.004,0.33552846337547504,-0.0520574895292182,1.1298523332555144,1.4505565856035927,-0.4516310981990299,0.004
150,substitution_1pct_N_3pct,P_unit_range,250,11,0.216,0.9992646393251071,0.9990427180748934,0.03824301093997859,0.04375550050499793,-9.803207700891914e-05,0.216
150,substitution_1pct_N_3pct,MSP_declared,250,75,0.98,0.9995178221852316,0.9991143332397617,0.030368419550120884,0.04208721190148178,0.0007481284602414772,0.98
150,substitution_1pct_N_3pct,MSP_train_zscore,250,75,0.948,0.8819503683415948,0.733864358989226,0.4623109504408852,0.7295687880317283,0.12912082032116615,0.948
150,substitution_1pct_N_3pct,MSP_unit_range,250,75,1.0,0.998614979949658,0.9978195263023341,0.051926644987647395,0.06603711491358553,0.006489243488076935,1.0
150,substitution_1pct_N_3pct,CK4+P_declared,250,147,1.0,0.9797566012360962,0.9665709170539927,0.1971409721530946,0.2585669125406811,0.12056995518153373,1.0
150,substitution_1pct_N_3pct,CK4+P_property_only,250,144,1.0,0.979774223907142,0.9665721716595933,0.1970491361258524,0.25856201781539523,0.12057772541438527,1.0
150,substitution_1pct_N_3pct,CK4+P_auxiliary_only,250,139,1.0,0.9801943100581905,0.9669780567855295,0.19479731401955178,0.2569879743841043,0.12039300073530713,1.0
150,substitution_1pct_N_3pct,CK4+P_train_zscore,250,147,0.36,0.6483325738045828,0.45528900833618446,0.8243866966850051,1.0437529401241605,-0.03102316171881197,0.36
150,substitution_1pct_N_3pct,CK4+P_unit_range,250,147,1.0,0.9802006617793988,0.9670444564164788,0.19475016600539174,0.2567292372994879,0.12125652361296846,1.0
150,substitution_1pct_N_3pct,CK4P-MSP_declared,250,222,1.0,0.986343674885808,0.9774775865206997,0.16199325824343286,0.21223717732798603,0.0813304789748294,1.0
150,substitution_1pct_N_3pct,CK4P-MSP_property_only,250,219,1.0,0.9863554233331718,0.9774784229244335,0.1619188331797493,0.21223321965463463,0.08133502693892458,1.0
150,substitution_1pct_N_3pct,CK4P-MSP_auxiliary_only,250,214,1.0,0.9866354807672042,0.9777490130083911,0.16009420541748523,0.21095460356617637,0.08121262666238602,1.0
150,substitution_1pct_N_3pct,CK4P-MSP_train_zscore,250,222,0.92,0.7262051719835869,0.5973940459430379,0.7306542050526935,0.8973301837136145,0.10714038436408732,0.92
150,substitution_1pct_N_3pct,CK4P-MSP_unit_range,250,222,1.0,0.9863387678361517,0.9774987664645882,0.1619246234485514,0.21213783921524337,0.08690137254772437,1.0
150,local_mismatch_6bp,P_declared,250,11,0.268,0.9999750404151588,0.9999296371647766,0.006293412735048245,0.011862682309237378,-1.0189595460301515e-05,0.268
150,local_mismatch_6bp,P_property_only,250,8,0.224,0.9999745902878366,0.999926919551425,0.006330161687366017,0.012089334355910164,-1.1880263009485858e-05,0.224
150,local_mismatch_6bp,P_auxiliary_only,250,3,0.032,0.9999946156763749,0.9999770339331968,0.0024046074318878536,0.006777314543017512,-4.861318414278504e-06,0.028
150,local_mismatch_6bp,P_train_zscore,250,11,0.452,0.9789153740464799,0.9211515263148012,0.1706608155568576,0.3971005411436437,-0.001087853294004264,0.452
150,local_mismatch_6bp,P_unit_range,250,11,0.384,0.9998823473784119,0.9996590929246899,0.013804841911541205,0.02611071717987124,-1.469164542124135e-05,0.384
150,local_mismatch_6bp,MSP_declared,250,75,0.992,0.9998210355709578,0.9994512116007441,0.016968529198047654,0.033128128003050934,0.0007733993525059013,0.992
150,local_mismatch_6bp,MSP_train_zscore,250,75,0.988,0.9565089225430541,0.8567508980981037,0.2618942294768398,0.5352434765885121,0.17076784981276064,0.988
150,local_mismatch_6bp,MSP_unit_range,250,75,0.992,0.9987570252439809,0.9965669145504442,0.04525202113869551,0.08286162619621583,0.005729212056691042,0.992
150,local_mismatch_6bp,CK4+P_declared,250,147,1.0,0.9878203896523371,0.9841394744896651,0.1550030861885791,0.17810382799944524,0.12440375241720214,1.0
150,local_mismatch_6bp,CK4+P_property_only,250,144,1.0,0.987820164588676,0.984139559570335,0.1550044712403766,0.1781033524610635,0.12442114225051704,1.0
150,local_mismatch_6bp,CK4+P_auxiliary_only,250,139,1.0,0.9878301772829452,0.9841420087800598,0.15494026132991223,0.1780895858536551,0.12420266329915938,1.0
150,local_mismatch_6bp,CK4+P_train_zscore,250,147,1.0,0.9772905564679975,0.946518933258839,0.20389575035564247,0.32703666375884577,0.1517354116728161,1.0
150,local_mismatch_6bp,CK4+P_unit_range,250,147,1.0,0.9877740431339637,0.9841246772622432,0.15530667380516178,0.17818695290689554,0.12510518566864784,1.0
150,local_mismatch_6bp,CK4P-MSP_declared,250,222,1.0,0.9918206049585441,0.9894028113299002,0.12703219273656693,0.1455828446578869,0.0838604259472025,1.0
150,local_mismatch_6bp,CK4P-MSP_property_only,250,219,1.0,0.9918204549161034,0.9894031578624918,0.12703331427057804,0.1455804634948585,0.08387101469113924,1.0
150,local_mismatch_6bp,CK4P-MSP_auxiliary_only,250,214,1.0,0.9918271300456161,0.9894067518970986,0.12698123182459187,0.1455557546052655,0.08373365748705282,1.0
150,local_mismatch_6bp,CK4P-MSP_train_zscore,250,222,1.0,0.9703633451596831,0.9181065763927899,0.2289341707324419,0.4046997964925527,0.19782335122769987,1.0
150,local_mismatch_6bp,CK4P-MSP_unit_range,250,222,1.0,0.9914350371706361,0.9888621775561761,0.1300180506512755,0.14925020046337392,0.08917876748516011,1.0
150,short_indel,P_declared,250,11,0.836,0.9999957295389663,0.9999862474508089,0.0023965346909512104,0.005244524161315613,8.756968102734409e-06,0.836
150,short_indel,P_property_only,250,8,0.804,0.999997596535666,0.9999913496373994,0.0017410893784467567,0.004158825283688868,7.388079452921747e-06,0.8
150,short_indel,P_auxiliary_only,250,3,0.216,0.9999918603714597,0.9999713388337769,0.0030376978934702117,0.007571149553966085,-7.470309279815623e-06,0.2
150,short_indel,P_train_zscore,250,11,0.896,0.9946915736070575,0.9794507962302799,0.07637902030083672,0.20270033269681442,0.015039715885548722,0.896
150,short_indel,P_unit_range,250,11,0.912,0.9999845249031696,0.9999482495218818,0.004555889449988032,0.010172776554864479,7.749506787719707e-05,0.908
150,short_indel,MSP_declared,250,75,1.0,0.9999522350841266,0.9998855815023296,0.008301353932856059,0.01512733482221145,0.0008951745027613697,1.0
150,short_indel,MSP_train_zscore,250,75,1.0,0.989051171005844,0.9702365367186976,0.12292962880188106,0.24398131104821486,0.1963307200894961,1.0
150,short_indel,MSP_unit_range,250,75,1.0,0.9996819322217056,0.9992149849398473,0.021430226533768953,0.03962357682293161,0.006686099079423936,1.0
150,short_indel,CK4+P_declared,250,147,1.0,0.9943993862667742,0.9855500308968588,0.09058437639157212,0.16999968054505868,0.12967676247386623,1.0
150,short_indel,CK4+P_property_only,250,144,1.0,0.9944003197651241,0.9855505307050073,0.09057593597584858,0.16999673978100724,0.12969089595117714,1.0
150,short_indel,CK4+P_auxiliary_only,250,139,1.0,0.9943974516830207,0.9855508977773373,0.09060287121198347,0.16999455477290268,0.12948215187898654,1.0
150,short_indel,CK4+P_train_zscore,250,147,1.0,0.9917473083008198,0.978097221711904,0.10845138246746813,0.20929622562331596,0.16629681758240236,1.0
150,short_indel,CK4+P_unit_range,250,147,1.0,0.9943937839488758,0.9855399090054064,0.09063206085428734,0.17005925572433908,0.13040691047478495,1.0
150,short_indel,CK4P-MSP_declared,250,222,1.0,0.9962503358725583,0.9903473077676321,0.07414148975117373,0.13894366945694572,0.08738712703223478,1.0
150,short_indel,CK4P-MSP_property_only,250,219,1.0,0.9962509582047915,0.9903476409730643,0.07413462119791964,0.13894127066112605,0.08739593988798648,1.0
150,short_indel,CK4P-MSP_auxiliary_only,250,214,1.0,0.9962490461500559,0.990347885687951,0.07415653638696838,0.13893948544806697,0.08726420273958695,1.0
150,short_indel,CK4P-MSP_train_zscore,250,222,1.0,0.9908485958691611,0.9772647315924824,0.11541301223498875,0.21322708057185946,0.21461591018914505,1.0
150,short_indel,CK4P-MSP_unit_range,250,222,1.0,0.9961565000398188,0.990209773694811,0.07517094932341134,0.13992995740882994,0.09285243367155274,1.0
