target_label,length,condition,comparator,absolute_f1_difference,absolute_ci_low,absolute_ci_high,relative_drop_difference,relative_drop_ci_low,relative_drop_ci_high
tax_434085,100,substitution_1pct,ck4_msp,-0.0009299372096153169,-0.005065225227786385,0.00363189220610691,0.0028484168749419725,-0.002168115715510241,0.007474990173904141
tax_434085,100,substitution_1pct,ck5,-0.007218825813377738,-0.016941809360410023,0.0053623614084500155,0.006677165298560328,-0.0041088043935877585,0.01815058121542971
tax_434085,100,substitution_1pct,pseknc_k3_l3,0.008857003844550237,-0.005936635774043719,0.023336565446083677,0.0038168870320421933,-0.0060595641448675935,0.015558247052894299
tax_434085,100,substitution_1pct,pseeiip,0.003734357651596465,-0.009702156132008304,0.01628631172497297,0.002124755397395095,-0.00817434510982687,0.011371786218697378
tax_247639,69,N_3pct,ck4,0.030882239944099332,0.01844474835126043,0.04195372512396281,0.036724179883760644,0.023553488454945697,0.047223926707255844
tax_247639,69,N_3pct,ck4_p,0.002462558723675734,-0.0032601698433517455,0.008918421588484887,0.005815866985684037,-0.0014375131994680045,0.012287042564560263
tax_247639,69,N_3pct,ck4_msp,0.014087194864801478,0.006878119078438128,0.022818069342006954,0.01617462049732954,0.007226137750452561,0.024975812738560258
tax_247639,69,N_3pct,ck5,0.003324838854089407,-0.009815361642514975,0.01657867716881302,-0.006212831998811508,-0.020769084453884576,0.012067679691472155
tax_247639,69,N_3pct,pseknc_k3_l3,-0.00807708505674487,-0.02567697866939873,0.008393225468061018,-0.028597321715924218,-0.047423714789987,-0.011355989473005394
tax_247639,69,N_3pct,pseeiip,0.02955935084487038,0.012280072450014654,0.04720934230821354,0.01698718724392312,-0.002337190859188398,0.037276485226735
tax_247639,69,clean,ck4,0.00642527746062771,-0.0014126418361057682,0.013923254699604384,0.012267217400289021,0.0023793909027299527,0.022243242673896664
tax_247639,69,clean,ck4_p,0.006288558961128121,0.0012369233889902135,0.011552078591062923,0.009641867223136424,0.0025380577671766354,0.016719564545393018
tax_247639,69,clean,ck4_msp,0.004794770792344583,-0.0011241374305376857,0.011538464649324611,0.006882196424872644,-0.0008841594983790916,0.013915729036578282
tax_247639,69,clean,ck5,-0.015840056822121307,-0.028364476720954386,-0.002725747429631412,-0.02537772767502222,-0.040006605550051616,-0.007718432263272695
tax_247639,69,clean,pseknc_k3_l3,-0.0004761412647096286,-0.014425390478684064,0.013910686244362466,-0.020996377923888976,-0.03905385251475401,-0.0033362468430937864
tax_247639,69,clean,pseeiip,0.015742650584673612,0.001689675220826589,0.035744060514190844,0.0031704869837263505,-0.016792036682475413,0.022943549119059596
tax_247639,69,substitution_1pct,ck4,0.01019023197363611,0.0013194314774080899,0.018986866984052223,0.01603217191329742,0.006006830709943278,0.02514048951655946
tax_247639,69,substitution_1pct,ck4_p,0.0019286532416350477,-0.0027386288473692285,0.007333965303306909,0.005281961503643351,-0.0014086518188160702,0.012371864919359097
tax_247639,69,substitution_1pct,ck4_msp,0.004344456962428356,-0.0009022131243242609,0.009251320475227927,0.006431882594956417,-5.959783087194073e-05,0.012840697782296415
tax_247639,69,substitution_1pct,ck5,-0.014687839282003234,-0.029128176554089242,-0.0015123955939429926,-0.02422551013490415,-0.04090643010315822,-0.007507709644322249
tax_247639,69,substitution_1pct,pseknc_k3_l3,0.0010072859577547888,-0.015501398534199634,0.016419565209331407,-0.01951295070142456,-0.036996876011223485,-0.004459785734904853
tax_247639,69,substitution_1pct,pseeiip,0.014839122686492234,-0.0013586287069839215,0.032208637177689896,0.002266959085544973,-0.01526074624368077,0.022933798254265687
tax_247639,75,N_3pct,ck4,0.010034242127914483,0.0006134799795696619,0.019598886132357777,0.015876182067575795,0.0029927559519882414,0.028823853724431747
tax_247639,75,N_3pct,ck4_p,0.002859765777579626,-0.0014895405568509238,0.007634941172293638,0.006213074039587929,-0.000867814728362709,0.013460949010231411
tax_247639,75,N_3pct,ck4_msp,0.006858995308320126,0.0012037690578948906,0.013893087208250637,0.008946420940848188,0.0004295779745976836,0.017152667601882655
tax_247639,75,N_3pct,ck5,-0.002556904407356786,-0.01676419110328819,0.010837803995886958,-0.0120945752602577,-0.027261380736643602,0.0034201159904277793
tax_247639,75,N_3pct,pseknc_k3_l3,-0.00400717545973428,-0.021353314670312974,0.010461805090891623,-0.024527412118913627,-0.04162864827771761,-0.007459209875562476
tax_247639,75,N_3pct,pseeiip,0.031332050296235425,0.01550296164136653,0.047348247078297094,0.018759886695288164,-0.0008014525389752804,0.037231546230012076
tax_247639,75,clean,ck4,-0.00183359123366178,-0.009835724923562331,0.006648718336845162,0.0040083487059995315,-0.005717824073310498,0.012795879798027043
tax_247639,75,clean,ck4_p,-0.0027062905291166395,-0.008234452997004755,0.0019597850051994215,0.0006470177328916638,-0.006596615428746208,0.00790512850217825
