target_label,representation,representation_label,n_features,c_value,length,condition,n_test_sources,accuracy,balanced_accuracy,mcc,macro_f1,auroc,auprc,macro_f1_ci_low,macro_f1_ci_high,baseline_macro_f1,delta_macro_f1,label_retention_ratio
tax_1097667,ck4_p,CK4+P,147,0.1,100,N_3pct,2400,0.8845833333333334,0.8845833333333333,0.7811049270025037,0.8837013819557655,0.9466215277777779,0.9338173220155667,,,0.8806454392058719,0.0030559427498936254,1.0034701170457991
tax_1097667,ck4_p,CK4+P,147,0.1,100,clean,2400,0.8816666666666667,0.8816666666666666,0.77674103261602,0.8806454392058719,0.9487062500000001,0.9356552371483734,,,0.8806454392058719,0.0,1.0
tax_1097667,ck4_p,CK4+P,147,0.1,100,substitution_1pct,2400,0.8795833333333334,0.8795833333333334,0.7716529872716955,0.8786091506928432,0.9471506944444444,0.9343585636712404,,,0.8806454392058719,-0.002036288513028728,0.9976877317222411
tax_1097667,ck4_p,CK4+P,147,1.0,69,N_3pct,2400,0.8883333333333333,0.8883333333333334,0.7777053809817759,0.888258761576302,0.9507708333333333,0.9418148787701397,0.8753357391622655,0.8978793522252289,0.8966633667974586,-0.008404605221156602,0.9906267998310507
tax_1097667,ck4_p,CK4+P,147,1.0,69,clean,2400,0.8908333333333334,0.8908333333333334,0.7838744225148973,0.890679601522975,0.9530833333333332,0.9440713228736526,0.8790025948155121,0.9016060410296349,0.8966633667974586,-0.005983765274483632,0.9933266312687052
tax_1097667,ck4_p,CK4+P,147,1.0,69,substitution_1pct,2400,0.8908333333333334,0.8908333333333334,0.7834980573881647,0.8907057474732657,0.9521590277777778,0.9428079834652243,0.87731696361225,0.9028113621025837,0.8966633667974586,-0.00595761932419292,0.9933557904283842
tax_1097667,ck4_p,CK4+P,147,1.0,75,N_3pct,2400,0.8866666666666667,0.8866666666666667,0.7745056603884928,0.8865808934673514,0.9503798611111111,0.9377428613625608,0.874873747590181,0.8995632766157539,0.8966633667974586,-0.010082473330107256,0.988755564570327
tax_1097667,ck4_p,CK4+P,147,1.0,75,clean,2400,0.8875,0.8875,0.778774303448287,0.8872273878730459,0.9540930555555557,0.9443682512261117,0.8738378308056534,0.8981479453177527,0.8966633667974586,-0.009435978924412725,0.9894765647021865
tax_1097667,ck4_p,CK4+P,147,1.0,75,substitution_1pct,2400,0.8841666666666667,0.8841666666666667,0.7710151332265377,0.8839652173913044,0.9514,0.9394194135369129,0.8711196232722048,0.8961080512434848,0.8966633667974586,-0.012698149406154213,0.9858384429693976
tax_1097667,ck4_p,CK4+P,147,1.0,100,N_3pct,2400,0.89625,0.89625,0.7971192386497006,0.8959493912882688,0.9593104166666666,0.9513569965859563,0.8808512506503922,0.9080960440044262,0.8966633667974586,-0.0007139755091898348,0.9992037418549395
