comparison,base_representation,test_representation,task,group,length,condition,classifier,delta_paired_cosine_mean,delta_paired_cosine_p05,delta_l2_delta_mean,delta_l2_delta_p95,delta_accuracy,delta_macro_f1,delta_auroc
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,75,clean,nearest_centroid,,,,,-0.4444444444444444,-0.48068181818181815,-0.30246913580246915
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,75,clean,logistic_regression,,,,,-0.22222222222222227,-0.2074675324675324,-0.308641975308642
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,75,clean,nearest_centroid,,,,,-0.2222222222222222,-0.23620136313634757,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,75,clean,logistic_regression,,,,,-0.2962962962962963,-0.2985209235209235,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,75,clean,nearest_centroid,,,,,-0.14814814814814814,-0.12738095238095237,-0.18518518518518517
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,75,clean,logistic_regression,,,,,-0.07407407407407407,0.04156401146825228,-0.09259259259259267
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,75,N_3pct,nearest_centroid,,,,,0.05555555555555555,0.037248250115897136,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,75,N_3pct,logistic_regression,,,,,0.1388888888888889,0.13323412698412698,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,75,N_3pct,nearest_centroid,,,,,0.037037037037037035,0.007379402503241539,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,75,N_3pct,logistic_regression,,,,,-0.1111111111111111,-0.1127828483865635,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,75,N_3pct,nearest_centroid,,,,,0.0,0.04997108155002883,0.006172839506172867
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,75,N_3pct,logistic_regression,,,,,-0.07407407407407407,-0.011904761904761862,0.03703703703703709
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,75,N_3pct,nearest_centroid,,,,,0.05555555555555558,0.05147907647907646,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,75,N_3pct,logistic_regression,,,,,-0.05555555555555558,-0.04133551347173636,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,75,N_3pct,nearest_centroid,,,,,0.07407407407407407,0.1160596244187575,-0.006172839506172811
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,75,N_3pct,logistic_regression,,,,,0.0,0.12021466905187839,0.04938271604938271
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,75,N_3pct,nearest_centroid,,,,,-0.06666666666666668,-0.060914541255098514,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,75,N_3pct,logistic_regression,,,,,-0.04444444444444445,-0.017929788238712746,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,75,N_3pct,nearest_centroid,,,,,-0.03703703703703709,0.009964796729502678,0.1049382716049383
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,75,N_3pct,logistic_regression,,,,,-0.11111111111111116,-0.07912087912087906,0.04320987654320996
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,75,N_3pct,nearest_centroid,,,,,-0.05555555555555558,-0.03401552008363151,-0.012345679012345734
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,75,N_3pct,logistic_regression,,,,,0.11111111111111116,0.11145510835913308,-0.09876543209876537
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,75,N_3pct,nearest_centroid,,,,,-0.5,-0.5395440472839854,-0.4753086419753087
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,75,N_3pct,logistic_regression,,,,,-0.27777777777777785,-0.27499999999999997,-0.39506172839506176
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,75,N_3pct,nearest_centroid,,,,,-0.14814814814814814,-0.15683628377126826,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,75,N_3pct,logistic_regression,,,,,-0.18518518518518517,-0.192783251606781,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,75,N_3pct,nearest_centroid,,,,,-0.07407407407407407,-0.08881578947368418,-0.19135802469135815
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,75,N_3pct,logistic_regression,,,,,0.0,0.1969696969696969,-0.14814814814814803
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,rc_consistency,,100,reverse_complement,,0.23221849317069296,0.18802241161616187,,,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,perturbation_stability,,100,N_3pct,,0.01675954977156413,0.023590820020105152,-0.053514083003152635,-0.06612517567297044,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,perturbation_stability,,100,substitution_1pct,,0.011712142942239656,0.029671658152487623,-0.036012412657820375,-0.07173699649843168,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,motif_position,toy_motif,100,clean,nearest_centroid,,,,,-0.1111111111111111,-0.12380757295770722,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,motif_position,toy_motif,100,clean,logistic_regression,,,,,-0.125,-0.12304505941641647,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,motif_position,toy_motif,100,N_3pct,nearest_centroid,,,,,-0.055555555555555525,-0.05700945626477538,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,motif_position,toy_motif,100,N_3pct,logistic_regression,,,,,-0.125,-0.12715751850668555,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,rc_consistency,close_relative_wgs,100,reverse_complement,,0.20858826204413516,0.1425515706401922,,,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,perturbation_stability,close_relative_wgs,100,N_3pct,,0.022504873672881454,0.02391144539410317,-0.07005627555457339,-0.06524766723865355,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,perturbation_stability,close_relative_wgs,100,substitution_1pct,,0.0153420076094688,0.042309443251923096,-0.046085186576593384,-0.09354543663719289,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,100,clean,nearest_centroid,,,,,0.05555555555555558,0.020408690485416825,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,100,clean,logistic_regression,,,,,-0.05555555555555555,-0.057711988304093575,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,100,clean,nearest_centroid,,,,,-0.07407407407407407,-0.07389183743672906,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,100,clean,logistic_regression,,,,,-0.037037037037037035,-0.0432200152788389,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,100,clean,nearest_centroid,,,,,-0.07407407407407407,-0.017857142857142794,-0.18518518518518512
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,100,clean,logistic_regression,,,,,-0.11111111111111116,-0.04567669172932326,-0.1111111111111111
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,100,clean,nearest_centroid,,,,,-0.027777777777777735,-0.045805759428050485,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,100,clean,logistic_regression,,,,,-0.027777777777777762,-0.0169674688057041,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,100,clean,nearest_centroid,,,,,-0.11111111111111105,-0.02056064452047235,0.043209876543209846
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,100,clean,logistic_regression,,,,,0.07407407407407407,0.15084427767354597,0.06790123456790115
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,100,clean,nearest_centroid,,,,,0.022222222222222227,0.025655806182121932,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,100,clean,logistic_regression,,,,,0.04444444444444445,0.03904930698442616,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,100,clean,nearest_centroid,,,,,0.037037037037037035,0.06306306306306309,-0.1049382716049383
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,100,clean,logistic_regression,,,,,-0.037037037037037035,0.06597744360902252,-0.08024691358024688
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,100,clean,nearest_centroid,,,,,-0.05555555555555558,-0.08286759679948535,-0.13580246913580252
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,100,clean,logistic_regression,,,,,-0.11111111111111116,-0.11145510835913308,-0.061728395061728336
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,100,clean,nearest_centroid,,,,,0.16666666666666663,0.16890264877880978,0.012345679012345734
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,100,clean,logistic_regression,,,,,-0.05555555555555558,-0.06095201238390091,0.11111111111111116
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,100,clean,nearest_centroid,,,,,0.037037037037037035,0.047841826789195296,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,100,clean,logistic_regression,,,,,0.0,-0.004572296754959293,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,100,clean,nearest_centroid,,,,,-0.07407407407407407,-0.028361344537815025,0.0
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,100,clean,logistic_regression,,,,,0.0,0.03045112781954884,-0.0185185185185186
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,100,N_3pct,nearest_centroid,,,,,0.02777777777777779,0.0020963534155080676,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,100,N_3pct,logistic_regression,,,,,-0.1111111111111111,-0.12827891922319168,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,100,N_3pct,nearest_centroid,,,,,-0.14814814814814814,-0.14595516569200784,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,100,N_3pct,logistic_regression,,,,,-0.14814814814814814,-0.14928333906662072,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,100,N_3pct,nearest_centroid,,,,,-0.03703703703703698,-0.030339162692103905,-0.2716049382716049
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,100,N_3pct,logistic_regression,,,,,-0.11111111111111116,-0.1139496694837252,-0.33333333333333337
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,100,N_3pct,nearest_centroid,,,,,0.0,-0.01497252747252742,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,100,N_3pct,logistic_regression,,,,,-0.055555555555555525,-0.06771125116713356,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,100,N_3pct,nearest_centroid,,,,,-0.11111111111111116,-0.06090225563909779,0.095679012345679
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,100,N_3pct,logistic_regression,,,,,-0.03703703703703709,0.10594405594405598,0.1728395061728395
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,100,N_3pct,nearest_centroid,,,,,0.022222222222222227,0.018428915425819453,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,100,N_3pct,logistic_regression,,,,,0.1111111111111111,0.1100670794633643,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,100,N_3pct,nearest_centroid,,,,,-0.18518518518518523,-0.19022556390977446,-0.30246913580246915
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,100,N_3pct,logistic_regression,,,,,-0.1111111111111111,-0.015225563909774475,-0.25308641975308643
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,100,N_3pct,nearest_centroid,,,,,-0.05555555555555558,-0.07012987012987015,-0.28395061728395066
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,100,N_3pct,logistic_regression,,,,,-0.11111111111111116,-0.11250000000000004,-0.28395061728395066
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,100,N_3pct,nearest_centroid,,,,,0.0,-0.00694444444444442,-0.18518518518518512
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,100,N_3pct,logistic_regression,,,,,-0.055555555555555525,-0.07301587301587298,-0.19753086419753085
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,100,N_3pct,nearest_centroid,,,,,0.11111111111111116,0.11242690058479538,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,100,N_3pct,logistic_regression,,,,,0.07407407407407407,0.07777777777777783,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,100,N_3pct,nearest_centroid,,,,,-0.14814814814814814,-0.11213023177079662,-0.03703703703703709
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,100,N_3pct,logistic_regression,,,,,-0.07407407407407407,-0.04719364547198113,-0.04938271604938271
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,rc_consistency,close_relative_wgs,125,reverse_complement,,0.22519536432288056,0.16846721625841948,,,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,perturbation_stability,close_relative_wgs,125,N_3pct,,0.024976243972051226,0.027438205424905493,-0.07759308765533113,-0.07456853063769531,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,perturbation_stability,close_relative_wgs,125,substitution_1pct,,0.016469410426844133,0.03857745269180646,-0.05374070934881045,-0.09216439337707344,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,125,clean,nearest_centroid,,,,,0.13888888888888884,0.15105379871246738,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,125,clean,logistic_regression,,,,,0.1111111111111111,0.09631081852444079,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,125,clean,nearest_centroid,,,,,0.0,-0.004127966976264219,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,125,clean,logistic_regression,,,,,0.1111111111111111,0.1154040404040404,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,125,clean,nearest_centroid,,,,,-0.03703703703703698,-0.0321862348178138,-0.04320987654320996
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,125,clean,logistic_regression,,,,,0.18518518518518512,0.2288595550790673,-0.09259259259259267
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,125,clean,nearest_centroid,,,,,0.02777777777777779,0.05098039215686276,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,125,clean,logistic_regression,,,,,0.0,0.024652535586039415,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,125,clean,nearest_centroid,,,,,-0.18518518518518517,-0.18867757629367532,0.03703703703703709
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,125,clean,logistic_regression,,,,,-0.14814814814814814,-0.10211867313732448,-0.09876543209876537
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,125,clean,nearest_centroid,,,,,0.0,-0.016922889557160703,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,125,clean,logistic_regression,,,,,-0.022222222222222227,-0.020618368559545047,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,125,clean,nearest_centroid,,,,,-0.11111111111111116,0.018731030495736323,0.03703703703703709
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,125,clean,logistic_regression,,,,,-0.14814814814814814,-0.041985645933014404,0.024691358024691412
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,125,clean,nearest_centroid,,,,,-0.11111111111111116,-0.11428571428571427,-0.07407407407407407
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,125,clean,logistic_regression,,,,,0.05555555555555558,0.05178571428571421,0.03703703703703698
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,125,clean,nearest_centroid,,,,,-0.11111111111111116,-0.12040133779264217,-0.19753086419753085
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,125,clean,logistic_regression,,,,,-0.05555555555555558,-0.06428571428571433,-0.1234567901234569
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,125,clean,nearest_centroid,,,,,0.1111111111111111,0.10395596835225324,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,125,clean,logistic_regression,,,,,-0.1111111111111111,-0.09722222222222215,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,125,clean,nearest_centroid,,,,,0.0,0.051535110358639724,-0.06172839506172839
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,125,clean,logistic_regression,,,,,-0.07407407407407407,0.005672268907563116,-0.04320987654320996
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,125,N_3pct,nearest_centroid,,,,,-0.055555555555555525,-0.06091315244633322,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,125,N_3pct,logistic_regression,,,,,0.08333333333333331,0.07804769834568598,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,125,N_3pct,nearest_centroid,,,,,-0.2222222222222222,-0.22463020295837627,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,125,N_3pct,logistic_regression,,,,,0.037037037037037035,0.017797017797017867,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,125,N_3pct,nearest_centroid,,,,,0.03703703703703709,0.08205128205128209,-0.024691358024691246
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,125,N_3pct,logistic_regression,,,,,0.03703703703703698,0.1203296703296704,-0.12345679012345678
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,125,N_3pct,nearest_centroid,,,,,0.05555555555555558,0.07834175432186608,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,125,N_3pct,logistic_regression,,,,,0.08333333333333334,0.07546108861898337,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,125,N_3pct,nearest_centroid,,,,,-0.18518518518518523,-0.13310344827586207,-0.05246913580246915
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,125,N_3pct,logistic_regression,,,,,-0.18518518518518517,-0.15897435897435896,-0.09259259259259256
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,125,N_3pct,nearest_centroid,,,,,-0.1111111111111111,-0.12240641711229944,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,125,N_3pct,logistic_regression,,,,,-0.0888888888888889,-0.0857431457431457,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,125,N_3pct,nearest_centroid,,,,,-0.03703703703703698,0.031599214738749604,0.1358024691358024
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,125,N_3pct,logistic_regression,,,,,-0.14814814814814814,-0.08766233766233777,0.04938271604938271
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,125,N_3pct,nearest_centroid,,,,,-0.05555555555555547,-0.0625,0.024691358024691246
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,125,N_3pct,logistic_regression,,,,,-0.11111111111111105,-0.1043785935426802,0.12345679012345678
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,125,N_3pct,nearest_centroid,,,,,0.0,-0.05384615384615388,0.0
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,125,N_3pct,logistic_regression,,,,,0.05555555555555558,0.009350649350649332,0.0
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,125,N_3pct,nearest_centroid,,,,,0.1111111111111111,0.10563245638962426,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,125,N_3pct,logistic_regression,,,,,-0.07407407407407407,-0.06747677273993069,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,125,N_3pct,nearest_centroid,,,,,0.037037037037037035,0.115217019822283,0.0493827160493826
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,125,N_3pct,logistic_regression,,,,,0.0,0.13865546218487407,-1.1102230246251565e-16
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,rc_consistency,close_relative_wgs,150,reverse_complement,,0.24074970169558713,0.19642455998512287,,,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,perturbation_stability,close_relative_wgs,150,N_3pct,,0.021664863932264078,0.02478771998656537,-0.0753845310605685,-0.07613314020374068,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,perturbation_stability,close_relative_wgs,150,substitution_1pct,,0.01628324811726467,0.040658251563920556,-0.0566599847243304,-0.1034005884728475,,,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,150,clean,nearest_centroid,,,,,0.05555555555555558,0.05460434173669465,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Acinetobacter,150,clean,logistic_regression,,,,,0.02777777777777779,0.026969077104526007,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,150,clean,nearest_centroid,,,,,-0.037037037037037035,-0.008582721626199885,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Burkholderia,150,clean,logistic_regression,,,,,-0.037037037037037035,-0.03580055210489991,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,150,clean,nearest_centroid,,,,,-0.1481481481481482,-0.09285287081339716,-0.25308641975308654
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Burkholderia,150,clean,logistic_regression,,,,,-0.18518518518518517,-0.16580058260096775,-0.38271604938271614
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,150,clean,nearest_centroid,,,,,0.0,0.03700531700094223,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Candida,150,clean,logistic_regression,,,,,-0.055555555555555525,-0.021182809801735647,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,150,clean,nearest_centroid,,,,,-0.03703703703703709,-0.029949874686716726,-0.06172839506172845
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Candida,150,clean,logistic_regression,,,,,-0.18518518518518523,-0.06711952594305537,-0.07407407407407407
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,150,clean,nearest_centroid,,,,,-0.08888888888888888,-0.08679425837320573,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Enterobacter,150,clean,logistic_regression,,,,,0.022222222222222227,0.020618212197159563,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,150,clean,nearest_centroid,,,,,-0.07407407407407407,-0.001165174236703037,0.19135802469135804
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Enterobacter,150,clean,logistic_regression,,,,,-0.07407407407407407,0.059243697478991664,0.16049382716049376
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,150,clean,nearest_centroid,,,,,0.05555555555555558,0.051547987616099133,-0.0370370370370372
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Escherichia,150,clean,logistic_regression,,,,,0.0,-0.005555555555555536,-0.04938271604938271
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,150,clean,nearest_centroid,,,,,0.0,0.0,0.14197530864197538
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Escherichia,150,clean,logistic_regression,,,,,0.1111111111111111,0.07119707590834257,0.049382716049382824
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,150,clean,nearest_centroid,,,,,0.0,0.0201598768162235,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_species,Klebsiella,150,clean,logistic_regression,,,,,-0.25925925925925924,-0.2302491484077162,
spaced_seed_vs_contiguous,kmer5_count_l2,spaced_count_l2,close_relative_target_binary,Klebsiella,150,clean,nearest_centroid,,,,,-0.03703703703703709,0.07207792207792213,0.1296296296296297
