retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9910707042445008,0.9800910782278718,0.12391053141081572,0.19954406243094652,0.03355143756088738,1.0,75,art_illumina,cspaced_property_l2,400,147,0.4081547619047619,59.99875
0.9975,0.8842345680945246,0.8028520648248066,0.464265224175915,0.6260969089121432,0.20166372940767172,0.9975,100,art_illumina,ckmer4_count_l2,400,140,0.43908035714285715,61.47125
1.0,0.9872805834516467,0.9783100508170719,0.15457209238378575,0.20827829920597804,0.023825789168711368,1.0,100,art_illumina,ckmer4_property_l2,400,151,0.4732615894039735,71.4625
1.0,0.988581672653003,0.9802744707306132,0.14687965870105255,0.19862290406748842,0.022262983865887077,1.0,100,art_illumina,ckmer4_property_multiscale_mean_l2,400,226,0.5814048672566372,131.3975
1.0,0.9884087104157024,0.98027551249467,0.14722833766460575,0.19861765947132543,0.02204816249863267,1.0,100,art_illumina,ckmer4_property_multiscale_l2,400,301,0.6355523255813953,191.30125
1.0,0.9880199040457572,0.9802089828541302,0.14850898013580047,0.19895233529451964,0.022675913145189543,1.0,100,art_illumina,ckmer4_property_moment_l2,400,191,0.5398102094240838,103.10375
0.9975,0.7863464370835206,0.6507362560087759,0.6357317758769638,0.8347575491783568,0.378540386941993,0.9975,100,art_illumina,ckmer5_count_l2,400,517,0.15608317214700193,80.695
1.0,0.9788221222893546,0.965269132595705,0.20067089504839605,0.26355593552189666,0.03954384856495794,1.0,100,art_illumina,ckmer5_property_multiscale_l2,400,678,0.3105088495575221,210.525
0.9975,0.98646085836572,0.975838596805413,0.15935505116055487,0.2198244888316493,0.02545200267908572,0.9975,100,art_illumina,cspaced_property_l2,400,151,0.4767384105960265,71.9875
1.0,0.9974210701791422,0.9839971838952782,0.03036932226765434,0.17890116687436985,0.27135409602556004,1.0,125,art_illumina,ckmer4_count_l2,400,136,0.5105422794117647,69.43375
1.0,0.9997225975234333,0.9982860756660289,0.009976992582592638,0.05854776657825946,0.029695539461713088,1.0,125,art_illumina,ckmer4_property_l2,400,147,0.5403826530612245,79.43625
1.0,0.9997488202387942,0.998448547434252,0.009497928116549733,0.055703691301279154,0.027163647619138885,1.0,125,art_illumina,ckmer4_property_multiscale_mean_l2,400,222,0.6281137387387388,139.44125
1.0,0.9997487934973454,0.9984488217905234,0.00949909767506135,0.05569876520224535,0.02716932657500263,1.0,125,art_illumina,ckmer4_property_multiscale_l2,400,297,0.6715109427609428,199.43875
1.0,0.999746227501907,0.9984226381734038,0.00956026520153424,0.05616692593309127,0.02816660484413239,1.0,125,art_illumina,ckmer4_property_moment_l2,400,187,0.5956082887700535,111.37875
1.0,0.9945008362696766,0.9675453690192244,0.04418583237730745,0.25477292937340446,0.5357715870484392,1.0,125,art_illumina,ckmer5_count_l2,400,512,0.18965087890625,97.10125
1.0,0.999464318946023,0.9968163613969651,0.013791013090133203,0.0797952032606822,0.053088471761795535,1.0,125,art_illumina,ckmer5_property_multiscale_l2,400,673,0.3374535661218425,227.10625
1.0,0.9997010597889697,0.9981721671170612,0.010297892769469054,0.060462095188627434,0.03221266382101945,1.0,125,art_illumina,cspaced_property_l2,400,147,0.5515391156462585,81.07625
1.0,0.9968683732321998,0.9870895302063724,0.041760229216149636,0.1606889207138756,0.24040943524243083,1.0,150,art_illumina,ckmer4_count_l2,400,140,0.5507767857142857,77.10875
1.0,0.9996720379217052,0.9986221082343116,0.013502541300064803,0.0524955547102069,0.025724918745197636,1.0,150,art_illumina,ckmer4_property_l2,400,151,0.5768791390728477,87.10875
1.0,0.9997023390901774,0.9987529276879707,0.012866630549761058,0.049941411634332765,0.023567442628495902,1.0,150,art_illumina,ckmer4_property_multiscale_mean_l2,400,226,0.6509236725663717,147.10875
1.0,0.999702304502755,0.998753263949752,0.01286743252289959,0.049934677943394026,0.02356657807943847,1.0,150,art_illumina,ckmer4_property_multiscale_l2,400,301,0.6880689368770764,207.10875
1.0,0.9996995244058826,0.9987426788528952,0.01293429858713205,0.05014617305286936,0.02432606971735088,1.0,150,art_illumina,ckmer4_property_moment_l2,400,191,0.6221138743455498,118.82375
1.0,0.9932014094904321,0.9734451016627177,0.06156877642608329,0.23045547179080478,0.5072560757801863,1.0,150,art_illumina,ckmer5_count_l2,400,517,0.22044729206963248,113.97125
1.0,0.9993564144502385,0.9974668332235378,0.018931355790664958,0.07117817152134824,0.049343383121547284,1.0,150,art_illumina,ckmer5_property_multiscale_l2,400,678,0.3598396017699115,243.97125
1.0,0.9996331933997685,0.9985108540571905,0.014262710485191607,0.054573723569294755,0.02786951576824217,1.0,150,art_illumina,cspaced_property_l2,400,151,0.5910844370860927,89.25375
