representation,probe_scaling,fold,length,condition,coordinate,train_mean,train_sd,scaler_scale,target_mean,mean_raw_delta,mean_abs_raw_delta,mean_scaled_delta,mean_abs_scaled_delta,logistic_coefficient,mean_logit_shift,mean_abs_logit_shift
ck4_p,contract,5,69,N_3pct,n_fraction,0.0,0.0,1.0,0.006901651636908043,0.006901651636908043,0.006901651636908043,0.006901651636908043,0.006901651636908043,0.0,0.0,0.0
ck4_p,contract,5,69,N_3pct,length_scaled,0.117125527698182,0.006096948256918037,1.0,0.08214690860829797,-0.03510102520556938,0.03510102520556938,-0.03510102520556938,0.03510102520556938,-0.26501132536503846,0.009302169211399564,0.009302169211399564
ck4_p,contract,5,69,N_3pct,base_entropy,0.18767307827157592,0.01755522651451172,1.0,0.20331889252749888,0.015523604683503221,0.015551232037966106,0.015523604683503221,0.015551232037966106,-1.0853826646405644,-0.01684905141620747,0.016879037667811368
ck4_p,contract,5,69,clean,hydrogen_mean,0.6140964580914899,0.006742745027050643,1.0,0.6189368898337878,0.004776462578661297,0.004782488847283266,0.004776462578661297,0.004782488847283266,0.1766538164152568,0.000843780343485177,0.0008448449068359912
ck4_p,contract,5,69,clean,hydrogen_sd,0.10713280262720105,0.012604352913313053,1.0,0.10771135147125724,0.0004429813315200072,0.0023281959572556726,0.0004429813315200072,0.0023281959572556726,-0.7937624877712163,-0.00035162196374352676,0.0018480346150501511
ck4_p,contract,5,69,clean,gc_mean,0.1455943472987618,0.030123525403775855,1.0,0.14635754750470417,0.0011888555050470241,0.00429133784724893,0.0011888555050470241,0.00429133784724893,1.236699117875409,0.0014702565543729786,0.005307093730198107
ck4_p,contract,5,69,clean,gc_sd,0.10713280262720104,0.012604352913313063,1.0,0.10771135147125724,0.00044298133152002433,0.002328195957255678,0.00044298133152002433,0.002328195957255678,-0.7937624877712169,-0.00035162196374354074,0.001848034615050157
ck4_p,contract,5,69,clean,purine_mean,0.11675261401958359,0.014604772707507053,1.0,0.11714618201646738,0.000965578800703199,0.00610476241873869,0.000965578800703199,0.00610476241873869,-0.24064088982918339,-0.00023235774180141352,0.001469055460641036
ck4_p,contract,5,69,clean,purine_sd,0.11630211091187953,0.005904964908441516,1.0,0.11699229051014394,0.0005820014120177636,0.001195967940091655,0.0005820014120177636,0.001195967940091655,-0.25561628748511495,-0.0001487690402510755,0.0003057088847974492
ck4_p,contract,5,69,clean,eiip_mean,0.027138653490669292,0.002341220805645752,1.0,0.027410913604886584,0.0001987515611072611,0.00045279209851848247,0.0001987515611072611,0.00045279209851848247,-0.09474169672671344,-1.8830060126384985e-05,4.289829167809022e-05
ck4_p,contract,5,69,clean,eiip_sd,0.005454625480109588,0.000354442462480591,1.0,0.005465899023446884,3.08780883635444e-05,9.82669450776347e-05,3.08780883635444e-05,9.82669450776347e-05,0.004700272369563272,1.4513542556010092e-07,4.618814067897979e-07
ck4_p,contract,5,69,clean,n_fraction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck4_p,contract,5,69,clean,length_scaled,0.117125527698182,0.006096948256918037,1.0,0.08151993655176692,-0.035727997262100415,0.035727997262100415,-0.035727997262100415,0.035727997262100415,-0.26501132536503846,0.009468323907067698,0.009468323907067698
ck4_p,contract,5,69,clean,base_entropy,0.18767307827157592,0.01755522651451172,1.0,0.18811873404075657,0.000323446196760911,0.0032163792643310363,0.000323446196760911,0.0032163792643310363,-1.0853826646405644,-0.00035106289490821396,0.0034910022964142785
ck4_p,contract,5,69,substitution_1pct,hydrogen_mean,0.6140964580914899,0.006742745027050643,1.0,0.6188177615480331,0.0046573342929065835,0.0046666914242606446,0.0046573342929065835,0.0046666914242606446,0.1766538164152568,0.0008227358771635995,0.0008243888501279933
ck4_p,contract,5,69,substitution_1pct,hydrogen_sd,0.10713280262720105,0.012604352913313053,1.0,0.10800973845865869,0.0007413683189214556,0.0025545433877527954,0.0007413683189214556,0.0025545433877527954,-0.7937624877712163,-0.0005884703611818591,0.0020277007145821694
ck4_p,contract,5,69,substitution_1pct,gc_mean,0.1455943472987618,0.030123525403775855,1.0,0.1461007353267777,0.0009320433271205516,0.004572449311827308,0.0009320433271205516,0.004572449311827308,1.236699117875409,0.0011526571604716475,0.005654744030466853
ck4_p,contract,5,69,substitution_1pct,gc_sd,0.10713280262720104,0.012604352913313063,1.0,0.10800973845865867,0.0007413683189214724,0.0025545433877528006,0.0007413683189214724,0.0025545433877528006,-0.7937624877712169,-0.0005884703611818729,0.0020277007145821755
ck4_p,contract,5,69,substitution_1pct,purine_mean,0.11675261401958359,0.014604772707507053,1.0,0.11711697618132323,0.0009363729655590572,0.006348391405982517,0.0009363729655590572,0.006348391405982517,-0.24064088982918339,-0.00022532962364412278,0.0015276825569195739
ck4_p,contract,5,69,substitution_1pct,purine_sd,0.11630211091187953,0.005904964908441516,1.0,0.11702060187273682,0.0006103127746106384,0.0013025853661219123,0.0006103127746106384,0.0013025853661219123,-0.25561628748511495,-0.0001560058856507111,0.00033296203542052243
ck4_p,contract,5,69,substitution_1pct,eiip_mean,0.027138653490669292,0.002341220805645752,1.0,0.027426379195517353,0.00021421715173802682,0.0004754686384930865,0.00021421715173802682,0.0004754686384930865,-0.09474169672671344,-2.0295296423624495e-05,4.504670555117535e-05
ck4_p,contract,5,69,substitution_1pct,eiip_sd,0.005454625480109588,0.000354442462480591,1.0,0.005465514397636845,3.0493462553505485e-05,0.00010386482207865769,3.0493462553505485e-05,0.00010386482207865769,0.004700272369563272,1.4332757949255409e-07,4.881929533859201e-07
ck4_p,contract,5,69,substitution_1pct,n_fraction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck4_p,contract,5,69,substitution_1pct,length_scaled,0.117125527698182,0.006096948256918037,1.0,0.08154368702316656,-0.03570424679070079,0.03570424679070079,-0.03570424679070079,0.03570424679070079,-0.26501132536503846,0.009462029763164037,0.009462029763164037
ck4_p,contract,5,69,substitution_1pct,base_entropy,0.18767307827157592,0.01755522651451172,1.0,0.18847853120305838,0.0006832433590627276,0.003610059049772608,0.0006832433590627276,0.003610059049772608,-1.0853826646405644,-0.0007415804976574731,0.003918295510951977
ck4_p,contract,5,75,N_3pct,hydrogen_mean,0.6140964580914899,0.006742745027050643,1.0,0.6059741392137343,-0.008186288041392278,0.008186288041392278,-0.008186288041392278,0.008186288041392278,0.1766538164152568,-0.0014461390247865237,0.0014461390247865237
ck4_p,contract,5,75,N_3pct,hydrogen_sd,0.10713280262720105,0.012604352913313053,1.0,0.1469378887086323,0.03966951856889511,0.03966951856889511,0.03966951856889511,0.03966951856889511,-0.7937624877712163,-0.03148817574793264,0.03148817574793264
ck4_p,contract,5,75,N_3pct,gc_mean,0.1455943472987618,0.030123525403775855,1.0,0.14331262865691557,-0.0018560633427415912,0.003987037313985478,-0.0018560633427415912,0.003987037313985478,1.236699117875409,-0.0022953918986894084,0.004930765529142181
ck4_p,contract,5,75,N_3pct,gc_sd,0.10713280262720104,0.012604352913313063,1.0,0.1098047454850822,0.002536375345344996,0.0029793234086761804,0.002536375345344996,0.0029793234086761804,-0.7937624877712169,-0.002013279604042624,0.002364875160745827
ck4_p,contract,5,75,N_3pct,purine_mean,0.11675261401958359,0.014604772707507053,1.0,0.11465913838680247,-0.0015214648289617128,0.005622616398424179,-0.0015214648289617128,0.005622616398424179,-0.24064088982918339,0.0003661266502851529,0.0013530314132849527
ck4_p,contract,5,75,N_3pct,purine_sd,0.11630211091187953,0.005904964908441516,1.0,0.11769600305968365,0.0012857139615574716,0.0015475288927765851,0.0012857139615574716,0.0015475288927765851,-0.25561628748511495,-0.00032864942962110066,0.00039557359034750116
ck4_p,contract,5,75,N_3pct,eiip_mean,0.027138653490669292,0.002341220805645752,1.0,0.026835794122366016,-0.0003763679214133047,0.000508139327369242,-0.0003763679214133047,0.000508139327369242,-0.09474169672671344,3.565773546820283e-05,4.8141982048532885e-05
ck4_p,contract,5,75,N_3pct,eiip_sd,0.005454625480109588,0.000354442462480591,1.0,0.007033164151346208,0.0015981432162628683,0.0015981432162628683,0.0015981432162628683,0.0015981432162628683,0.004700272369563272,7.511708402005339e-06,7.511708402005339e-06
ck4_p,contract,5,75,N_3pct,n_fraction,0.0,0.0,1.0,0.006337828911737244,0.006337828911737244,0.006337828911737244,0.006337828911737244,0.006337828911737244,0.0,0.0,0.0
ck4_p,contract,5,75,N_3pct,length_scaled,0.117125527698182,0.006096948256918037,1.0,0.08912571907130497,-0.028122214742562376,0.028122214742562376,-0.028122214742562376,0.028122214742562376,-0.26501132536503846,0.007452705401126678,0.007452705401126678
ck4_p,contract,5,75,N_3pct,base_entropy,0.18767307827157592,0.01755522651451172,1.0,0.20243082360604056,0.014635535762044896,0.01467201158958137,0.014635535762044896,0.01467201158958137,-1.0853826646405644,-0.015885156803850563,0.01592474703473707
ck4_p,contract,5,75,clean,hydrogen_mean,0.6140964580914899,0.006742745027050643,1.0,0.6181375733858124,0.003977146130685855,0.003983071935857455,0.003977146130685855,0.003983071935857455,0.1766538164152568,0.0007025780424268281,0.0007036248585257243
ck4_p,contract,5,75,clean,hydrogen_sd,0.10713280262720105,0.012604352913313053,1.0,0.1076489822049827,0.0003806120652454693,0.0020067139118134856,0.0003806120652454693,0.0020067139118134856,-0.7937624877712163,-0.00030211557978498417,0.001592854226886181
ck4_p,contract,5,75,clean,gc_mean,0.1455943472987618,0.030123525403775855,1.0,0.14610232417972285,0.0009336321800657045,0.00372593400493261,0.0009336321800657045,0.00372593400493261,1.236699117875409,0.001154622093507352,0.004607859297162148
ck4_p,contract,5,75,clean,gc_sd,0.10713280262720104,0.012604352913313063,1.0,0.10764898220498269,0.0003806120652454899,0.0020067139118134882,0.0003806120652454899,0.0020067139118134882,-0.7937624877712169,-0.00030211557978500087,0.0015928542268861849
ck4_p,contract,5,75,clean,purine_mean,0.11675261401958359,0.014604772707507053,1.0,0.117001161427505,0.000820558211740813,0.0051907828956100875,0.000820558211740813,0.0051907828956100875,-0.24064088982918339,-0.0001974598582299527,0.0012491146149097166
ck4_p,contract,5,75,clean,purine_sd,0.11630211091187953,0.005904964908441516,1.0,0.11692692070342436,0.0005166316052981666,0.001069612563779992,0.0005166316052981666,0.001069612563779992,-0.25561628748511495,-0.00013205945294379254,0.00027341039260087734
ck4_p,contract,5,75,clean,eiip_mean,0.027138653490669292,0.002341220805645752,1.0,0.02738326019513429,0.0001710981513549671,0.00040666898429997345,0.0001710981513549671,0.00040666898429997345,-0.09474169672671344,-1.6210129166173605e-05,3.852850957870867e-05
ck4_p,contract,5,75,clean,eiip_sd,0.005454625480109588,0.000354442462480591,1.0,0.005459641470980316,2.4620535896975885e-05,8.414690499150623e-05,2.4620535896975885e-05,8.414690499150623e-05,0.004700272369563272,1.1572322460039644e-07,3.955133725158425e-07
ck4_p,contract,5,75,clean,n_fraction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck4_p,contract,5,75,clean,length_scaled,0.117125527698182,0.006096948256918037,1.0,0.08850660922614181,-0.028741324587725558,0.028741324587725558,-0.028741324587725558,0.028741324587725558,-0.26501132536503846,0.007616776521739919,0.007616776521739919
ck4_p,contract,5,75,clean,base_entropy,0.18767307827157592,0.01755522651451172,1.0,0.18807975070908578,0.00028446286509008515,0.0028476144472776295,0.00028446286509008515,0.0028476144472776295,-1.0853826646405644,-0.00030875106250276605,0.003090751356655162
ck4_p,contract,5,75,substitution_1pct,hydrogen_mean,0.6140964580914899,0.006742745027050643,1.0,0.6180071475880159,0.0038467203328893473,0.003861723826395766,0.0038467203328893473,0.003861723826395766,0.1766538164152568,0.0006795378274870702,0.0006821882518745407
ck4_p,contract,5,75,substitution_1pct,hydrogen_sd,0.10713280262720105,0.012604352913313053,1.0,0.10794614482273505,0.0006777746829978189,0.0022546660528827774,0.0006777746829978189,0.0022546660528827774,-0.7937624877712163,-0.0005379921185246962,0.0017896693352295419
ck4_p,contract,5,75,substitution_1pct,gc_mean,0.1455943472987618,0.030123525403775855,1.0,0.1458743702292623,0.0007056782296051795,0.003931541274278394,0.0007056782296051795,0.003931541274278394,1.236699117875409,0.000872711644056606,0.004862133625790851
ck4_p,contract,5,75,substitution_1pct,gc_sd,0.10713280262720104,0.012604352913313063,1.0,0.10794614482273505,0.0006777746829978404,0.002254666052882781,0.0006777746829978404,0.002254666052882781,-0.7937624877712169,-0.0005379921185247136,0.001789669335229546
ck4_p,contract,5,75,substitution_1pct,purine_mean,0.11675261401958359,0.014604772707507053,1.0,0.11698175744349074,0.0008011542277265579,0.005435269240071144,0.0008011542277265579,0.005435269240071144,-0.24064088982918339,-0.00019279046625053108,0.0013079480263919092
ck4_p,contract,5,75,substitution_1pct,purine_sd,0.11630211091187953,0.005904964908441516,1.0,0.11695651517201719,0.0005462260738910066,0.0011365285395611997,0.0005462260738910066,0.0011365285395611997,-0.25561628748511495,-0.00013962428113558915,0.0002905152059035134
ck4_p,contract,5,75,substitution_1pct,eiip_mean,0.027138653490669292,0.002341220805645752,1.0,0.027397283424750674,0.0001851213809713498,0.00043162846415801517,0.0001851213809713498,0.00043162846415801517,-0.09474169672671344,-1.7538713733618e-05,4.089321304987578e-05
ck4_p,contract,5,75,substitution_1pct,eiip_sd,0.005454625480109588,0.000354442462480591,1.0,0.005456658984178527,2.1638049095187454e-05,8.940777522520825e-05,2.1638049095187454e-05,8.940777522520825e-05,0.004700272369563272,1.0170472429336314e-07,4.2024089551517e-07
ck4_p,contract,5,75,substitution_1pct,n_fraction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck4_p,contract,5,75,substitution_1pct,length_scaled,0.117125527698182,0.006096948256918037,1.0,0.08852489575476631,-0.028723038059101053,0.028723038059101053,-0.028723038059101053,0.028723038059101053,-0.26501132536503846,0.007611930384552812,0.007611930384552812
ck4_p,contract,5,75,substitution_1pct,base_entropy,0.18767307827157592,0.01755522651451172,1.0,0.18846827024793605,0.0006729824039403522,0.0031823674048123544,0.0006729824039403522,0.0031823674048123544,-1.0853826646405644,-0.0007304434348449922,0.0034540864137005112
ck4_p,contract,5,100,N_3pct,hydrogen_mean,0.6140964580914899,0.006742745027050643,1.0,0.6005528426028238,-0.013607584652302829,0.013607584652302829,-0.013607584652302829,0.013607584652302829,0.1766538164152568,-0.00240383176102297,0.00240383176102297
ck4_p,contract,5,100,N_3pct,hydrogen_sd,0.10713280262720105,0.012604352913313053,1.0,0.15028476563523943,0.04301639549550222,0.04301639549550222,0.04301639549550222,0.04301639549550222,-0.7937624877712163,-0.03414480110346039,0.03414480110346039
ck4_p,contract,5,100,N_3pct,gc_mean,0.1455943472987618,0.030123525403775855,1.0,0.14188377738801283,-0.003284914611644337,0.0033175778405820145,-0.003284914611644337,0.0033175778405820145,1.236699117875409,-0.004062451002516593,0.004102845588930781
ck4_p,contract,5,100,N_3pct,gc_sd,0.10713280262720104,0.012604352913313063,1.0,0.10964703969526714,0.002378669555529927,0.002441052792929728,0.002378669555529927,0.002441052792929728,-0.7937624877712169,-0.0018880986639830896,0.0019376161376967785
ck4_p,contract,5,100,N_3pct,purine_mean,0.11675261401958359,0.014604772707507053,1.0,0.11379354249916947,-0.0023870607165947053,0.002619830463767462,-0.0023870607165947053,0.002619830463767462,-0.24064088982918339,0.0005744244149176379,0.0006304383340026042
ck4_p,contract,5,100,N_3pct,purine_sd,0.11630211091187953,0.005904964908441516,1.0,0.11732789444401645,0.0009176053458902616,0.0009441114230112332,0.0009176053458902616,0.0009441114230112332,-0.25561628748511495,-0.00023455487189296344,0.00024133025692242035
ck4_p,contract,5,100,N_3pct,eiip_mean,0.027138653490669292,0.002341220805645752,1.0,0.026609539408163362,-0.0006026226356159602,0.0006026226356159602,-0.0006026226356159602,0.0006026226356159602,-0.09474169672671344,5.709349098418005e-05,5.709349098418005e-05
ck4_p,contract,5,100,N_3pct,eiip_sd,0.005454625480109588,0.000354442462480591,1.0,0.007162378949068724,0.0017273580139853847,0.0017273580139853847,0.0017273580139853847,0.0017273580139853847,0.004700272369563272,8.119053145479192e-06,8.119053145479192e-06
ck4_p,contract,5,100,N_3pct,n_fraction,0.0,0.0,1.0,0.007092820596105323,0.007092820596105323,0.007092820596105323,0.007092820596105323,0.007092820596105323,0.0,0.0,0.0
ck4_p,contract,5,100,N_3pct,length_scaled,0.117125527698182,0.006096948256918037,1.0,0.1182136766017554,0.0009657427878880392,0.0009657427878880392,0.0009657427878880392,0.0009657427878880392,-0.26501132536503846,-0.00025593277617993646,0.00025593277617993646
ck4_p,contract,5,100,N_3pct,base_entropy,0.18767307827157592,0.01755522651451172,1.0,0.20335623599310915,0.015560948149113482,0.015560948149113482,0.015560948149113482,0.015560948149113482,-1.0853826646405644,-0.016889583366418447,0.016889583366418447
ck4_p,contract,5,100,substitution_1pct,hydrogen_mean,0.6140964580914899,0.006742745027050643,1.0,0.6140485998756904,-0.00011182737943610734,0.0003242323951019259,-0.00011182737943610734,0.0003242323951019259,0.1766538164152568,-1.975473335710537e-05,5.727689000021462e-05
ck4_p,contract,5,100,substitution_1pct,hydrogen_sd,0.10713280262720105,0.012604352913313053,1.0,0.10750018696533882,0.00023181682560158976,0.0005106305750408214,0.00023181682560158976,0.0005106305750408214,-0.7937624877712163,-0.00018400750019674405,0.00040531939557644916
ck4_p,contract,5,100,substitution_1pct,gc_mean,0.1455943472987618,0.030123525403775855,1.0,0.14493992656766078,-0.00022876543199637774,0.0009210194932399109,-0.00022876543199637774,0.0009210194932399109,1.236699117875409,-0.0002829140079503072,0.001139023994835854
ck4_p,contract,5,100,substitution_1pct,gc_sd,0.10713280262720104,0.012604352913313063,1.0,0.1075001869653388,0.00023181682560159214,0.0005106305750408208,0.00023181682560159214,0.0005106305750408208,-0.7937624877712169,-0.0001840075001967461,0.00040531939557644905
ck4_p,contract,5,100,substitution_1pct,purine_mean,0.11675261401958359,0.014604772707507053,1.0,0.11620451479825776,2.3911582493577924e-05,0.0011359822640948718,2.3911582493577924e-05,0.0011359822640948718,-0.24064088982918339,-5.754104488478516e-06,0.00027336378286196036
ck4_p,contract,5,100,substitution_1pct,purine_sd,0.11630211091187953,0.005904964908441516,1.0,0.11645790496318204,4.761586505585753e-05,0.00021982288260327846,4.761586505585753e-05,0.00021982288260327846,-0.25561628748511495,-1.2171390650970518e-05,5.6190309155326294e-05
ck4_p,contract,5,100,substitution_1pct,eiip_mean,0.027138653490669292,0.002341220805645752,1.0,0.02722438507704162,1.2223033262299007e-05,8.708287741557175e-05,1.2223033262299007e-05,8.708287741557175e-05,-0.09474169672671344,-1.1580309104172633e-06,8.25037956219566e-06
ck4_p,contract,5,100,substitution_1pct,eiip_sd,0.005454625480109588,0.000354442462480591,1.0,0.00543621930917509,1.198374091750077e-06,1.873490518480198e-05,1.198374091750077e-06,1.873490518480198e-05,0.004700272369563272,5.632684631853367e-09,8.805915718651241e-08
ck4_p,contract,5,100,substitution_1pct,n_fraction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck4_p,contract,5,100,substitution_1pct,length_scaled,0.117125527698182,0.006096948256918037,1.0,0.11727716832700742,2.9234513140067362e-05,0.00018303968112282442,2.9234513140067362e-05,0.00018303968112282442,-0.26501132536503846,-7.747477073650884e-06,4.850758848875371e-05
ck4_p,contract,5,100,substitution_1pct,base_entropy,0.18767307827157592,0.01755522651451172,1.0,0.188114224558759,0.0003189367147633632,0.0007685994379255824,0.0003189367147633632,0.0007685994379255824,-1.0853826646405644,-0.0003461683813215668,0.0008342245059769089
ck4_p,train_zscore,1,69,N_3pct,hydrogen_mean,0.6141332535265642,0.0066655226540235195,0.0066655226540235195,0.6056452925337951,-0.008368007656541835,0.008368007656541835,-1.2554165803473252,1.2554165803473252,0.6383391157432209,-0.8013815097882898,0.8013815097882898
ck4_p,train_zscore,1,69,N_3pct,hydrogen_sd,0.1071344945529943,0.012468470340859558,0.012468470340859558,0.1498772966278509,0.042615424823908954,0.042615424823908954,3.4178550903920355,3.4178550903920355,-0.5589658060867706,-1.9104641256887565,1.9104641256887565
ck4_p,train_zscore,1,69,N_3pct,gc_mean,0.14560636304419286,0.03016146456188606,0.03016146456188606,0.14366415620151682,-0.0014555921905718954,0.004791023675744157,-0.04825999704309034,0.15884585663649764,0.3624919770465976,-0.017493861740412772,0.05758034861782443
ck4_p,train_zscore,1,69,N_3pct,gc_sd,0.10713449455299429,0.012468470340859565,0.012468470340859565,0.10993356339425697,0.002671691590315046,0.003249625851347164,0.21427581068704388,0.2606274677253743,-0.5589658060867941,-0.11977285124558479,0.14568184258547381
ck4_p,train_zscore,1,69,N_3pct,purine_mean,0.1165813686015108,0.014643261194228133,0.014643261194228133,0.11550656387156462,-0.001358214647505261,0.005989840905574326,-0.09275356284982628,0.4090510184941122,0.059827782339720186,-0.005549239969412963,0.024472615300306592
ck4_p,train_zscore,1,69,N_3pct,purine_sd,0.11630026161906254,0.005922231136000965,0.005922231136000965,0.11788193041445745,0.001464022761806081,0.0017790220599803207,0.24720797418836885,0.30039726905721886,0.016503788369177673,0.004079868089177976,0.004957692955199265
ck4_p,train_zscore,1,69,N_3pct,eiip_mean,0.027144716604226658,0.0023581088186740966,0.0023581088186740966,0.026759887831193416,-0.0004281574634662096,0.0005594771395080703,-0.18156815329114095,0.23725670973176285,0.026825509409651734,-0.004870658204604589,0.006364532099412414
ck4_p,train_zscore,1,69,N_3pct,eiip_sd,0.005451078009416545,0.00036034785526551386,0.00036034785526551386,0.0071615674080223925,0.001712388898163524,0.001712388898163524,4.752044096118708,4.752044096118708,0.032817250086760466,0.15594901952564125,0.15594901952564125
ck4_p,train_zscore,1,69,N_3pct,n_fraction,0.0,0.0,1.0,0.006895240840780273,0.006895240840780273,0.006895240840780273,0.006895240840780273,0.006895240840780273,0.0,0.0,0.0
ck4_p,train_zscore,1,69,N_3pct,length_scaled,0.1171317226205931,0.006118363516153916,0.006118363516153916,0.08207060410738719,-0.035152783842174865,0.035152783842174865,-5.745455259296585,5.745455259296585,-0.27288445125440597,1.567845405639889,1.567845405639889
ck4_p,train_zscore,1,69,N_3pct,base_entropy,0.18766909670379245,0.017401037191925397,0.017401037191925397,0.20327288678735825,0.015461418766513937,0.01548241023706791,0.8885343210282027,0.8897406554738133,-1.059047068237967,-0.9409996677137307,0.9422772326716691
ck4_p,train_zscore,1,69,clean,hydrogen_mean,0.6141332535265642,0.0066655226540235195,0.0066655226540235195,0.618769721788092,0.004756421597755037,0.004760048567910437,0.7135856923213533,0.71412983121993,0.6383391157432209,0.4555096598434267,0.4558570049867857
ck4_p,train_zscore,1,69,clean,hydrogen_sd,0.1071344945529943,0.012468470340859558,0.012468470340859558,0.10761887038109885,0.00035699857715690406,0.0024417907328782317,0.028632107018533682,0.19583723312685833,-0.5589658060867706,-0.01600436877957737,0.10946631687655718
ck4_p,train_zscore,1,69,clean,gc_mean,0.14560636304419286,0.03016146456188606,0.03016146456188606,0.14661850029327808,0.0014987519011893464,0.0046757798540238244,0.04969095244410857,0.15502496055620707,0.3624919770465976,0.018012571592793375,0.05619530444359031
ck4_p,train_zscore,1,69,clean,gc_sd,0.10713449455299429,0.012468470340859565,0.012468470340859565,0.10761887038109885,0.0003569985771569168,0.0024417907328782335,0.02863210701853469,0.19583723312685833,-0.5589658060867941,-0.0160043687795786,0.10946631687656179
ck4_p,train_zscore,1,69,clean,purine_mean,0.1165813686015108,0.014643261194228133,0.014643261194228133,0.11789466109030068,0.001029882571230816,0.005781028664514233,0.07033150317886566,0.39479106380981,0.059827782339720186,0.004207777863810513,0.023619473835279896
ck4_p,train_zscore,1,69,clean,purine_sd,0.11630026161906254,0.005922231136000965,0.005922231136000965,0.11702040679041968,0.0006024991377682999,0.0011710052186614333,0.10173516094394491,0.1977304147322025,0.016503788369177673,0.0016790155659230969,0.0032633009188900008
ck4_p,train_zscore,1,69,clean,eiip_mean,0.027144716604226658,0.0023581088186740966,0.0023581088186740966,0.027356192492390782,0.0001681471977311579,0.0004390569146096158,0.07130595348254654,0.1861902687156253,0.026825509409651734,0.0019128185261102406,0.004994648805416591
ck4_p,train_zscore,1,69,clean,eiip_sd,0.005451078009416545,0.00036034785526551386,0.00036034785526551386,0.005481010460870904,3.1831951012035575e-05,9.620243083010599e-05,0.0883367294876251,0.26697100988493877,0.032817250086760466,0.0028989685434419005,0.008761254397309038
ck4_p,train_zscore,1,69,clean,n_fraction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck4_p,train_zscore,1,69,clean,length_scaled,0.1171317226205931,0.006118363516153916,0.006118363516153916,0.0814460857078554,-0.03577730224170666,0.03577730224170666,-5.847528043609404,5.847528043609404,-0.27288445125440597,1.595699481375102,1.595699481375102
ck4_p,train_zscore,1,69,clean,base_entropy,0.18766909670379245,0.017401037191925397,0.017401037191925397,0.1881334477897853,0.00032197976894098864,0.003401348016395532,0.018503481452841038,0.19546811945059572,-1.059047068237967,-0.019596057784826898,0.2070099388381421
ck4_p,train_zscore,1,69,substitution_1pct,hydrogen_mean,0.6141332535265642,0.0066655226540235195,0.0066655226540235195,0.618611293372412,0.004597993182075197,0.0046193106423188,0.6898173512769779,0.6930155191251866,0.6383391157432209,0.4403373980384768,0.4423789136747008
ck4_p,train_zscore,1,69,substitution_1pct,hydrogen_sd,0.1071344945529943,0.012468470340859558,0.012468470340859558,0.10800631226313975,0.0007444404591978161,0.0025104030336710473,0.05970583711125029,0.20134009746523437,-0.5589658060867706,-0.03337352136897544,0.11254222987724367
ck4_p,train_zscore,1,69,substitution_1pct,gc_mean,0.14560636304419286,0.03016146456188606,0.03016146456188606,0.14622624214995814,0.0011064937578694244,0.00479203634555769,0.0366856773681892,0.15887943159143575,0.3624919770465976,0.013298263718488525,0.0575925192696192
ck4_p,train_zscore,1,69,substitution_1pct,gc_sd,0.10713449455299429,0.012468470340859565,0.012468470340859565,0.10800631226313977,0.0007444404591978299,0.002510403033671051,0.05970583711125136,0.2013400974652345,-0.5589658060867941,-0.03337352136897745,0.1125422298772485
ck4_p,train_zscore,1,69,substitution_1pct,purine_mean,0.1165813686015108,0.014643261194228133,0.014643261194228133,0.1179328231616559,0.001068044642586029,0.006059865153475926,0.07293762150517502,0.4138330302995971,0.059827782339720186,0.004363696143788506,0.024758712461751126
ck4_p,train_zscore,1,69,substitution_1pct,purine_sd,0.11630026161906254,0.005922231136000965,0.005922231136000965,0.11707651515406382,0.000658607501412444,0.0012261650647073716,0.11120935442873885,0.207044446011837,0.016503788369177673,0.0018353756501647775,0.0034170177199929898
ck4_p,train_zscore,1,69,substitution_1pct,eiip_mean,0.027144716604226658,0.0023581088186740966,0.0023581088186740966,0.027377677805202692,0.00018963251054306826,0.00045624468274216317,0.08041720086933635,0.19347906217436467,0.026825509409651734,0.0021572323786182355,0.005190174402929012
ck4_p,train_zscore,1,69,substitution_1pct,eiip_sd,0.005451078009416545,0.00036034785526551386,0.00036034785526551386,0.005482466748725454,3.328823886658615e-05,0.0001002177211072744,0.09237806852508805,0.27811382707809185,0.032817250086760466,0.0030315941773197096,0.009126931015807796
ck4_p,train_zscore,1,69,substitution_1pct,n_fraction,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck4_p,train_zscore,1,69,substitution_1pct,length_scaled,0.1171317226205931,0.006118363516153916,0.006118363516153916,0.0814864213358733,-0.03573696661368875,0.03573696661368875,-5.8409354918737275,5.8409354918737275,-0.27288445125440597,1.5939004765123461,1.5939004765123461
ck4_p,train_zscore,1,69,substitution_1pct,base_entropy,0.18766909670379245,0.017401037191925397,0.017401037191925397,0.1885986428086539,0.0007871747878095703,0.0034513580483883062,0.04523723379976701,0.19834208790668179,-1.059047068237967,-0.04790835983083871,0.21005360670576845
