pair_id,length,representation,representation_label,l2_drift,paired_cosine,n_features
order_pair_000169,69,p_msp,P+MSP,0.05959831605383806,0.9982240203617735,86
order_pair_000170,69,p_msp,P+MSP,0.05994168531351974,0.9982034971808876,86
order_pair_000171,69,p_msp,P+MSP,0.057918108214149513,0.9983227463704469,86
order_pair_000172,69,p_msp,P+MSP,0.041846186759946426,0.9991244483268259,86
order_pair_000173,69,p_msp,P+MSP,0.034953558196383,0.9993891243847063,86
order_pair_000174,69,p_msp,P+MSP,0.08497135446332245,0.9963899344603342,86
order_pair_000175,69,p_msp,P+MSP,0.043249424223707186,0.999064743652159,86
order_pair_000176,69,p_msp,P+MSP,0.07843258958882575,0.9969241644451956,86
order_pair_000177,69,p_msp,P+MSP,0.062047363633390834,0.9980750623330729,86
order_pair_000178,69,p_msp,P+MSP,0.06775489473295968,0.9977046371198631,86
order_pair_000179,69,p_msp,P+MSP,0.04833123936990822,0.9988320456504843,86
order_pair_000180,69,p_msp,P+MSP,0.0982111102873315,0.9951772889080646,86
order_pair_000181,69,p_msp,P+MSP,0.06071405071705631,0.9981569020227637,86
order_pair_000182,69,p_msp,P+MSP,0.05380086906315402,0.9985527332440248,86
order_pair_000183,69,p_msp,P+MSP,0.03629843391035099,0.999341211847828,86
order_pair_000184,69,p_msp,P+MSP,0.06519459017399751,0.9978748327060223,86
order_pair_000185,69,p_msp,P+MSP,0.057942507726840654,0.9983213328991628,86
order_pair_000186,69,p_msp,P+MSP,0.05667340381136948,0.9983940626502168,86
order_pair_000187,69,p_msp,P+MSP,0.05129248270582845,0.9986845406089361,86
order_pair_000188,69,p_msp,P+MSP,0.06271175021712076,0.998033618192353,86
order_pair_000189,69,p_msp,P+MSP,0.08304237584158211,0.9965519819072928,86
order_pair_000190,69,p_msp,P+MSP,0.050484147650037316,0.9987256754180248,86
order_pair_000191,69,p_msp,P+MSP,0.07495522784067603,0.997190856909676,86
order_pair_000192,69,p_msp,P+MSP,0.07789609846605633,0.9969660989218835,86
order_pair_000193,69,p_msp,P+MSP,0.05882187315840546,0.9982699936190683,86
order_pair_000194,69,p_msp,P+MSP,0.05683847663187795,0.9983846937870839,86
order_pair_000195,69,p_msp,P+MSP,0.07219480771107695,0.9973939548697804,86
order_pair_000196,69,p_msp,P+MSP,0.11537610131166506,0.9933441776230605,86
order_pair_000197,69,p_msp,P+MSP,0.06750494892886154,0.9977215409350564,86
order_pair_000198,69,p_msp,P+MSP,0.06342097628604829,0.9979888898834623,86
order_pair_000199,69,p_msp,P+MSP,0.03914599054797992,0.9992337957120089,86
order_pair_000200,69,p_msp,P+MSP,0.03458225562550908,0.999402033797926,86
order_pair_000201,69,p_msp,P+MSP,0.0462595874216532,0.9989300252857893,86
order_pair_000202,69,p_msp,P+MSP,0.0828010019720075,0.9965719970362158,86
order_pair_000203,69,p_msp,P+MSP,0.10749051941810532,0.9942228941176131,86
order_pair_000204,69,p_msp,P+MSP,0.05043986208189639,0.9987279101565799,86
order_pair_000205,69,p_msp,P+MSP,0.05220376344142625,0.9986373835412761,86
order_pair_000206,69,p_msp,P+MSP,0.053011400016545016,0.998594895734143,86
order_pair_000207,69,p_msp,P+MSP,0.05241401946659875,0.9986263852816776,86
order_pair_000208,69,p_msp,P+MSP,0.045081806342952474,0.9989838153684284,86
order_pair_000209,69,p_msp,P+MSP,0.03576329767344754,0.9993604932697605,86
order_pair_000210,69,p_msp,P+MSP,0.04515401091975183,0.9989805576489295,86
order_pair_000211,69,p_msp,P+MSP,0.07599726601898343,0.99711220777882,86
order_pair_000212,69,p_msp,P+MSP,0.05929277514799734,0.9982421834076247,86
order_pair_000213,69,p_msp,P+MSP,0.03858890617262345,0.9992554481602002,86
order_pair_000214,69,p_msp,P+MSP,0.0629621299326985,0.9980178850971693,86
order_pair_000215,69,p_msp,P+MSP,0.06528978952880574,0.9978686216916423,86
order_pair_000216,69,p_msp,P+MSP,0.06841888028550921,0.9976594284102388,86
order_pair_000217,69,p_msp,P+MSP,0.05771383751213967,0.9983345564798112,86
order_pair_000218,69,p_msp,P+MSP,0.050601060847459356,0.9987197663205559,86
order_pair_000219,69,p_msp,P+MSP,0.062118390026560624,0.9980706528102542,86
order_pair_000220,69,p_msp,P+MSP,0.044178437850264006,0.9990241328145554,86
order_pair_000221,69,p_msp,P+MSP,0.060196235766082476,0.9981882065997972,86
order_pair_000222,69,p_msp,P+MSP,0.05403310325595795,0.9985402118762657,86
order_pair_000223,69,p_msp,P+MSP,0.05677587149011018,0.9983882502082694,86
order_pair_000224,69,p_msp,P+MSP,0.06000073556595602,0.9981999558657723,86
order_pair_000225,69,p_msp,P+MSP,0.06890326845428972,0.997626169798158,86
order_pair_000226,69,p_msp,P+MSP,0.08131890465966518,0.9966936178724762,86
order_pair_000227,69,p_msp,P+MSP,0.07769682585459842,0.9969816016260603,86
order_pair_000228,69,p_msp,P+MSP,0.060111318669449944,0.9981933146839101,86
order_pair_000229,69,p_msp,P+MSP,0.10279682892488391,0.9947164059814941,86
order_pair_000230,69,p_msp,P+MSP,0.042281088003090654,0.9991061547986378,86
order_pair_000231,69,p_msp,P+MSP,0.03202488677456784,0.9994872033135381,86
order_pair_000232,69,p_msp,P+MSP,0.10523100636275333,0.9944632176499408,86
order_pair_000233,69,p_msp,P+MSP,0.09155123230356402,0.9958091859318495,86
order_pair_000234,69,p_msp,P+MSP,0.03047328449293307,0.9995356894661065,86
order_pair_000235,69,p_msp,P+MSP,0.07148160896343536,0.9974451897899992,86
order_pair_000236,69,p_msp,P+MSP,0.041944763017445603,0.9991203184277055,86
order_pair_000237,69,p_msp,P+MSP,0.034902795187300946,0.9993908974440566,86
order_pair_000238,69,p_msp,P+MSP,0.03084145626256587,0.9995244022878023,86
order_pair_000239,69,p_msp,P+MSP,0.04905331094333535,0.9987968863427483,86
order_pair_000240,69,p_msp,P+MSP,0.07429012624881648,0.9972404885709676,86
order_pair_000241,69,p_msp,P+MSP,0.055398087099017945,0.998465525972885,86
order_pair_000242,69,p_msp,P+MSP,0.028306298696688482,0.9995993767270468,86
order_pair_000243,69,p_msp,P+MSP,0.047153248319280944,0.9988882855864701,86
order_pair_000244,69,p_msp,P+MSP,0.07917231698707299,0.9968658721114491,86
order_pair_000245,69,p_msp,P+MSP,0.03394874369551538,0.9994237414007482,86
order_pair_000246,69,p_msp,P+MSP,0.028804779913184676,0.9995851423270767,86
order_pair_000247,69,p_msp,P+MSP,0.08045576434337884,0.9967634349919618,86
order_pair_000248,69,p_msp,P+MSP,0.05106440890732314,0.9986962130714729,86
order_pair_000249,69,p_msp,P+MSP,0.08442873892539972,0.9964358940217334,86
order_pair_000250,69,p_msp,P+MSP,0.05764923973662035,0.9983382825788951,86
order_pair_000251,69,p_msp,P+MSP,0.04534835670523009,0.9989717632720675,86
order_pair_000252,69,p_msp,P+MSP,0.0676683143174875,0.9977104996187152,86
order_pair_000253,69,p_msp,P+MSP,0.07399451417749862,0.9972624059358179,86
order_pair_000254,69,p_msp,P+MSP,0.08196852853490527,0.9966405801649113,86
order_pair_000255,69,p_msp,P+MSP,0.06994097661528438,0.9975541298950502,86
order_pair_000256,69,p_msp,P+MSP,0.06394108937533012,0.9979557685447481,86
order_pair_000257,69,p_msp,P+MSP,0.06336167244596042,0.9979926492324255,86
order_pair_000258,69,p_msp,P+MSP,0.07558852845849465,0.9971431871827396,86
order_pair_000259,69,p_msp,P+MSP,0.040701781676792205,0.9991716824841674,86
order_pair_000260,69,p_msp,P+MSP,0.05314117483205123,0.9985880077687349,86
order_pair_000261,69,p_msp,P+MSP,0.04282152212336042,0.9990831586215194,86
order_pair_000262,69,p_msp,P+MSP,0.05899172733318395,0.9982599880531237,86
order_pair_000263,69,p_msp,P+MSP,0.09916850160429441,0.9950828041447797,86
order_pair_000264,69,p_msp,P+MSP,0.02355719342878193,0.9997225293188796,86
order_pair_000265,69,p_msp,P+MSP,0.0810351690737896,0.9967166506865912,86
order_pair_000266,69,p_msp,P+MSP,0.0476803644438795,0.9988632914232496,86
order_pair_000267,69,p_msp,P+MSP,0.03062583864360135,0.9995310290036878,86
order_pair_000268,69,p_msp,P+MSP,0.042377072613874286,0.9991020918583393,86
order_pair_000269,69,p_msp,P+MSP,0.09401402242872024,0.995580681793386,86
order_pair_000270,69,p_msp,P+MSP,0.05763942696589092,0.9983388482295218,86
order_pair_000271,69,p_msp,P+MSP,0.04544562519648144,0.9989673475752506,86
order_pair_000272,69,p_msp,P+MSP,0.05796965844106109,0.9983197593501134,86
order_pair_000273,69,p_msp,P+MSP,0.08472049747051913,0.9964112186541737,86
order_pair_000274,69,p_msp,P+MSP,0.07525881268243868,0.9971680555568146,86
order_pair_000275,69,p_msp,P+MSP,0.07163604160307681,0.9974341387717213,86
order_pair_000276,69,p_msp,P+MSP,0.06767572942082467,0.9977099978236799,86
order_pair_000277,69,p_msp,P+MSP,0.04397433676080013,0.999033128853224,86
order_pair_000278,69,p_msp,P+MSP,0.04607756981263308,0.9989384287800809,86
order_pair_000279,69,p_msp,P+MSP,0.04068707836625408,0.9991722808270092,86
order_pair_000280,69,p_msp,P+MSP,0.06206735831615439,0.9980738215158272,86
order_pair_000281,69,p_msp,P+MSP,0.05105153687085926,0.9986968702915618,86
order_pair_000282,69,p_msp,P+MSP,0.055880840964544355,0.9984386658065476,86
order_pair_000283,69,p_msp,P+MSP,0.05238664153829575,0.9986278198941694,86
order_pair_000284,69,p_msp,P+MSP,0.08658397059475897,0.9962516080180231,86
order_pair_000285,69,p_msp,P+MSP,0.06535922724209095,0.9978640857071585,86
order_pair_000286,69,p_msp,P+MSP,0.04474448192276907,0.9989989656687317,86
order_pair_000287,69,p_msp,P+MSP,0.05343409978417429,0.9985723984901275,86
order_pair_000288,69,p_msp,P+MSP,0.04762009992251699,0.9988661630416847,86
order_pair_000289,69,p_msp,P+MSP,0.06594889556059662,0.9978253715871691,86
order_pair_000290,69,p_msp,P+MSP,0.05023796882283227,0.9987380732442783,86
order_pair_000291,69,p_msp,P+MSP,0.06348572485853231,0.9979847813695935,86
order_pair_000292,69,p_msp,P+MSP,0.061879507449146526,0.9980854632789256,86
order_pair_000293,69,p_msp,P+MSP,0.050047466185181,0.9987476255642218,86
order_pair_000294,69,p_msp,P+MSP,0.05534192686472599,0.9984686355654498,86
order_pair_000295,69,p_msp,P+MSP,0.042418589593535456,0.9991003316284475,86
order_pair_000296,69,p_msp,P+MSP,0.08320624374121653,0.9965383605012387,86
order_pair_000297,69,p_msp,P+MSP,0.04354436592557259,0.99905194409807,86
order_pair_000298,69,p_msp,P+MSP,0.06167247237380601,0.9980982530756511,86
order_pair_000299,69,p_msp,P+MSP,0.07377470751243105,0.9972786462657277,86
order_pair_000300,69,p_msp,P+MSP,0.049433883593892454,0.998778145576413,86
order_pair_000301,69,p_msp,P+MSP,0.133719147740644,0.9910595947637578,86
order_pair_000302,69,p_msp,P+MSP,0.0421212029020252,0.9991129021330432,86
order_pair_000303,69,p_msp,P+MSP,0.029097497324491413,0.9995766678247259,86
order_pair_000304,69,p_msp,P+MSP,0.06572039522904856,0.9978404148254689,86
order_pair_000305,69,p_msp,P+MSP,0.07250397442588682,0.9973715868462254,86
order_pair_000306,69,p_msp,P+MSP,0.03950307862835562,0.9992197533894408,86
order_pair_000307,69,p_msp,P+MSP,0.07844041455159599,0.9969235506824868,86
order_pair_000308,69,p_msp,P+MSP,0.0505296145757272,0.9987233790254143,86
order_pair_000309,69,p_msp,P+MSP,0.057156507878701836,0.9983665668035561,86
order_pair_000310,69,p_msp,P+MSP,0.05196526071345142,0.9986498058394915,86
order_pair_000311,69,p_msp,P+MSP,0.07087382344914521,0.9974884505748498,86
order_pair_000312,69,p_msp,P+MSP,0.06037736559669025,0.9981772868618021,86
order_pair_000313,69,p_msp,P+MSP,0.08556186101201554,0.9963395839700804,86
order_pair_000314,69,p_msp,P+MSP,0.06539595404926549,0.9978616845969931,86
order_pair_000315,69,p_msp,P+MSP,0.06334610540308355,0.9979936354651309,86
order_pair_000316,69,p_msp,P+MSP,0.09044222408782643,0.9959101020510238,86
order_pair_000317,69,p_msp,P+MSP,0.05169507343191288,0.9986638096914345,86
order_pair_000318,69,p_msp,P+MSP,0.059677507934469874,0.9982192975233657,86
order_pair_000319,69,p_msp,P+MSP,0.08159971356898602,0.99667074337273,86
order_pair_000320,69,p_msp,P+MSP,0.05891322208481665,0.9982646161317925,86
order_pair_000321,69,p_msp,P+MSP,0.078490152941047,0.9969196479456455,86
order_pair_000322,69,p_msp,P+MSP,0.05008282747999983,0.9987458551958044,86
order_pair_000323,69,p_msp,P+MSP,0.037182482356789046,0.9993087315028938,86
order_pair_000324,69,p_msp,P+MSP,0.03647166216928779,0.9993349089293048,86
order_pair_000325,69,p_msp,P+MSP,0.04805881980283587,0.9988451749195792,86
order_pair_000326,69,p_msp,P+MSP,0.041141619435413855,0.9991536835751159,86
order_pair_000327,69,p_msp,P+MSP,0.06086051938289295,0.9981479985902223,86
order_pair_000328,69,p_msp,P+MSP,0.060318549569515864,0.998180836288915,86
order_pair_000329,69,p_msp,P+MSP,0.057825213964411495,0.9983281223149855,86
order_pair_000330,69,p_msp,P+MSP,0.06556295377847586,0.9978507495459207,86
order_pair_000331,69,p_msp,P+MSP,0.09047073180296028,0.9959075233435186,86
order_pair_000332,69,p_msp,P+MSP,0.06432342281788066,0.9979312486384962,86
order_pair_000333,69,p_msp,P+MSP,0.10221180040173346,0.9947763739293181,86
order_pair_000334,69,p_msp,P+MSP,0.06336653641281845,0.9979923410315215,86
order_pair_000335,69,p_msp,P+MSP,0.07133048138150694,0.9974559812129413,86
order_pair_000336,69,p_msp,P+MSP,0.06302026918279005,0.9980142228360643,86
order_pair_000337,69,p_msp,P+MSP,0.0865339236576201,0.9962559400282086,86
order_pair_000338,69,p_msp,P+MSP,0.10789226782858141,0.994179629271403,86
order_pair_000339,69,p_msp,P+MSP,0.07855744947790792,0.9969143635657629,86
order_pair_000340,69,p_msp,P+MSP,0.06725629688475632,0.9977382952646748,86
order_pair_000341,69,p_msp,P+MSP,0.07351447165629853,0.9972978112285479,86
order_pair_000342,69,p_msp,P+MSP,0.05791046760724463,0.9983231888707552,86
order_pair_000343,69,p_msp,P+MSP,0.08656656137312413,0.9962531152260167,86
order_pair_000344,69,p_msp,P+MSP,0.053112137301127384,0.9985895504356531,86
order_pair_000345,69,p_msp,P+MSP,0.04264062632112227,0.9990908884934714,86
order_pair_000346,69,p_msp,P+MSP,0.0431954598395521,0.9990670761246248,86
order_pair_000347,69,p_msp,P+MSP,0.044361885509769404,0.9990160115570091,86
order_pair_000348,69,p_msp,P+MSP,0.09076919105253768,0.9958804769778339,86
order_pair_000349,69,p_msp,P+MSP,0.05118479196517955,0.9986900585357407,86
order_pair_000350,69,p_msp,P+MSP,0.03574700146022185,0.9993610759433016,86
order_pair_000351,69,p_msp,P+MSP,0.07004352591741385,0.9975469522385283,86
order_pair_000352,69,p_msp,P+MSP,0.048424306772351815,0.9988275432568088,86
order_pair_000353,69,p_msp,P+MSP,0.025960532397838555,0.9996630253788105,86
order_pair_000354,69,p_msp,P+MSP,0.04214869869253585,0.999111743599263,86
order_pair_000355,69,p_msp,P+MSP,0.0862492288994739,0.9962805352571233,86
order_pair_000356,69,p_msp,P+MSP,0.08580811033278492,0.9963184841005585,86
order_pair_000357,69,p_msp,P+MSP,0.08421337564491466,0.9964540536812442,86
order_pair_000358,69,p_msp,P+MSP,0.12325098684332081,0.992404597121074,86
order_pair_000359,69,p_msp,P+MSP,0.05196448500237859,0.9986498461492187,86
order_pair_000360,69,p_msp,P+MSP,0.0752804250418672,0.9971664288027581,86
order_pair_000361,69,p_msp,P+MSP,0.0798477608313536,0.9968121675451097,86
order_pair_000362,69,p_msp,P+MSP,0.05462078278963269,0.9985082850437239,86
order_pair_000363,69,p_msp,P+MSP,0.06552142056551007,0.9978534717235389,86
order_pair_000364,69,p_msp,P+MSP,0.034406550630566454,0.9994080946368531,86
order_pair_000365,69,p_msp,P+MSP,0.039863614216786185,0.9992054461307877,86
order_pair_000366,69,p_msp,P+MSP,0.057339574680761195,0.9983560865877148,86
order_pair_000367,69,p_msp,P+MSP,0.05788230685863202,0.9983248192763615,86
order_pair_000368,69,p_msp,P+MSP,0.04841006955596978,0.9988282325827931,86
order_pair_000369,69,p_msp,P+MSP,0.07772672441641675,0.9969792781557472,86
order_pair_000370,69,p_msp,P+MSP,0.06045915630771363,0.9981723452092797,86
order_pair_000371,69,p_msp,P+MSP,0.04395159208998301,0.9990341287763782,86
order_pair_000372,69,p_msp,P+MSP,0.0611052036757683,0.9981330770418716,86
order_pair_000373,69,p_msp,P+MSP,0.0614060377373516,0.9981146492646994,86
order_pair_000374,69,p_msp,P+MSP,0.05435243162409369,0.9985229065882739,86
order_pair_000375,69,p_msp,P+MSP,0.10020586065226872,0.9949793927454689,86
order_pair_000376,69,p_msp,P+MSP,0.06795374777419615,0.9976911440817205,86
order_pair_000377,69,p_msp,P+MSP,0.05936742154859179,0.998237754629336,86
order_pair_000378,69,p_msp,P+MSP,0.04733191987819133,0.9988798446803225,86
order_pair_000379,69,p_msp,P+MSP,0.05719627211483661,0.998364293228083,86
order_pair_000380,69,p_msp,P+MSP,0.06345293604371367,0.9979868624537162,86
order_pair_000381,69,p_msp,P+MSP,0.06867705921948049,0.9976417307684821,86
order_pair_000382,69,p_msp,P+MSP,0.029178259983891282,0.9995743145721563,86
order_pair_000383,69,p_msp,P+MSP,0.0601879649091745,0.998188704440046,86
order_pair_000384,69,p_msp,P+MSP,0.05639848994827521,0.9984096051657774,86
order_pair_000385,69,p_msp,P+MSP,0.04246596605669541,0.9990983208634359,86
order_pair_000386,69,p_msp,P+MSP,0.10404592382267712,0.9945872228679431,86
order_pair_000387,69,p_msp,P+MSP,0.03938522780653314,0.999224401915314,86
order_pair_000388,69,p_msp,P+MSP,0.07607380121007148,0.9971063883847255,86
order_pair_000389,69,p_msp,P+MSP,0.09256138045816749,0.995716195423839,86
order_pair_000390,69,p_msp,P+MSP,0.08684614366876837,0.9962288736649321,86
order_pair_000391,69,p_msp,P+MSP,0.07015496757580775,0.9975391402622187,86
order_pair_000392,69,p_msp,P+MSP,0.07560741574108541,0.9971417593424775,86
order_pair_000393,69,p_msp,P+MSP,0.04889572932360336,0.9988046038269566,86
order_pair_000394,69,p_msp,P+MSP,0.06599860158323823,0.9978220922945286,86
order_pair_000395,69,p_msp,P+MSP,0.048410150489188945,0.9988282286648071,86
order_pair_000396,69,p_msp,P+MSP,0.0564764588744395,0.9984052047965021,86
order_pair_000397,69,p_msp,P+MSP,0.07104435120572285,0.997476350080879,86
order_pair_000398,69,p_msp,P+MSP,0.06599777437855313,0.9978221468885392,86
order_pair_000399,69,p_msp,P+MSP,0.09350030161798968,0.9956288467986726,86
order_pair_000000,69,ck4p_msp,CK4P-MSP,0.04497856954281403,0.9989884641409412,222
order_pair_000001,69,ck4p_msp,CK4P-MSP,0.06879083134218811,0.9976339107616254,222
order_pair_000002,69,ck4p_msp,CK4P-MSP,0.03394026338845503,0.9994240292605611,222
order_pair_000003,69,ck4p_msp,CK4P-MSP,0.08235309053449016,0.9966089842397093,222
order_pair_000004,69,ck4p_msp,CK4P-MSP,0.06282518697910573,0.9980264979405205,222
order_pair_000005,69,ck4p_msp,CK4P-MSP,0.05388661152071468,0.9985481165494079,222
order_pair_000006,69,ck4p_msp,CK4P-MSP,0.0393193675953201,0.9992269936659522,222
order_pair_000007,69,ck4p_msp,CK4P-MSP,0.029937515711884705,0.9995518725765002,222
order_pair_000008,69,ck4p_msp,CK4P-MSP,0.056275226545370934,0.9984165494386339,222
order_pair_000009,69,ck4p_msp,CK4P-MSP,0.05188427313182052,0.9986540111007917,222
order_pair_000010,69,ck4p_msp,CK4P-MSP,0.06964225103460697,0.9975749784354164,222
order_pair_000011,69,ck4p_msp,CK4P-MSP,0.04661922428667868,0.9989133239634542,222
order_pair_000012,69,ck4p_msp,CK4P-MSP,0.06618096181832826,0.9978100401464002,222
order_pair_000013,69,ck4p_msp,CK4P-MSP,0.05843069777950399,0.9982929267785,222
order_pair_000014,69,ck4p_msp,CK4P-MSP,0.03520208790224738,0.9993804065036612,222
order_pair_000015,69,ck4p_msp,CK4P-MSP,0.02972609745863641,0.9995581795649398,222
order_pair_000016,69,ck4p_msp,CK4P-MSP,0.06590396862558262,0.9978283334596993,222
order_pair_000017,69,ck4p_msp,CK4P-MSP,0.05680557683488599,0.9983865632202281,222
order_pair_000018,69,ck4p_msp,CK4P-MSP,0.03547362945193042,0.9993708108067539,222
order_pair_000019,69,ck4p_msp,CK4P-MSP,0.0573983894668097,0.998352712443308,222
order_pair_000020,69,ck4p_msp,CK4P-MSP,0.03578652605299493,0.9993596622765293,222
order_pair_000021,69,ck4p_msp,CK4P-MSP,0.04144551568968352,0.9991411346146083,222
order_pair_000022,69,ck4p_msp,CK4P-MSP,0.04525875169752438,0.9989758226973914,222
order_pair_000023,69,ck4p_msp,CK4P-MSP,0.0686204610640437,0.9976456161616788,222
order_pair_000024,69,ck4p_msp,CK4P-MSP,0.08769132386304873,0.9961551158595727,222
order_pair_000025,69,ck4p_msp,CK4P-MSP,0.027184437338707214,0.9996305031832894,222
order_pair_000026,69,ck4p_msp,CK4P-MSP,0.03807620254264393,0.999275101399966,222
order_pair_000027,69,ck4p_msp,CK4P-MSP,0.03422317948212831,0.999414386993067,222
order_pair_000028,69,ck4p_msp,CK4P-MSP,0.03584229867068963,0.9993576648130006,222
order_pair_000029,69,ck4p_msp,CK4P-MSP,0.034855295136575204,0.9993925542004715,222
order_pair_000030,69,ck4p_msp,CK4P-MSP,0.034888227460164456,0.9993914057923443,222
order_pair_000031,69,ck4p_msp,CK4P-MSP,0.06552815704994494,0.9978530303168189,222
order_pair_000032,69,ck4p_msp,CK4P-MSP,0.04746882631383998,0.9988733552641933,222
order_pair_000033,69,ck4p_msp,CK4P-MSP,0.062498906550126465,0.9980469433400196,222
order_pair_000034,69,ck4p_msp,CK4P-MSP,0.06449898536966095,0.997919940443142,222
order_pair_000035,69,ck4p_msp,CK4P-MSP,0.04913057025002813,0.9987930935334535,222
order_pair_000036,69,ck4p_msp,CK4P-MSP,0.045732219411395963,0.9989542820538541,222
order_pair_000037,69,ck4p_msp,CK4P-MSP,0.0671326576753437,0.9977466031367228,222
order_pair_000038,69,ck4p_msp,CK4P-MSP,0.042316277190154516,0.9991046663423832,222
order_pair_000039,69,ck4p_msp,CK4P-MSP,0.05014817542499888,0.9987425802507718,222
order_pair_000040,69,ck4p_msp,CK4P-MSP,0.0685615742306034,0.9976496552695111,222
order_pair_000041,69,ck4p_msp,CK4P-MSP,0.039306973030949766,0.9992274809355719,222
order_pair_000042,69,ck4p_msp,CK4P-MSP,0.037298229581567414,0.9993044210350404,222
order_pair_000043,69,ck4p_msp,CK4P-MSP,0.06408300061073395,0.9979466845163624,222
order_pair_000044,69,ck4p_msp,CK4P-MSP,0.05001717907557034,0.9987491408986611,222
order_pair_000045,69,ck4p_msp,CK4P-MSP,0.03617637716553098,0.9993456348675887,222
order_pair_000046,69,ck4p_msp,CK4P-MSP,0.08086759311661992,0.9967302161917624,222
order_pair_000047,69,ck4p_msp,CK4P-MSP,0.07094696211781398,0.997483264283127,222
order_pair_000048,69,ck4p_msp,CK4P-MSP,0.06348352003053206,0.9979849213422667,222
order_pair_000049,69,ck4p_msp,CK4P-MSP,0.06332807995729887,0.997994777144461,222
order_pair_000050,69,ck4p_msp,CK4P-MSP,0.03544025968961389,0.9993719939965666,222
order_pair_000051,69,ck4p_msp,CK4P-MSP,0.02951353942422045,0.9995644754953276,222
order_pair_000052,69,ck4p_msp,CK4P-MSP,0.07017826156001171,0.9975375058022073,222
order_pair_000053,69,ck4p_msp,CK4P-MSP,0.059805673998027074,0.998211640678821,222
order_pair_000054,69,ck4p_msp,CK4P-MSP,0.06946104384207068,0.9975875816941849,222
order_pair_000055,69,ck4p_msp,CK4P-MSP,0.037538671732798075,0.999295424062269,222
order_pair_000056,69,ck4p_msp,CK4P-MSP,0.05226826155569799,0.9986340144169727,222
order_pair_000057,69,ck4p_msp,CK4P-MSP,0.04220483397843913,0.9991093759944263,222
order_pair_000058,69,ck4p_msp,CK4P-MSP,0.07972074987572775,0.9968223010196259,222
order_pair_000059,69,ck4p_msp,CK4P-MSP,0.07084933441568476,0.9974901859064271,222
order_pair_000060,69,ck4p_msp,CK4P-MSP,0.04795672360333347,0.998850076330617,222
order_pair_000061,69,ck4p_msp,CK4P-MSP,0.04986940226955669,0.9987565213586389,222
order_pair_000062,69,ck4p_msp,CK4P-MSP,0.06123962424933776,0.9981248542109001,222
order_pair_000063,69,ck4p_msp,CK4P-MSP,0.054833145999497214,0.998496663049899,222
order_pair_000064,69,ck4p_msp,CK4P-MSP,0.0438868469422197,0.9990369723327353,222
order_pair_000065,69,ck4p_msp,CK4P-MSP,0.08326289555714977,0.9965336451117198,222
order_pair_000066,69,ck4p_msp,CK4P-MSP,0.03689975996924079,0.9993192038571063,222
order_pair_000067,69,ck4p_msp,CK4P-MSP,0.0544445731040264,0.9985178942297603,222
order_pair_000068,69,ck4p_msp,CK4P-MSP,0.04168220671471802,0.9991312968216955,222
order_pair_000069,69,ck4p_msp,CK4P-MSP,0.0356845446135619,0.9993633066378614,222
order_pair_000070,69,ck4p_msp,CK4P-MSP,0.06432713295373481,0.9979310099829766,222
order_pair_000071,69,ck4p_msp,CK4P-MSP,0.03293187659102583,0.9994577457520968,222
order_pair_000072,69,ck4p_msp,CK4P-MSP,0.036539360599717574,0.9993324375634822,222
order_pair_000073,69,ck4p_msp,CK4P-MSP,0.07074343247307872,0.9974976833809635,222
order_pair_000074,69,ck4p_msp,CK4P-MSP,0.07188632892563313,0.9974161778567979,222
order_pair_000075,69,ck4p_msp,CK4P-MSP,0.05926741652637719,0.9982436866691446,222
order_pair_000076,69,ck4p_msp,CK4P-MSP,0.04260513647059773,0.9990924011731611,222
order_pair_000077,69,ck4p_msp,CK4P-MSP,0.054368040079262284,0.9985220581089699,222
order_pair_000078,69,ck4p_msp,CK4P-MSP,0.049751087716378595,0.9987624146355188,222
order_pair_000079,69,ck4p_msp,CK4P-MSP,0.053745856704982914,0.9985556914435236,222
order_pair_000080,69,ck4p_msp,CK4P-MSP,0.0628666546511358,0.9980238918664874,222
order_pair_000081,69,ck4p_msp,CK4P-MSP,0.05928360924793154,0.9982427268372691,222
order_pair_000082,69,ck4p_msp,CK4P-MSP,0.04147009730113406,0.9991401155149173,222
order_pair_000083,69,ck4p_msp,CK4P-MSP,0.04747077138917821,0.998873262931858,222
order_pair_000084,69,ck4p_msp,CK4P-MSP,0.03229568999960984,0.9994784942037247,222
order_pair_000085,69,ck4p_msp,CK4P-MSP,0.044607278748185104,0.9990050953413411,222
order_pair_000086,69,ck4p_msp,CK4P-MSP,0.04035037822494445,0.9991859234885523,222
order_pair_000087,69,ck4p_msp,CK4P-MSP,0.04634742156196165,0.9989259582572793,222
order_pair_000088,69,ck4p_msp,CK4P-MSP,0.035245290020625576,0.9993788847656809,222
order_pair_000089,69,ck4p_msp,CK4P-MSP,0.0607033580201396,0.9981575511625395,222
order_pair_000090,69,ck4p_msp,CK4P-MSP,0.05028039426031667,0.9987359409765137,222
order_pair_000091,69,ck4p_msp,CK4P-MSP,0.025349662467609613,0.9996786973063891,222
order_pair_000092,69,ck4p_msp,CK4P-MSP,0.10069699970900828,0.9949300571248018,222
order_pair_000093,69,ck4p_msp,CK4P-MSP,0.04342456836277665,0.9990571534312538,222
order_pair_000094,69,ck4p_msp,CK4P-MSP,0.03716996996473206,0.9993091966664105,222
order_pair_000095,69,ck4p_msp,CK4P-MSP,0.04261667936797349,0.9990919093198241,222
