representation,representation_label,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
ck5_svd222,CK5 SVD-222,logistic,76,2,52,0.43478260869565216,0.43047619047619046,target_background,Klebsiella,69,N_3pct,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,76,2,52,0.5217391304347826,0.5180952380952382,target_background,Klebsiella,69,N_3pct,target_binary
ck7_pca147,CK7 PCA-147,logistic,76,2,52,0.6086956521739131,0.6086956521739131,target_background,Klebsiella,69,N_3pct,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,76,2,52,0.5217391304347826,0.5180952380952382,target_background,Klebsiella,69,N_3pct,target_binary
ck7_pca222,CK7 PCA-222,logistic,76,2,52,0.6086956521739131,0.6086956521739131,target_background,Klebsiella,69,N_3pct,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,76,2,52,0.6086956521739131,0.6057142857142856,target_background,Klebsiella,69,N_3pct,target_binary
ck7_svd147,CK7 SVD-147,logistic,76,2,52,0.6086956521739131,0.6057142857142856,target_background,Klebsiella,69,N_3pct,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,76,2,52,0.6086956521739131,0.6057142857142856,target_background,Klebsiella,69,N_3pct,target_binary
ck7_svd222,CK7 SVD-222,logistic,76,2,52,0.6086956521739131,0.6057142857142856,target_background,Klebsiella,69,N_3pct,target_binary
ck4,CK4,nearest_centroid,120,4,136,0.19444444444444445,0.17712418300653596,within_genus_species,Acinetobacter,75,clean,label
ck4,CK4,logistic,120,4,136,0.3333333333333333,0.328548644338118,within_genus_species,Acinetobacter,75,clean,label
ck4_p,CK4+P,nearest_centroid,120,4,147,0.19444444444444445,0.17712418300653596,within_genus_species,Acinetobacter,75,clean,label
ck4_p,CK4+P,logistic,120,4,147,0.3611111111111111,0.3744360902255639,within_genus_species,Acinetobacter,75,clean,label
ck4p_msp,CK4P-MSP,nearest_centroid,120,4,222,0.2222222222222222,0.21521942110177406,within_genus_species,Acinetobacter,75,clean,label
ck4p_msp,CK4P-MSP,logistic,120,4,222,0.16666666666666666,0.1562233589087809,within_genus_species,Acinetobacter,75,clean,label
ckmer5_count_l2,CK5,nearest_centroid,120,4,509,0.2777777777777778,0.2505952380952381,within_genus_species,Acinetobacter,75,clean,label
ckmer5_count_l2,CK5,logistic,120,4,509,0.3055555555555556,0.30587044534412955,within_genus_species,Acinetobacter,75,clean,label
ck5_pca147,CK5 PCA-147,nearest_centroid,120,4,83,0.25,0.22829151683556717,within_genus_species,Acinetobacter,75,clean,label
ck5_pca147,CK5 PCA-147,logistic,120,4,83,0.3611111111111111,0.3567401960784314,within_genus_species,Acinetobacter,75,clean,label
ck5_pca222,CK5 PCA-222,nearest_centroid,120,4,83,0.25,0.22829151683556717,within_genus_species,Acinetobacter,75,clean,label
ck5_pca222,CK5 PCA-222,logistic,120,4,83,0.3611111111111111,0.3567401960784314,within_genus_species,Acinetobacter,75,clean,label
ck5_svd147,CK5 SVD-147,nearest_centroid,120,4,83,0.2777777777777778,0.26046176046176045,within_genus_species,Acinetobacter,75,clean,label
ck5_svd147,CK5 SVD-147,logistic,120,4,83,0.3333333333333333,0.3245076179858788,within_genus_species,Acinetobacter,75,clean,label
ck5_svd222,CK5 SVD-222,nearest_centroid,120,4,83,0.2777777777777778,0.26046176046176045,within_genus_species,Acinetobacter,75,clean,label
ck5_svd222,CK5 SVD-222,logistic,120,4,83,0.3333333333333333,0.3245076179858788,within_genus_species,Acinetobacter,75,clean,label
ck7_pca147,CK7 PCA-147,nearest_centroid,120,4,83,0.4444444444444444,0.43491228070175436,within_genus_species,Acinetobacter,75,clean,label
ck7_pca147,CK7 PCA-147,logistic,120,4,83,0.5,0.4812280701754386,within_genus_species,Acinetobacter,75,clean,label
ck7_pca222,CK7 PCA-222,nearest_centroid,120,4,83,0.4444444444444444,0.43491228070175436,within_genus_species,Acinetobacter,75,clean,label
ck7_pca222,CK7 PCA-222,logistic,120,4,83,0.5,0.4812280701754386,within_genus_species,Acinetobacter,75,clean,label
ck7_svd147,CK7 SVD-147,nearest_centroid,120,4,83,0.5,0.4856979405034325,within_genus_species,Acinetobacter,75,clean,label
ck7_svd147,CK7 SVD-147,logistic,120,4,83,0.5277777777777778,0.4880324989020641,within_genus_species,Acinetobacter,75,clean,label
ck7_svd222,CK7 SVD-222,nearest_centroid,120,4,83,0.5,0.4856979405034325,within_genus_species,Acinetobacter,75,clean,label
ck7_svd222,CK7 SVD-222,logistic,120,4,83,0.5277777777777778,0.4880324989020641,within_genus_species,Acinetobacter,75,clean,label
ck4,CK4,nearest_centroid,79,3,136,0.2916666666666667,0.29754901960784313,within_genus_species,Burkholderia,75,clean,label
ck4,CK4,logistic,79,3,136,0.2916666666666667,0.29629629629629634,within_genus_species,Burkholderia,75,clean,label
ck4_p,CK4+P,nearest_centroid,79,3,147,0.2916666666666667,0.29754901960784313,within_genus_species,Burkholderia,75,clean,label
ck4_p,CK4+P,logistic,79,3,147,0.375,0.381453634085213,within_genus_species,Burkholderia,75,clean,label
ck4p_msp,CK4P-MSP,nearest_centroid,79,3,222,0.2916666666666667,0.29754901960784313,within_genus_species,Burkholderia,75,clean,label
ck4p_msp,CK4P-MSP,logistic,79,3,222,0.4583333333333333,0.458994708994709,within_genus_species,Burkholderia,75,clean,label
ckmer5_count_l2,CK5,nearest_centroid,79,3,474,0.375,0.3735294117647059,within_genus_species,Burkholderia,75,clean,label
ckmer5_count_l2,CK5,logistic,79,3,474,0.3333333333333333,0.342442645074224,within_genus_species,Burkholderia,75,clean,label
ck5_pca147,CK5 PCA-147,nearest_centroid,79,3,54,0.375,0.375,within_genus_species,Burkholderia,75,clean,label
ck5_pca147,CK5 PCA-147,logistic,79,3,54,0.4166666666666667,0.416005291005291,within_genus_species,Burkholderia,75,clean,label
ck5_pca222,CK5 PCA-222,nearest_centroid,79,3,54,0.375,0.375,within_genus_species,Burkholderia,75,clean,label
ck5_pca222,CK5 PCA-222,logistic,79,3,54,0.4166666666666667,0.416005291005291,within_genus_species,Burkholderia,75,clean,label
ck5_svd147,CK5 SVD-147,nearest_centroid,79,3,54,0.375,0.375,within_genus_species,Burkholderia,75,clean,label
ck5_svd147,CK5 SVD-147,logistic,79,3,54,0.375,0.35653235653235654,within_genus_species,Burkholderia,75,clean,label
ck5_svd222,CK5 SVD-222,nearest_centroid,79,3,54,0.375,0.375,within_genus_species,Burkholderia,75,clean,label
ck5_svd222,CK5 SVD-222,logistic,79,3,54,0.375,0.35653235653235654,within_genus_species,Burkholderia,75,clean,label
ck7_pca147,CK7 PCA-147,nearest_centroid,79,3,54,0.2916666666666667,0.284640522875817,within_genus_species,Burkholderia,75,clean,label
ck7_pca147,CK7 PCA-147,logistic,79,3,54,0.375,0.3326118326118326,within_genus_species,Burkholderia,75,clean,label
ck7_pca222,CK7 PCA-222,nearest_centroid,79,3,54,0.2916666666666667,0.284640522875817,within_genus_species,Burkholderia,75,clean,label
ck7_pca222,CK7 PCA-222,logistic,79,3,54,0.375,0.3326118326118326,within_genus_species,Burkholderia,75,clean,label
ck7_svd147,CK7 SVD-147,nearest_centroid,79,3,54,0.2916666666666667,0.2837301587301587,within_genus_species,Burkholderia,75,clean,label
ck7_svd147,CK7 SVD-147,logistic,79,3,54,0.2916666666666667,0.2735042735042735,within_genus_species,Burkholderia,75,clean,label
ck7_svd222,CK7 SVD-222,nearest_centroid,79,3,54,0.2916666666666667,0.2837301587301587,within_genus_species,Burkholderia,75,clean,label
ck7_svd222,CK7 SVD-222,logistic,79,3,54,0.2916666666666667,0.2735042735042735,within_genus_species,Burkholderia,75,clean,label
ck4,CK4,nearest_centroid,67,2,136,0.6666666666666666,0.6541176470588235,target_background,Burkholderia,75,clean,target_binary
ck4,CK4,logistic,67,2,136,0.47619047619047616,0.4296296296296296,target_background,Burkholderia,75,clean,target_binary
ck4_p,CK4+P,nearest_centroid,67,2,147,0.6666666666666666,0.6541176470588235,target_background,Burkholderia,75,clean,target_binary
ck4_p,CK4+P,logistic,67,2,147,0.6190476190476191,0.5714285714285714,target_background,Burkholderia,75,clean,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,67,2,222,0.7142857142857143,0.6971153846153846,target_background,Burkholderia,75,clean,target_binary
ck4p_msp,CK4P-MSP,logistic,67,2,222,0.6666666666666666,0.6100795755968169,target_background,Burkholderia,75,clean,target_binary
ckmer5_count_l2,CK5,nearest_centroid,67,2,457,0.6190476190476191,0.6111111111111112,target_background,Burkholderia,75,clean,target_binary
ckmer5_count_l2,CK5,logistic,67,2,457,0.47619047619047616,0.4296296296296296,target_background,Burkholderia,75,clean,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,67,2,45,0.6190476190476191,0.6111111111111112,target_background,Burkholderia,75,clean,target_binary
ck5_pca147,CK5 PCA-147,logistic,67,2,45,0.5714285714285714,0.5333333333333333,target_background,Burkholderia,75,clean,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,67,2,45,0.6190476190476191,0.6111111111111112,target_background,Burkholderia,75,clean,target_binary
ck5_pca222,CK5 PCA-222,logistic,67,2,45,0.5714285714285714,0.5333333333333333,target_background,Burkholderia,75,clean,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,67,2,45,0.5714285714285714,0.5714285714285714,target_background,Burkholderia,75,clean,target_binary
ck5_svd147,CK5 SVD-147,logistic,67,2,45,0.6190476190476191,0.5961538461538461,target_background,Burkholderia,75,clean,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,67,2,45,0.5714285714285714,0.5714285714285714,target_background,Burkholderia,75,clean,target_binary
ck5_svd222,CK5 SVD-222,logistic,67,2,45,0.6190476190476191,0.5961538461538461,target_background,Burkholderia,75,clean,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,67,2,45,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,75,clean,target_binary
ck7_pca147,CK7 PCA-147,logistic,67,2,45,0.5238095238095238,0.4951923076923077,target_background,Burkholderia,75,clean,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,67,2,45,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,75,clean,target_binary
ck7_pca222,CK7 PCA-222,logistic,67,2,45,0.5238095238095238,0.4951923076923077,target_background,Burkholderia,75,clean,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,67,2,45,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,75,clean,target_binary
ck7_svd147,CK7 SVD-147,logistic,67,2,45,0.5714285714285714,0.5552941176470588,target_background,Burkholderia,75,clean,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,67,2,45,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,75,clean,target_binary
ck7_svd222,CK7 SVD-222,logistic,67,2,45,0.5714285714285714,0.5552941176470588,target_background,Burkholderia,75,clean,target_binary
ck4,CK4,nearest_centroid,119,4,136,0.3888888888888889,0.36969696969696964,within_genus_species,Candida,75,clean,label
ck4,CK4,logistic,119,4,136,0.3333333333333333,0.30268016297428063,within_genus_species,Candida,75,clean,label
ck4_p,CK4+P,nearest_centroid,119,4,147,0.3888888888888889,0.36969696969696964,within_genus_species,Candida,75,clean,label
ck4_p,CK4+P,logistic,119,4,147,0.3611111111111111,0.31920688007644527,within_genus_species,Candida,75,clean,label
ck4p_msp,CK4P-MSP,nearest_centroid,119,4,222,0.3888888888888889,0.36969696969696964,within_genus_species,Candida,75,clean,label
ck4p_msp,CK4P-MSP,logistic,119,4,222,0.4444444444444444,0.36317135549872126,within_genus_species,Candida,75,clean,label
ckmer5_count_l2,CK5,nearest_centroid,119,4,508,0.3888888888888889,0.37053418803418803,within_genus_species,Candida,75,clean,label
ckmer5_count_l2,CK5,logistic,119,4,508,0.3611111111111111,0.3090686274509804,within_genus_species,Candida,75,clean,label
ck5_pca147,CK5 PCA-147,nearest_centroid,119,4,82,0.3611111111111111,0.3439819004524887,within_genus_species,Candida,75,clean,label
ck5_pca147,CK5 PCA-147,logistic,119,4,82,0.2777777777777778,0.23632723112128146,within_genus_species,Candida,75,clean,label
ck5_pca222,CK5 PCA-222,nearest_centroid,119,4,82,0.3611111111111111,0.3439819004524887,within_genus_species,Candida,75,clean,label
ck5_pca222,CK5 PCA-222,logistic,119,4,82,0.2777777777777778,0.23632723112128146,within_genus_species,Candida,75,clean,label
ck5_svd147,CK5 SVD-147,nearest_centroid,119,4,82,0.3333333333333333,0.3264411027568922,within_genus_species,Candida,75,clean,label
ck5_svd147,CK5 SVD-147,logistic,119,4,82,0.2777777777777778,0.23945981554677204,within_genus_species,Candida,75,clean,label
ck5_svd222,CK5 SVD-222,nearest_centroid,119,4,82,0.3333333333333333,0.3264411027568922,within_genus_species,Candida,75,clean,label
ck5_svd222,CK5 SVD-222,logistic,119,4,82,0.2777777777777778,0.23945981554677204,within_genus_species,Candida,75,clean,label
ck7_pca147,CK7 PCA-147,nearest_centroid,119,4,82,0.3333333333333333,0.313177019059372,within_genus_species,Candida,75,clean,label
ck7_pca147,CK7 PCA-147,logistic,119,4,82,0.3888888888888889,0.36012426900584793,within_genus_species,Candida,75,clean,label
ck7_pca222,CK7 PCA-222,nearest_centroid,119,4,82,0.3333333333333333,0.313177019059372,within_genus_species,Candida,75,clean,label
ck7_pca222,CK7 PCA-222,logistic,119,4,82,0.3888888888888889,0.36012426900584793,within_genus_species,Candida,75,clean,label
ck7_svd147,CK7 SVD-147,nearest_centroid,119,4,82,0.3333333333333333,0.3159090909090909,within_genus_species,Candida,75,clean,label
ck7_svd147,CK7 SVD-147,logistic,119,4,82,0.3055555555555556,0.2998324615887545,within_genus_species,Candida,75,clean,label
ck7_svd222,CK7 SVD-222,nearest_centroid,119,4,82,0.3333333333333333,0.3159090909090909,within_genus_species,Candida,75,clean,label
ck7_svd222,CK7 SVD-222,logistic,119,4,82,0.3055555555555556,0.2998324615887545,within_genus_species,Candida,75,clean,label
ck4,CK4,nearest_centroid,74,2,136,0.43478260869565216,0.43047619047619046,target_background,Candida,75,clean,target_binary
ck4,CK4,logistic,74,2,136,0.30434782608695654,0.2923076923076923,target_background,Candida,75,clean,target_binary
ck4_p,CK4+P,nearest_centroid,74,2,147,0.43478260869565216,0.43047619047619046,target_background,Candida,75,clean,target_binary
ck4_p,CK4+P,logistic,74,2,147,0.34782608695652173,0.32748538011695905,target_background,Candida,75,clean,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,74,2,222,0.43478260869565216,0.43047619047619046,target_background,Candida,75,clean,target_binary
ck4p_msp,CK4P-MSP,logistic,74,2,222,0.4782608695652174,0.46923076923076923,target_background,Candida,75,clean,target_binary
ckmer5_count_l2,CK5,nearest_centroid,74,2,499,0.5217391304347826,0.50682261208577,target_background,Candida,75,clean,target_binary
ckmer5_count_l2,CK5,logistic,74,2,499,0.4782608695652174,0.45238095238095233,target_background,Candida,75,clean,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,74,2,50,0.5217391304347826,0.5180952380952382,target_background,Candida,75,clean,target_binary
ck5_pca147,CK5 PCA-147,logistic,74,2,50,0.6086956521739131,0.5964912280701754,target_background,Candida,75,clean,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,74,2,50,0.5217391304347826,0.5180952380952382,target_background,Candida,75,clean,target_binary
ck5_pca222,CK5 PCA-222,logistic,74,2,50,0.6086956521739131,0.5964912280701754,target_background,Candida,75,clean,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,74,2,50,0.391304347826087,0.38076923076923075,target_background,Candida,75,clean,target_binary
ck5_svd147,CK5 SVD-147,logistic,74,2,50,0.4782608695652174,0.4772727272727273,target_background,Candida,75,clean,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,74,2,50,0.391304347826087,0.38076923076923075,target_background,Candida,75,clean,target_binary
ck5_svd222,CK5 SVD-222,logistic,74,2,50,0.4782608695652174,0.4772727272727273,target_background,Candida,75,clean,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,74,2,50,0.34782608695652173,0.34285714285714286,target_background,Candida,75,clean,target_binary
ck7_pca147,CK7 PCA-147,logistic,74,2,50,0.4782608695652174,0.46923076923076923,target_background,Candida,75,clean,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,74,2,50,0.34782608695652173,0.34285714285714286,target_background,Candida,75,clean,target_binary
ck7_pca222,CK7 PCA-222,logistic,74,2,50,0.4782608695652174,0.46923076923076923,target_background,Candida,75,clean,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,74,2,50,0.30434782608695654,0.303030303030303,target_background,Candida,75,clean,target_binary
ck7_svd147,CK7 SVD-147,logistic,74,2,50,0.30434782608695654,0.303030303030303,target_background,Candida,75,clean,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,74,2,50,0.30434782608695654,0.303030303030303,target_background,Candida,75,clean,target_binary
ck7_svd222,CK7 SVD-222,logistic,74,2,50,0.30434782608695654,0.303030303030303,target_background,Candida,75,clean,target_binary
ck4,CK4,nearest_centroid,133,5,136,0.15,0.1272222222222222,within_genus_species,Enterobacter,75,clean,label
ck4,CK4,logistic,133,5,136,0.1,0.09787449392712551,within_genus_species,Enterobacter,75,clean,label
ck4_p,CK4+P,nearest_centroid,133,5,147,0.15,0.1272222222222222,within_genus_species,Enterobacter,75,clean,label
ck4_p,CK4+P,logistic,133,5,147,0.175,0.15457875457875456,within_genus_species,Enterobacter,75,clean,label
ck4p_msp,CK4P-MSP,nearest_centroid,133,5,222,0.15,0.1272222222222222,within_genus_species,Enterobacter,75,clean,label
ck4p_msp,CK4P-MSP,logistic,133,5,222,0.15,0.1622222222222222,within_genus_species,Enterobacter,75,clean,label
ckmer5_count_l2,CK5,nearest_centroid,133,5,510,0.15,0.126007326007326,within_genus_species,Enterobacter,75,clean,label
ckmer5_count_l2,CK5,logistic,133,5,510,0.15,0.14705882352941177,within_genus_species,Enterobacter,75,clean,label
ck5_pca147,CK5 PCA-147,nearest_centroid,133,5,92,0.15,0.1306766917293233,within_genus_species,Enterobacter,75,clean,label
ck5_pca147,CK5 PCA-147,logistic,133,5,92,0.15,0.13968253968253969,within_genus_species,Enterobacter,75,clean,label
ck5_pca222,CK5 PCA-222,nearest_centroid,133,5,92,0.15,0.1306766917293233,within_genus_species,Enterobacter,75,clean,label
ck5_pca222,CK5 PCA-222,logistic,133,5,92,0.15,0.13968253968253969,within_genus_species,Enterobacter,75,clean,label
ck5_svd147,CK5 SVD-147,nearest_centroid,133,5,92,0.125,0.10307486631016043,within_genus_species,Enterobacter,75,clean,label
ck5_svd147,CK5 SVD-147,logistic,133,5,92,0.225,0.19864612511671334,within_genus_species,Enterobacter,75,clean,label
ck5_svd222,CK5 SVD-222,nearest_centroid,133,5,92,0.125,0.10307486631016043,within_genus_species,Enterobacter,75,clean,label
ck5_svd222,CK5 SVD-222,logistic,133,5,92,0.225,0.19864612511671334,within_genus_species,Enterobacter,75,clean,label
ck7_pca147,CK7 PCA-147,nearest_centroid,133,5,92,0.325,0.2775479422538246,within_genus_species,Enterobacter,75,clean,label
ck7_pca147,CK7 PCA-147,logistic,133,5,92,0.275,0.2423054070112894,within_genus_species,Enterobacter,75,clean,label
ck7_pca222,CK7 PCA-222,nearest_centroid,133,5,92,0.325,0.2775479422538246,within_genus_species,Enterobacter,75,clean,label
ck7_pca222,CK7 PCA-222,logistic,133,5,92,0.275,0.2423054070112894,within_genus_species,Enterobacter,75,clean,label
ck7_svd147,CK7 SVD-147,nearest_centroid,133,5,92,0.325,0.29772727272727273,within_genus_species,Enterobacter,75,clean,label
ck7_svd147,CK7 SVD-147,logistic,133,5,92,0.225,0.1974269005847953,within_genus_species,Enterobacter,75,clean,label
ck7_svd222,CK7 SVD-222,nearest_centroid,133,5,92,0.325,0.29772727272727273,within_genus_species,Enterobacter,75,clean,label
ck7_svd222,CK7 SVD-222,logistic,133,5,92,0.225,0.1974269005847953,within_genus_species,Enterobacter,75,clean,label
ck4,CK4,nearest_centroid,71,2,136,0.45454545454545453,0.45,target_background,Enterobacter,75,clean,target_binary
ck4,CK4,logistic,71,2,136,0.5,0.4989648033126294,target_background,Enterobacter,75,clean,target_binary
ck4_p,CK4+P,nearest_centroid,71,2,147,0.45454545454545453,0.45,target_background,Enterobacter,75,clean,target_binary
ck4_p,CK4+P,logistic,71,2,147,0.5,0.4989648033126294,target_background,Enterobacter,75,clean,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,71,2,222,0.45454545454545453,0.45,target_background,Enterobacter,75,clean,target_binary
ck4p_msp,CK4P-MSP,logistic,71,2,222,0.4090909090909091,0.4078674948240165,target_background,Enterobacter,75,clean,target_binary
ckmer5_count_l2,CK5,nearest_centroid,71,2,506,0.4090909090909091,0.4078674948240165,target_background,Enterobacter,75,clean,target_binary
ckmer5_count_l2,CK5,logistic,71,2,506,0.4090909090909091,0.4078674948240165,target_background,Enterobacter,75,clean,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,71,2,48,0.45454545454545453,0.45454545454545453,target_background,Enterobacter,75,clean,target_binary
ck5_pca147,CK5 PCA-147,logistic,71,2,48,0.4090909090909091,0.39789473684210525,target_background,Enterobacter,75,clean,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,71,2,48,0.45454545454545453,0.45454545454545453,target_background,Enterobacter,75,clean,target_binary
ck5_pca222,CK5 PCA-222,logistic,71,2,48,0.4090909090909091,0.39789473684210525,target_background,Enterobacter,75,clean,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,71,2,48,0.45454545454545453,0.45454545454545453,target_background,Enterobacter,75,clean,target_binary
ck5_svd147,CK5 SVD-147,logistic,71,2,48,0.5,0.4905263157894737,target_background,Enterobacter,75,clean,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,71,2,48,0.45454545454545453,0.45454545454545453,target_background,Enterobacter,75,clean,target_binary
ck5_svd222,CK5 SVD-222,logistic,71,2,48,0.5,0.4905263157894737,target_background,Enterobacter,75,clean,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,71,2,48,0.4090909090909091,0.3769063180827886,target_background,Enterobacter,75,clean,target_binary
ck7_pca147,CK7 PCA-147,logistic,71,2,48,0.45454545454545453,0.4358974358974359,target_background,Enterobacter,75,clean,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,71,2,48,0.4090909090909091,0.3769063180827886,target_background,Enterobacter,75,clean,target_binary
ck7_pca222,CK7 PCA-222,logistic,71,2,48,0.45454545454545453,0.4358974358974359,target_background,Enterobacter,75,clean,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,71,2,48,0.5,0.4905263157894737,target_background,Enterobacter,75,clean,target_binary
ck7_svd147,CK7 SVD-147,logistic,71,2,48,0.45454545454545453,0.4358974358974359,target_background,Enterobacter,75,clean,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,71,2,48,0.5,0.4905263157894737,target_background,Enterobacter,75,clean,target_binary
ck7_svd222,CK7 SVD-222,logistic,71,2,48,0.45454545454545453,0.4358974358974359,target_background,Enterobacter,75,clean,target_binary
ck4,CK4,nearest_centroid,52,2,136,0.375,0.3333333333333333,within_genus_species,Escherichia,75,clean,label
ck4,CK4,logistic,52,2,136,0.5,0.4181818181818182,within_genus_species,Escherichia,75,clean,label
ck4_p,CK4+P,nearest_centroid,52,2,147,0.375,0.3333333333333333,within_genus_species,Escherichia,75,clean,label
ck4_p,CK4+P,logistic,52,2,147,0.4375,0.37662337662337664,within_genus_species,Escherichia,75,clean,label
ck4p_msp,CK4P-MSP,nearest_centroid,52,2,222,0.375,0.3333333333333333,within_genus_species,Escherichia,75,clean,label
ck4p_msp,CK4P-MSP,logistic,52,2,222,0.375,0.3333333333333333,within_genus_species,Escherichia,75,clean,label
ckmer5_count_l2,CK5,nearest_centroid,52,2,502,0.5625,0.5151515151515151,within_genus_species,Escherichia,75,clean,label
ckmer5_count_l2,CK5,logistic,52,2,502,0.5625,0.5151515151515151,within_genus_species,Escherichia,75,clean,label
ck5_pca147,CK5 PCA-147,nearest_centroid,52,2,35,0.5625,0.5465587044534412,within_genus_species,Escherichia,75,clean,label
ck5_pca147,CK5 PCA-147,logistic,52,2,35,0.5,0.4666666666666667,within_genus_species,Escherichia,75,clean,label
ck5_pca222,CK5 PCA-222,nearest_centroid,52,2,35,0.5625,0.5465587044534412,within_genus_species,Escherichia,75,clean,label
ck5_pca222,CK5 PCA-222,logistic,52,2,35,0.5,0.4666666666666667,within_genus_species,Escherichia,75,clean,label
ck5_svd147,CK5 SVD-147,nearest_centroid,52,2,35,0.625,0.6,within_genus_species,Escherichia,75,clean,label
ck5_svd147,CK5 SVD-147,logistic,52,2,35,0.625,0.5636363636363637,within_genus_species,Escherichia,75,clean,label
ck5_svd222,CK5 SVD-222,nearest_centroid,52,2,35,0.625,0.6,within_genus_species,Escherichia,75,clean,label
ck5_svd222,CK5 SVD-222,logistic,52,2,35,0.625,0.5636363636363637,within_genus_species,Escherichia,75,clean,label
ck7_pca147,CK7 PCA-147,nearest_centroid,52,2,35,0.6875,0.6536796536796536,within_genus_species,Escherichia,75,clean,label
ck7_pca147,CK7 PCA-147,logistic,52,2,35,0.625,0.6,within_genus_species,Escherichia,75,clean,label
ck7_pca222,CK7 PCA-222,nearest_centroid,52,2,35,0.6875,0.6536796536796536,within_genus_species,Escherichia,75,clean,label
ck7_pca222,CK7 PCA-222,logistic,52,2,35,0.625,0.6,within_genus_species,Escherichia,75,clean,label
ck7_svd147,CK7 SVD-147,nearest_centroid,52,2,35,0.6875,0.6536796536796536,within_genus_species,Escherichia,75,clean,label
ck7_svd147,CK7 SVD-147,logistic,52,2,35,0.6875,0.6536796536796536,within_genus_species,Escherichia,75,clean,label
ck7_svd222,CK7 SVD-222,nearest_centroid,52,2,35,0.6875,0.6536796536796536,within_genus_species,Escherichia,75,clean,label
ck7_svd222,CK7 SVD-222,logistic,52,2,35,0.6875,0.6536796536796536,within_genus_species,Escherichia,75,clean,label
ck4,CK4,nearest_centroid,52,2,136,0.375,0.3333333333333333,target_background,Escherichia,75,clean,target_binary
ck4,CK4,logistic,52,2,136,0.5,0.4181818181818182,target_background,Escherichia,75,clean,target_binary
ck4_p,CK4+P,nearest_centroid,52,2,147,0.375,0.3333333333333333,target_background,Escherichia,75,clean,target_binary
ck4_p,CK4+P,logistic,52,2,147,0.4375,0.37662337662337664,target_background,Escherichia,75,clean,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,52,2,222,0.375,0.3333333333333333,target_background,Escherichia,75,clean,target_binary
ck4p_msp,CK4P-MSP,logistic,52,2,222,0.375,0.3333333333333333,target_background,Escherichia,75,clean,target_binary
ckmer5_count_l2,CK5,nearest_centroid,52,2,502,0.5625,0.5151515151515151,target_background,Escherichia,75,clean,target_binary
ckmer5_count_l2,CK5,logistic,52,2,502,0.5625,0.5151515151515151,target_background,Escherichia,75,clean,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,52,2,35,0.5625,0.5465587044534412,target_background,Escherichia,75,clean,target_binary
ck5_pca147,CK5 PCA-147,logistic,52,2,35,0.5,0.4666666666666667,target_background,Escherichia,75,clean,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,52,2,35,0.5625,0.5465587044534412,target_background,Escherichia,75,clean,target_binary
ck5_pca222,CK5 PCA-222,logistic,52,2,35,0.5,0.4666666666666667,target_background,Escherichia,75,clean,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,52,2,35,0.625,0.6,target_background,Escherichia,75,clean,target_binary
ck5_svd147,CK5 SVD-147,logistic,52,2,35,0.625,0.5636363636363637,target_background,Escherichia,75,clean,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,52,2,35,0.625,0.6,target_background,Escherichia,75,clean,target_binary
