representation,representation_label,n_features,fold,length,condition,macro_f1,accuracy,n_test_sources,baseline_macro_f1,retention_ratio
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,1,75,substitution_1pct,0.7698209718670077,0.775,80,0.8584650489706362,0.89674119265552
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,1,100,N_3pct,0.784776072163317,0.7875,80,0.8584650489706362,0.9141619371741717
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,1,100,clean,0.7714285714285715,0.775,80,0.8584650489706362,0.898613836816737
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,1,100,substitution_1pct,0.7714285714285715,0.775,80,0.8584650489706362,0.898613836816737
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,2,69,N_3pct,0.8624785122675418,0.8625,80,0.8584650489706362,1.004675162141683
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,2,69,clean,0.85,0.85,80,0.8584650489706362,0.9901393201962194
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,2,69,substitution_1pct,0.8374746054070948,0.8375,80,0.8584650489706362,0.9755488664463271
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,2,75,N_3pct,0.8624785122675418,0.8625,80,0.8584650489706362,1.004675162141683
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,2,75,clean,0.8372711625723674,0.8375,80,0.8584650489706362,0.9753118820344732
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,2,75,substitution_1pct,0.849906191369606,0.85,80,0.8584650489706362,0.9900300453567761
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,2,100,N_3pct,0.8624785122675418,0.8625,80,0.8584650489706362,1.004675162141683
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,2,100,clean,0.87468671679198,0.875,80,0.8584650489706362,1.0188961307636166
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,2,100,substitution_1pct,0.887341574088562,0.8875,80,0.8584650489706362,1.0336373917057553
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,3,69,N_3pct,0.8742928975487115,0.875,80,0.8584650489706362,1.0184373826250166
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,3,69,clean,0.8742928975487115,0.875,80,0.8584650489706362,1.0184373826250166
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,3,69,substitution_1pct,0.8742928975487115,0.875,80,0.8584650489706362,1.0184373826250166
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,3,75,N_3pct,0.8491514770584538,0.85,80,0.8584650489706362,0.9891509014567919
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,3,75,clean,0.8476190476190477,0.85,80,0.8584650489706362,0.9873658206998716
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,3,75,substitution_1pct,0.8476190476190477,0.85,80,0.8584650489706362,0.9873658206998716
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,3,100,N_3pct,0.8354169963601836,0.8375,80,0.8584650489706362,0.9731520198311056
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,3,100,clean,0.8737373737373737,0.875,80,0.8584650489706362,1.0177902697204158
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,3,100,substitution_1pct,0.8737373737373737,0.875,80,0.8584650489706362,1.0177902697204158
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,4,69,N_3pct,0.8730382648562864,0.8875,80,0.8584650489706362,1.0169758989059887
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,4,69,clean,0.8730382648562864,0.8875,80,0.8584650489706362,1.0169758989059887
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,4,69,substitution_1pct,0.8730382648562864,0.8875,80,0.8584650489706362,1.0169758989059887
ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,4,75,N_3pct,0.8416981471487678,0.8625,80,0.8584650489706362,0.9804687426215275
